Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
2018-02-01 00:00:00;01.02.2018 00:15;1195.0;460.0;1043.75;5000.0;0.0;56.75;2313.75;3958.75;1092.25;1037.0;1.75;321.75
2018-02-01 00:15:00;01.02.2018 00:30;1193.25;461.5;1044.5;4987.5;0.0;56.75;2308.75;3959.75;1079.25;1001.25;1.5;320.5
2018-02-01 00:30:00;01.02.2018 00:45;1193.0;461.25;1052.5;4932.5;0.0;56.75;2302.5;3910.75;1034.5;991.0;1.5;322.5
2018-02-01 00:45:00;01.02.2018 01:00;1193.75;455.75;1055.0;4838.25;0.0;56.75;2304.0;3864.5;1015.75;989.75;2.0;321.0
2018-02-01 01:00:00;01.02.2018 01:15;1193.0;459.25;1059.0;4783.75;0.0;56.75;2321.5;3893.0;988.5;985.25;4.5;320.25
2018-02-01 01:15:00;01.02.2018 01:30;1193.25;457.5;1062.75;4693.75;0.0;56.75;2316.25;3877.5;989.75;981.5;2.5;322.25
2018-02-01 01:30:00;01.02.2018 01:45;1193.25;459.75;1061.5;4583.75;0.0;56.75;2319.5;3869.5;987.25;983.25;3.5;321.5
2018-02-01 01:45:00;01.02.2018 02:00;1193.5;454.25;1056.25;4573.25;0.0;56.75;2313.75;3859.25;992.75;984.0;3.25;321.25
2018-02-01 02:00:00;01.02.2018 02:15;1191.0;458.25;1045.25;4543.25;0.0;56.75;2320.25;3820.5;991.0;985.5;6.0;320.0
2018-02-01 02:15:00;01.02.2018 02:30;1192.25;466.5;1037.0;4493.75;0.0;57.0;2313.5;3788.5;1003.25;982.25;4.75;319.25
2018-02-01 02:30:00;01.02.2018 02:45;1192.25;455.25;1038.75;4544.75;0.0;57.0;2309.25;3782.0;1002.75;984.0;2.0;318.75
2018-02-01 02:45:00;01.02.2018 03:00;1192.5;454.5;1028.75;4549.0;0.0;57.0;2308.5;3779.5;983.25;985.75;1.75;319.0
2018-02-01 03:00:00;01.02.2018 03:15;1189.75;453.75;1022.25;4507.25;0.0;57.0;2285.75;3780.75;969.25;987.25;1.75;319.5
2018-02-01 03:15:00;01.02.2018 03:30;1188.75;463.75;1027.25;4458.25;0.0;56.75;2253.5;3768.0;974.0;984.5;1.75;318.25
2018-02-01 03:30:00;01.02.2018 03:45;1188.5;453.75;1012.0;4435.75;0.0;57.0;2280.75;3782.0;976.0;983.75;4.5;318.25
2018-02-01 03:45:00;01.02.2018 04:00;1187.25;452.25;1023.75;4456.75;0.0;57.0;2277.25;3782.0;979.0;982.25;2.0;310.5
2018-02-01 04:00:00;01.02.2018 04:15;1186.75;462.0;1024.5;4385.5;0.0;56.75;2277.0;3799.25;978.75;999.75;2.0;319.75
2018-02-01 04:15:00;01.02.2018 04:30;1187.75;452.0;1041.75;4259.0;0.0;56.75;2297.5;3802.25;992.25;1001.25;2.0;319.75
2018-02-01 04:30:00;01.02.2018 04:45;1186.75;456.5;1060.25;4213.0;0.0;56.75;2326.0;3811.25;1000.25;1009.5;2.0;319.25
2018-02-01 04:45:00;01.02.2018 05:00;1185.75;450.75;1056.5;4195.5;0.0;56.75;2325.25;3812.75;1054.75;1035.5;2.75;321.25
2018-02-01 05:00:00;01.02.2018 05:15;1189.25;459.5;1058.5;4161.25;0.0;57.75;2305.0;3804.5;1287.75;1106.5;40.75;323.75
2018-02-01 05:15:00;01.02.2018 05:30;1194.5;452.75;1048.25;4145.25;0.0;59.25;2300.5;3826.5;1356.0;1154.5;50.0;325.0
2018-02-01 05:30:00;01.02.2018 05:45;1196.0;450.0;1051.5;4166.75;0.0;59.5;2303.75;3898.0;1403.75;1213.5;70.0;325.5
2018-02-01 05:45:00;01.02.2018 06:00;1197.75;456.0;1056.25;4128.0;0.0;59.5;2303.5;3931.5;1535.75;1240.0;230.75;325.75
2018-02-01 06:00:00;01.02.2018 06:15;1198.25;453.75;1014.25;4205.0;0.0;59.75;2285.75;3972.25;1702.0;1331.75;166.0;307.0
2018-02-01 06:15:00;01.02.2018 06:30;1201.0;452.75;954.5;4244.25;0.0;60.0;2291.5;4011.75;1827.75;1394.25;315.5;306.75
2018-02-01 06:30:00;01.02.2018 06:45;1202.75;455.5;848.5;4262.25;0.0;60.0;2296.25;4035.25;1947.75;1418.0;497.0;308.0
2018-02-01 06:45:00;01.02.2018 07:00;1204.25;455.0;845.75;4263.5;0.0;60.0;2297.75;4040.25;2062.5;1478.0;689.5;306.75
2018-02-01 07:00:00;01.02.2018 07:15;1207.25;451.5;830.5;4247.25;0.0;60.0;2271.75;4064.75;2096.5;1563.5;703.5;309.0
2018-02-01 07:15:00;01.02.2018 07:30;1212.75;466.5;829.0;4252.75;0.0;60.25;2274.75;4088.25;2158.5;1582.75;902.75;309.5
2018-02-01 07:30:00;01.02.2018 07:45;1212.25;470.0;890.5;4258.75;0.0;60.25;2277.25;4098.5;2180.25;1617.5;921.5;309.5
2018-02-01 07:45:00;01.02.2018 08:00;1215.5;465.75;896.25;4291.25;2.0;60.75;2283.0;4100.25;2186.0;1634.0;955.25;309.75
2018-02-01 08:00:00;01.02.2018 08:15;1220.25;463.5;855.5;4310.0;17.0;60.75;2272.75;4092.25;2117.75;1634.75;667.25;310.25
2018-02-01 08:15:00;01.02.2018 08:30;1222.25;464.5;823.0;4275.0;62.5;60.75;2280.25;4101.75;2149.25;1641.5;668.0;308.75
2018-02-01 08:30:00;01.02.2018 08:45;1221.0;464.0;901.75;4264.75;167.0;60.75;2282.5;4095.25;2197.0;1655.5;482.75;309.0
2018-02-01 08:45:00;01.02.2018 09:00;1218.5;466.75;977.25;4177.75;298.25;60.75;2282.25;4098.0;2207.25;1664.0;372.5;308.75
2018-02-01 09:00:00;01.02.2018 09:15;1212.5;470.5;993.5;4125.0;440.5;60.75;2286.5;4059.5;2153.0;1660.5;573.5;310.0
2018-02-01 09:15:00;01.02.2018 09:30;1212.0;477.0;986.0;4123.75;593.75;60.75;2284.75;4035.25;2146.0;1660.5;543.25;309.25
2018-02-01 09:30:00;01.02.2018 09:45;1210.25;470.0;985.0;4168.25;766.5;60.75;2283.0;4029.75;2149.0;1660.75;491.5;310.25
2018-02-01 09:45:00;01.02.2018 10:00;1211.25;468.25;998.75;4151.5;910.25;60.75;2275.75;4045.0;2145.25;1660.0;312.25;309.25
2018-02-01 10:00:00;01.02.2018 10:15;1208.5;472.0;943.5;4140.75;1035.75;60.75;2278.25;3956.5;2118.25;1662.5;457.75;310.0
2018-02-01 10:15:00;01.02.2018 10:30;1209.0;469.5;945.75;4169.25;1166.0;60.75;2277.75;3947.25;2045.75;1662.0;333.25;307.5
2018-02-01 10:30:00;01.02.2018 10:45;1209.0;460.5;984.5;4264.0;1297.5;60.75;2278.5;3942.5;2130.25;1664.25;254.25;307.0
2018-02-01 10:45:00;01.02.2018 11:00;1209.5;461.75;992.75;4312.75;1397.25;60.75;2273.5;3945.5;2114.25;1669.75;168.0;309.5
2018-02-01 11:00:00;01.02.2018 11:15;1209.75;465.0;991.75;4413.0;1451.0;60.75;2270.0;3898.0;1989.25;1673.25;243.25;309.75
2018-02-01 11:15:00;01.02.2018 11:30;1214.5;465.5;999.25;4506.5;1507.25;60.5;2268.75;3874.0;1971.25;1678.25;312.5;308.5
2018-02-01 11:30:00;01.02.2018 11:45;1214.0;466.0;995.5;4645.0;1565.75;60.5;2268.5;3883.75;1965.5;1676.5;311.25;308.5
2018-02-01 11:45:00;01.02.2018 12:00;1214.75;466.5;991.0;4773.0;1574.5;60.5;2266.0;3881.25;1935.75;1661.25;218.0;308.0
2018-02-01 12:00:00;01.02.2018 12:15;1214.25;467.75;1000.0;4772.5;1590.25;60.5;2264.5;3908.75;1902.75;1589.5;326.25;310.75
2018-02-01 12:15:00;01.02.2018 12:30;1215.5;467.25;1008.0;4774.5;1520.0;60.5;2264.25;3911.75;1898.25;1576.5;221.75;308.5
2018-02-01 12:30:00;01.02.2018 12:45;1216.25;469.0;1009.75;4805.0;1480.75;60.5;2264.0;3919.75;1891.0;1577.5;167.75;310.0
2018-02-01 12:45:00;01.02.2018 13:00;1218.0;470.0;1007.25;4744.25;1485.25;60.5;2260.25;3921.5;1899.0;1574.25;166.5;309.0
2018-02-01 13:00:00;01.02.2018 13:15;1217.0;474.5;1003.25;4695.5;1456.75;60.5;2265.5;3928.25;1966.75;1578.5;213.25;309.0
2018-02-01 13:15:00;01.02.2018 13:30;1216.75;474.75;1001.5;4666.75;1401.25;60.5;2265.0;3924.5;1981.75;1579.25;245.25;308.75
2018-02-01 13:30:00;01.02.2018 13:45;1215.5;479.5;1005.5;4593.75;1296.5;60.5;2264.0;3936.0;1997.25;1586.25;284.25;308.25
2018-02-01 13:45:00;01.02.2018 14:00;1218.0;482.0;1010.5;4519.75;1258.25;60.5;2259.0;3928.5;1998.25;1588.25;205.75;309.75
2018-02-01 14:00:00;01.02.2018 14:15;1218.0;478.0;1011.25;4397.0;1181.25;60.5;2259.5;3962.0;2093.75;1599.0;143.25;307.75
2018-02-01 14:15:00;01.02.2018 14:30;1220.25;478.75;1008.5;4323.0;1080.25;60.5;2262.25;3975.0;2108.5;1604.0;157.0;307.5
2018-02-01 14:30:00;01.02.2018 14:45;1221.5;479.25;1010.5;4309.75;941.75;60.5;2263.0;3987.5;2145.5;1611.5;135.0;308.0
2018-02-01 14:45:00;01.02.2018 15:00;1221.75;479.75;1007.75;4232.25;830.25;60.5;2265.0;3986.25;2248.75;1607.0;270.25;308.5
2018-02-01 15:00:00;01.02.2018 15:15;1216.75;484.75;1009.75;4072.0;697.25;60.5;2263.25;4057.0;2298.0;1616.0;299.0;308.75
2018-02-01 15:15:00;01.02.2018 15:30;1217.75;481.75;1056.75;3977.0;595.75;60.5;2265.0;4072.0;2233.0;1628.75;322.75;307.75
2018-02-01 15:30:00;01.02.2018 15:45;1221.75;490.5;1064.0;3849.75;509.5;60.5;2266.75;4085.75;2239.5;1633.0;385.75;308.25
2018-02-01 15:45:00;01.02.2018 16:00;1219.75;490.25;1064.5;3769.0;388.25;60.5;2263.5;4084.0;2251.75;1637.0;442.0;308.25
2018-02-01 16:00:00;01.02.2018 16:15;1220.5;492.75;1065.25;3688.75;290.5;60.5;2259.25;4110.0;2353.25;1643.75;460.25;306.5
2018-02-01 16:15:00;01.02.2018 16:30;1225.75;491.75;1062.75;3618.5;187.75;60.5;2266.75;4127.0;2372.5;1659.0;526.75;305.25
2018-02-01 16:30:00;01.02.2018 16:45;1224.75;505.0;1061.25;3655.75;106.5;60.25;2267.75;4128.0;2378.5;1677.75;552.5;303.0
2018-02-01 16:45:00;01.02.2018 17:00;1229.25;508.75;1061.25;3788.0;34.5;60.25;2266.0;4125.5;2380.5;1687.75;610.0;305.75
2018-02-01 17:00:00;01.02.2018 17:15;1230.5;501.5;1064.75;3885.25;8.0;60.25;2246.5;4098.0;2439.75;1716.75;879.25;324.5
2018-02-01 17:15:00;01.02.2018 17:30;1233.25;522.5;1058.25;3996.5;0.75;60.25;2261.75;4116.5;2443.75;1727.25;850.75;324.0
2018-02-01 17:30:00;01.02.2018 17:45;1233.5;521.5;1059.75;4151.5;0.0;60.25;2265.5;4121.25;2444.5;1731.0;1027.5;324.75
2018-02-01 17:45:00;01.02.2018 18:00;1231.0;516.25;1055.75;4320.75;0.0;60.25;2266.0;4103.75;2443.0;1731.5;1096.75;325.5
2018-02-01 18:00:00;01.02.2018 18:15;1230.25;515.25;1056.5;4419.0;0.0;60.25;2260.0;4024.75;2434.0;1766.25;993.5;328.0
2018-02-01 18:15:00;01.02.2018 18:30;1233.5;515.0;1051.0;4511.75;0.0;60.25;2265.5;4010.75;2432.5;1766.25;883.75;327.75
2018-02-01 18:30:00;01.02.2018 18:45;1234.5;512.25;1048.25;4632.25;0.0;60.25;2264.0;4017.0;2425.25;1769.5;824.0;327.75
2018-02-01 18:45:00;01.02.2018 19:00;1234.75;515.5;1045.75;4723.25;0.0;60.25;2263.75;4015.0;2412.0;1765.75;573.0;329.5
2018-02-01 19:00:00;01.02.2018 19:15;1234.25;529.25;990.5;4865.0;0.0;60.5;2261.75;4017.75;2375.25;1756.5;620.5;328.25
2018-02-01 19:15:00;01.02.2018 19:30;1235.0;522.5;862.5;4898.75;0.0;60.5;2268.75;4030.25;2362.25;1754.5;457.75;329.5
2018-02-01 19:30:00;01.02.2018 19:45;1236.5;509.0;748.5;4945.75;0.0;60.25;2267.25;4037.5;2333.75;1756.5;426.25;327.75
2018-02-01 19:45:00;01.02.2018 20:00;1234.25;505.25;731.25;4990.25;0.0;60.25;2264.25;4025.5;2301.75;1740.0;185.25;328.5
2018-02-01 20:00:00;01.02.2018 20:15;1230.0;510.0;693.5;5033.5;0.0;60.5;2270.75;4034.5;2170.5;1700.5;206.0;331.0
2018-02-01 20:15:00;01.02.2018 20:30;1230.75;513.75;791.25;5120.0;0.0;60.75;2265.75;4016.75;2102.25;1662.0;77.5;329.5
2018-02-01 20:30:00;01.02.2018 20:45;1228.75;499.25;800.0;5129.75;0.0;60.5;2265.75;4005.25;2005.5;1639.25;62.75;331.0
2018-02-01 20:45:00;01.02.2018 21:00;1228.0;495.75;767.0;5119.75;0.0;60.5;2258.25;3972.25;1951.25;1630.25;57.5;331.75
2018-02-01 21:00:00;01.02.2018 21:15;1223.25;497.75;751.25;5167.75;0.0;60.5;2266.75;3975.75;1947.0;1593.75;139.75;330.25
2018-02-01 21:15:00;01.02.2018 21:30;1223.75;495.5;719.25;5227.25;0.0;60.75;2264.25;3971.5;1861.25;1584.5;107.0;331.5
2018-02-01 21:30:00;01.02.2018 21:45;1224.0;492.75;718.25;5276.0;0.0;60.75;2261.0;3988.25;1834.5;1576.25;97.0;329.25
2018-02-01 21:45:00;01.02.2018 22:00;1224.25;498.75;714.5;5232.25;0.0;60.75;2245.0;3981.0;1798.5;1560.25;59.0;329.5
2018-02-01 22:00:00;01.02.2018 22:15;1214.5;497.5;696.0;5110.75;0.0;60.75;2268.0;4067.5;1741.25;1483.75;121.5;330.75
2018-02-01 22:15:00;01.02.2018 22:30;1213.75;500.0;673.75;5118.5;0.0;60.75;2268.0;4100.75;1640.0;1475.25;21.5;330.25
2018-02-01 22:30:00;01.02.2018 22:45;1214.5;493.0;719.25;5115.0;0.0;60.75;2261.75;4096.0;1614.0;1479.0;13.5;331.75
2018-02-01 22:45:00;01.02.2018 23:00;1214.25;496.5;706.75;5110.0;0.0;60.75;2237.25;4100.0;1585.0;1452.5;11.5;331.25
2018-02-01 23:00:00;01.02.2018 23:15;1211.0;496.5;704.25;5160.0;0.0;61.0;2235.0;4103.25;1565.75;1414.75;20.5;331.75
2018-02-01 23:15:00;01.02.2018 23:30;1210.75;493.25;697.0;5080.25;0.0;60.75;2232.5;4087.25;1522.5;1407.0;16.25;332.0
2018-02-01 23:30:00;01.02.2018 23:45;1211.0;489.0;661.75;5032.25;0.0;60.75;2227.75;4091.75;1516.5;1400.0;6.75;331.25
2018-02-01 23:45:00;02.02.2018 00:00;1211.25;492.75;638.0;4975.75;0.0;60.75;2216.5;4065.75;1431.5;1378.25;11.75;332.75
2018-02-02 00:00:00;02.02.2018 00:15;1205.5;485.0;627.75;4988.0;0.0;60.75;2231.0;4066.25;1304.0;1310.25;9.75;336.5
2018-02-02 00:15:00;02.02.2018 00:30;1204.25;493.0;588.5;4939.0;0.0;60.75;2249.0;4065.5;1261.75;1286.25;7.75;336.5
2018-02-02 00:30:00;02.02.2018 00:45;1201.75;500.0;530.75;4864.25;0.0;60.75;2249.5;4095.5;1264.5;1287.25;11.5;336.75
2018-02-02 00:45:00;02.02.2018 01:00;1202.25;500.0;471.75;4812.75;0.0;60.75;2262.5;4123.25;1289.25;1288.75;16.0;336.75
2018-02-02 01:00:00;02.02.2018 01:15;1199.0;493.25;448.25;4736.25;0.0;60.75;2266.75;4129.75;1327.25;1284.5;40.0;335.5
2018-02-02 01:15:00;02.02.2018 01:30;1199.25;486.0;407.0;4696.75;0.0;60.75;2263.25;4135.75;1311.5;1286.25;22.25;335.5
2018-02-02 01:30:00;02.02.2018 01:45;1201.5;486.5;388.75;4699.75;0.0;60.75;2263.0;4139.75;1323.25;1289.25;16.0;337.0
2018-02-02 01:45:00;02.02.2018 02:00;1202.25;492.5;368.75;4644.75;0.0;60.75;2260.5;4141.0;1302.5;1287.75;15.75;337.25
2018-02-02 02:00:00;02.02.2018 02:15;1200.0;493.25;338.75;4593.5;0.0;60.75;2265.25;4148.75;1337.0;1287.0;16.0;336.25
2018-02-02 02:15:00;02.02.2018 02:30;1200.25;487.0;314.75;4569.0;0.0;60.75;2258.0;4141.5;1362.75;1287.5;13.5;336.25
2018-02-02 02:30:00;02.02.2018 02:45;1198.0;486.75;307.75;4501.0;0.0;60.75;2243.75;4141.25;1410.5;1290.5;6.5;337.0
2018-02-02 02:45:00;02.02.2018 03:00;1199.5;486.5;306.0;4503.25;0.0;60.75;2216.0;4147.75;1427.5;1288.0;6.25;337.0
2018-02-02 03:00:00;02.02.2018 03:15;1194.75;488.25;294.5;4508.75;0.0;60.75;2193.25;4151.0;1459.75;1288.75;6.5;335.0
2018-02-02 03:15:00;02.02.2018 03:30;1195.25;484.5;286.5;4524.0;0.0;60.5;2191.25;4149.75;1465.25;1289.75;6.25;335.25
2018-02-02 03:30:00;02.02.2018 03:45;1195.25;484.5;314.0;4521.25;0.0;60.75;2156.5;4168.25;1452.25;1291.25;6.0;334.25
2018-02-02 03:45:00;02.02.2018 04:00;1195.0;487.25;308.0;4520.75;0.0;60.5;2141.0;4167.0;1432.0;1289.0;6.25;334.0
2018-02-02 04:00:00;02.02.2018 04:15;1194.75;488.75;319.75;4518.25;0.0;60.5;2172.75;4153.5;1463.25;1307.0;6.25;334.25
2018-02-02 04:15:00;02.02.2018 04:30;1196.5;483.0;316.0;4497.5;0.0;60.5;2203.0;4159.0;1560.75;1309.0;6.25;334.75
2018-02-02 04:30:00;02.02.2018 04:45;1197.5;486.5;333.25;4428.25;0.0;60.5;2232.5;4176.5;1656.75;1312.5;4.5;335.25
2018-02-02 04:45:00;02.02.2018 05:00;1198.0;485.0;332.75;4358.0;0.0;60.5;2215.25;4179.5;1771.75;1326.0;4.5;335.25
2018-02-02 05:00:00;02.02.2018 05:15;1200.5;489.0;349.25;4353.5;0.0;60.75;2181.75;4184.75;1964.75;1375.25;22.5;334.75
2018-02-02 05:15:00;02.02.2018 05:30;1203.25;486.0;333.25;4307.5;0.0;60.5;2180.75;4205.5;2057.5;1398.75;24.0;335.0
2018-02-02 05:30:00;02.02.2018 05:45;1200.25;490.0;351.75;4275.0;0.0;60.75;2217.25;4224.75;2179.0;1403.5;27.25;334.75
2018-02-02 05:45:00;02.02.2018 06:00;1201.25;497.25;358.25;4302.0;0.0;60.5;2253.25;4217.75;2327.25;1427.25;113.0;334.75
2018-02-02 06:00:00;02.02.2018 06:15;1199.0;482.25;365.25;4288.5;0.0;60.5;2240.75;4201.75;2508.5;1515.75;449.25;335.25
2018-02-02 06:15:00;02.02.2018 06:30;1204.5;486.0;334.25;4208.0;0.0;60.5;2280.75;4228.25;2662.75;1541.0;488.75;334.25
2018-02-02 06:30:00;02.02.2018 06:45;1207.5;485.5;326.75;4116.25;0.0;60.5;2296.5;4231.0;2826.0;1606.75;675.25;334.5
2018-02-02 06:45:00;02.02.2018 07:00;1211.75;486.0;328.25;4028.75;0.0;60.5;2315.0;4210.5;2963.75;1627.5;798.0;335.0
2018-02-02 07:00:00;02.02.2018 07:15;1218.5;485.5;331.5;4013.5;0.0;60.75;2306.0;4191.25;3156.75;1667.75;632.25;335.0
2018-02-02 07:15:00;02.02.2018 07:30;1223.0;486.5;331.0;3997.5;0.25;60.75;2331.25;4197.75;3265.25;1720.5;787.25;334.75
2018-02-02 07:30:00;02.02.2018 07:45;1222.25;484.75;350.5;3936.5;0.25;60.75;2336.25;4197.5;3351.5;1786.5;807.5;334.75
2018-02-02 07:45:00;02.02.2018 08:00;1222.0;483.75;369.5;3885.0;5.25;60.75;2335.25;4207.0;3441.5;1819.5;831.0;335.0
2018-02-02 08:00:00;02.02.2018 08:15;1226.75;483.0;410.75;3871.25;41.75;60.75;2328.0;4211.5;3499.0;1878.25;659.0;331.0
2018-02-02 08:15:00;02.02.2018 08:30;1231.75;483.25;454.75;3790.0;119.75;60.75;2337.75;4244.75;3536.0;1883.0;585.75;331.0
2018-02-02 08:30:00;02.02.2018 08:45;1229.75;472.0;469.0;3712.75;215.0;60.75;2342.25;4267.0;3543.75;1889.5;627.75;331.0
2018-02-02 08:45:00;02.02.2018 09:00;1231.75;487.5;480.25;3606.75;343.5;60.75;2344.5;4273.75;3534.75;1876.0;603.75;331.25
2018-02-02 09:00:00;02.02.2018 09:15;1231.0;489.0;521.25;3478.25;493.75;60.75;2344.75;4255.5;3562.0;1875.75;457.75;331.5
2018-02-02 09:15:00;02.02.2018 09:30;1232.0;487.0;557.5;3383.5;662.5;60.5;2345.0;4274.25;3574.5;1875.0;407.0;331.5
2018-02-02 09:30:00;02.02.2018 09:45;1232.75;477.75;636.0;3313.0;845.25;60.0;2342.0;4282.0;3569.75;1883.0;366.25;332.5
2018-02-02 09:45:00;02.02.2018 10:00;1232.75;481.75;646.25;3273.75;1020.75;60.0;2341.5;4293.25;3568.5;1871.75;343.75;332.0
2018-02-02 10:00:00;02.02.2018 10:15;1230.5;489.0;632.5;3167.25;1189.5;60.0;2344.25;4291.5;3566.75;1871.0;269.0;333.25
2018-02-02 10:15:00;02.02.2018 10:30;1230.0;488.25;664.0;3044.25;1347.5;60.0;2343.25;4302.75;3553.0;1877.25;188.0;332.0
2018-02-02 10:30:00;02.02.2018 10:45;1230.5;490.0;688.25;2972.5;1488.0;60.25;2342.25;4286.5;3535.5;1859.25;169.75;334.0
2018-02-02 10:45:00;02.02.2018 11:00;1231.75;482.5;709.75;2960.75;1612.25;60.0;2335.5;4289.0;3518.0;1831.5;111.75;333.5
2018-02-02 11:00:00;02.02.2018 11:15;1229.0;481.75;713.0;2974.75;1787.25;60.0;2341.5;4327.75;3498.0;1864.75;175.75;332.75
2018-02-02 11:15:00;02.02.2018 11:30;1229.75;490.5;755.25;2943.5;1860.0;60.25;2340.25;4344.0;3476.5;1874.75;117.75;333.25
2018-02-02 11:30:00;02.02.2018 11:45;1228.25;482.75;784.5;2911.0;1916.25;60.5;2343.5;4377.5;3433.75;1876.75;188.0;333.5
2018-02-02 11:45:00;02.02.2018 12:00;1228.75;480.75;779.0;2869.75;1939.0;60.5;2341.75;4380.75;3434.5;1870.75;112.75;331.0
2018-02-02 12:00:00;02.02.2018 12:15;1228.75;481.75;799.0;2848.0;1975.25;60.5;2342.5;4416.75;3401.0;1840.0;133.75;328.5
2018-02-02 12:15:00;02.02.2018 12:30;1231.75;482.5;791.0;2826.0;1879.5;60.5;2343.0;4427.0;3365.5;1834.5;152.0;330.75
2018-02-02 12:30:00;02.02.2018 12:45;1231.0;483.75;767.75;2778.0;1809.0;60.5;2343.25;4429.25;3345.25;1836.75;152.75;332.0
2018-02-02 12:45:00;02.02.2018 13:00;1230.25;488.25;774.0;2775.75;1743.5;60.5;2342.75;4416.5;3338.75;1834.0;157.25;335.0
2018-02-02 13:00:00;02.02.2018 13:15;1227.0;493.25;837.75;2722.25;1696.0;60.5;2343.75;4345.0;3323.25;1835.0;195.75;339.0
2018-02-02 13:15:00;02.02.2018 13:30;1229.75;492.0;880.75;2635.0;1587.5;60.25;2345.0;4345.0;3334.25;1836.0;216.25;342.75
2018-02-02 13:30:00;02.02.2018 13:45;1228.0;485.5;913.0;2570.5;1477.5;60.25;2345.0;4346.0;3350.5;1853.5;186.5;341.75
2018-02-02 13:45:00;02.02.2018 14:00;1228.5;483.25;934.0;2541.25;1381.25;60.25;2340.75;4354.0;3363.5;1851.25;116.0;342.0
2018-02-02 14:00:00;02.02.2018 14:15;1225.25;488.75;939.0;2533.0;1249.5;60.25;2342.75;4354.0;3420.75;1858.25;144.25;345.25
2018-02-02 14:15:00;02.02.2018 14:30;1225.75;490.5;940.5;2510.25;1177.0;60.25;2344.25;4350.5;3448.0;1861.25;150.75;345.25
2018-02-02 14:30:00;02.02.2018 14:45;1227.0;483.0;951.75;2476.0;1066.0;60.25;2343.25;4346.75;3478.75;1864.25;124.75;345.25
2018-02-02 14:45:00;02.02.2018 15:00;1224.5;488.5;952.5;2460.25;944.25;60.25;2339.5;4333.0;3483.75;1852.75;129.0;346.0
2018-02-02 15:00:00;02.02.2018 15:15;1224.0;480.25;960.25;2445.75;846.5;60.25;2341.0;4317.75;3476.0;1842.0;66.75;344.75
2018-02-02 15:15:00;02.02.2018 15:30;1224.75;481.0;962.5;2415.5;701.75;60.25;2341.25;4296.75;3493.75;1852.75;128.75;346.5
2018-02-02 15:30:00;02.02.2018 15:45;1224.0;480.5;970.0;2506.0;567.0;60.5;2338.25;4301.5;3489.25;1856.75;136.0;347.5
2018-02-02 15:45:00;02.02.2018 16:00;1223.25;483.5;978.25;2451.25;434.75;60.5;2342.0;4309.5;3483.75;1865.75;165.75;348.5
2018-02-02 16:00:00;02.02.2018 16:15;1225.25;482.0;964.5;2390.75;307.25;60.75;2338.5;4317.25;3478.0;1882.25;459.75;345.75
2018-02-02 16:15:00;02.02.2018 16:30;1229.0;487.25;957.25;2397.25;202.75;60.75;2342.5;4314.75;3476.75;1873.25;469.75;343.75
2018-02-02 16:30:00;02.02.2018 16:45;1230.5;488.0;944.5;2417.75;104.5;60.75;2339.75;4305.75;3492.0;1886.0;491.5;346.0
2018-02-02 16:45:00;02.02.2018 17:00;1232.75;483.5;925.0;2455.25;26.75;60.75;2338.75;4314.75;3508.0;1884.75;587.75;345.25
2018-02-02 17:00:00;02.02.2018 17:15;1232.75;484.25;913.0;2477.0;5.25;60.75;2323.25;4320.25;3516.5;1901.25;526.5;346.0
2018-02-02 17:15:00;02.02.2018 17:30;1234.75;483.75;919.5;2473.25;0.25;61.0;2337.75;4338.75;3504.75;1905.5;702.75;342.5
2018-02-02 17:30:00;02.02.2018 17:45;1233.25;486.0;897.25;2494.0;0.25;61.0;2342.0;4345.25;3515.0;1911.0;837.75;341.25
2018-02-02 17:45:00;02.02.2018 18:00;1233.0;484.75;876.0;2502.75;0.0;61.0;2343.5;4335.0;3532.75;1909.0;945.75;341.5
2018-02-02 18:00:00;02.02.2018 18:15;1234.5;485.0;832.0;2535.0;0.0;61.0;2340.5;4329.5;3530.25;1896.75;808.5;341.5
2018-02-02 18:15:00;02.02.2018 18:30;1237.75;484.75;781.0;2574.5;0.0;61.0;2341.5;4341.5;3532.0;1898.0;810.75;342.0
2018-02-02 18:30:00;02.02.2018 18:45;1238.0;485.5;746.25;2586.75;0.0;61.0;2341.25;4339.75;3502.5;1896.25;848.75;341.25
2018-02-02 18:45:00;02.02.2018 19:00;1241.0;485.5;716.5;2605.75;0.0;61.0;2342.5;4338.5;3475.5;1898.0;717.5;342.75
2018-02-02 19:00:00;02.02.2018 19:15;1234.5;484.75;708.75;2596.0;0.0;61.0;2341.5;4335.25;3481.0;1902.5;549.0;340.5
2018-02-02 19:15:00;02.02.2018 19:30;1233.0;486.0;684.5;2617.25;0.0;61.0;2339.75;4341.5;3478.75;1895.5;317.75;344.0
2018-02-02 19:30:00;02.02.2018 19:45;1232.5;487.5;644.5;2580.5;0.0;61.0;2338.0;4335.0;3462.0;1903.5;199.25;344.5
