Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
07.02.2016 16:45;07.02.2016 17:00;13.001,25;13.347,50;346,25;7.835,75
07.02.2016 17:00;07.02.2016 17:15;13.227,00;13.428,00;201,00;8.097,75
07.02.2016 17:15;07.02.2016 17:30;13.637,75;13.791,50;153,75;8.471,75
07.02.2016 17:30;07.02.2016 17:45;14.084,25;14.102,25;18,00;8.928,50
07.02.2016 17:45;07.02.2016 18:00;14.428,50;14.436,00;7,50;9.196,25
07.02.2016 18:00;07.02.2016 18:15;14.781,25;14.801,25;20,00;9.492,00
07.02.2016 18:15;07.02.2016 18:30;14.818,50;14.829,25;10,75;9.519,00
07.02.2016 18:30;07.02.2016 18:45;14.818,00;14.825,25;7,25;9.469,75
07.02.2016 18:45;07.02.2016 19:00;14.828,25;14.839,25;11,00;9.376,25
07.02.2016 19:00;07.02.2016 19:15;14.733,00;14.788,25;55,25;9.169,00
07.02.2016 19:15;07.02.2016 19:30;14.515,50;14.621,00;105,50;8.880,25
07.02.2016 19:30;07.02.2016 19:45;14.359,75;14.522,00;162,25;8.688,00
07.02.2016 19:45;07.02.2016 20:00;14.384,50;14.454,75;70,25;8.658,00
07.02.2016 20:00;07.02.2016 20:15;14.222,00;14.239,25;17,25;8.484,25
07.02.2016 20:15;07.02.2016 20:30;14.002,25;14.133,50;131,25;8.217,75
07.02.2016 20:30;07.02.2016 20:45;13.705,25;13.936,00;230,75;7.883,00
07.02.2016 20:45;07.02.2016 21:00;13.538,25;13.889,00;350,75;7.691,00
07.02.2016 21:00;07.02.2016 21:15;13.598,75;13.658,25;59,50;7.678,75
07.02.2016 21:15;07.02.2016 21:30;13.550,00;13.609,75;59,75;7.606,25
07.02.2016 21:30;07.02.2016 21:45;13.473,25;13.536,50;63,25;7.472,00
07.02.2016 21:45;07.02.2016 22:00;13.477,25;13.550,50;73,25;7.452,00
07.02.2016 22:00;07.02.2016 22:15;13.733,25;13.805,00;71,75;7.837,25
07.02.2016 22:15;07.02.2016 22:30;13.691,75;13.779,25;87,50;7.788,25
07.02.2016 22:30;07.02.2016 22:45;13.494,50;13.625,25;130,75;7.613,25
07.02.2016 22:45;07.02.2016 23:00;13.215,25;13.398,50;183,25;7.343,25
07.02.2016 23:00;07.02.2016 23:15;13.111,50;13.273,75;162,25;7.167,50
07.02.2016 23:15;07.02.2016 23:30;12.823,75;13.073,75;250,00;6.784,25
07.02.2016 23:30;07.02.2016 23:45;12.638,00;12.925,00;287,00;6.538,50
07.02.2016 23:45;08.02.2016 00:00;12.376,75;12.922,25;545,50;6.191,00
08.02.2016 00:00;08.02.2016 00:15;12.314,00;12.720,50;406,50;6.009,50
08.02.2016 00:15;08.02.2016 00:30;12.151,50;12.616,50;465,00;5.762,25
08.02.2016 00:30;08.02.2016 00:45;11.901,75;12.608,25;706,50;5.482,25
08.02.2016 00:45;08.02.2016 01:00;11.715,25;12.528,25;813,00;5.264,75
08.02.2016 01:00;08.02.2016 01:15;11.752,25;12.554,25;802,00;5.243,25
08.02.2016 01:15;08.02.2016 01:30;11.542,00;12.336,50;794,50;4.908,00
08.02.2016 01:30;08.02.2016 01:45;11.456,50;12.325,50;869,00;4.710,25
08.02.2016 01:45;08.02.2016 02:00;11.394,50;12.302,25;907,75;4.598,50
08.02.2016 02:00;08.02.2016 02:15;11.412,00;12.681,50;1.269,50;4.610,00
08.02.2016 02:15;08.02.2016 02:30;11.355,50;12.679,00;1.323,50;4.537,25
08.02.2016 02:30;08.02.2016 02:45;11.364,25;12.742,00;1.377,75;4.444,25
08.02.2016 02:45;08.02.2016 03:00;11.441,50;12.663,00;1.221,50;4.434,25
08.02.2016 03:00;08.02.2016 03:15;11.477,75;12.761,50;1.283,75;4.337,50
08.02.2016 03:15;08.02.2016 03:30;11.527,25;12.863,25;1.336,00;4.270,00
08.02.2016 03:30;08.02.2016 03:45;11.568,75;12.800,25;1.231,50;4.276,50
08.02.2016 03:45;08.02.2016 04:00;11.673,75;12.964,50;1.290,75;4.294,50
08.02.2016 04:00;08.02.2016 04:15;11.866,25;13.023,25;1.157,00;4.431,25
08.02.2016 04:15;08.02.2016 04:30;11.885,25;12.993,50;1.108,25;4.382,25
08.02.2016 04:30;08.02.2016 04:45;12.136,00;12.959,75;823,75;4.538,00
08.02.2016 04:45;08.02.2016 05:00;12.302,00;13.095,50;793,50;4.659,00
08.02.2016 05:00;08.02.2016 05:15;12.505,25;13.380,00;874,75;4.845,25
08.02.2016 05:15;08.02.2016 05:30;12.696,75;13.554,25;857,50;5.018,50
08.02.2016 05:30;08.02.2016 05:45;13.026,25;13.743,50;717,25;5.257,50
08.02.2016 05:45;08.02.2016 06:00;13.459,00;14.063,25;604,25;5.589,50
08.02.2016 06:00;08.02.2016 06:15;13.941,75;14.534,50;592,75;5.876,00
08.02.2016 06:15;08.02.2016 06:30;14.494,50;14.924,50;430,00;6.456,00
08.02.2016 06:30;08.02.2016 06:45;15.090,25;15.298,25;208,00;7.007,00
08.02.2016 06:45;08.02.2016 07:00;15.542,25;15.742,00;199,75;7.427,50
08.02.2016 07:00;08.02.2016 07:15;16.019,50;16.409,25;389,75;7.792,00
08.02.2016 07:15;08.02.2016 07:30;16.401,00;16.732,75;331,75;8.149,25
08.02.2016 07:30;08.02.2016 07:45;16.626,50;16.738,75;112,25;8.374,50
08.02.2016 07:45;08.02.2016 08:00;16.745,00;16.832,00;87,00;8.468,25
08.02.2016 08:00;08.02.2016 08:15;16.904,75;17.008,25;103,50;8.585,75
08.02.2016 08:15;08.02.2016 08:30;17.083,00;17.181,50;98,50;8.653,75
08.02.2016 08:30;08.02.2016 08:45;17.234,25;17.317,00;82,75;8.740,00
08.02.2016 08:45;08.02.2016 09:00;17.370,25;17.443,25;73,00;8.818,75
08.02.2016 09:00;08.02.2016 09:15;17.426,75;17.481,25;54,50;8.818,75
08.02.2016 09:15;08.02.2016 09:30;17.517,50;17.571,75;54,25;8.884,75
08.02.2016 09:30;08.02.2016 09:45;17.628,75;17.683,00;54,25;8.909,75
08.02.2016 09:45;08.02.2016 10:00;17.672,00;17.726,50;54,50;8.869,50
08.02.2016 10:00;08.02.2016 10:15;17.718,25;17.745,00;26,75;8.898,50
08.02.2016 10:15;08.02.2016 10:30;17.779,00;17.790,00;11,00;8.918,75
08.02.2016 10:30;08.02.2016 10:45;17.852,00;17.859,75;7,75;8.929,00
08.02.2016 10:45;08.02.2016 11:00;17.882,50;17.900,75;18,25;8.927,50
08.02.2016 11:00;08.02.2016 11:15;18.071,50;18.080,50;9,00;9.054,00
08.02.2016 11:15;08.02.2016 11:30;18.151,50;18.154,50;3,00;9.057,00
08.02.2016 11:30;08.02.2016 11:45;18.158,25;18.163,00;4,75;8.989,75
08.02.2016 11:45;08.02.2016 12:00;18.127,50;18.170,75;43,25;8.892,25
08.02.2016 12:00;08.02.2016 12:15;18.091,50;18.105,00;13,50;8.747,25
08.02.2016 12:15;08.02.2016 12:30;17.995,75;18.059,75;64,00;8.541,75
08.02.2016 12:30;08.02.2016 12:45;17.945,25;18.019,00;73,75;8.488,00
08.02.2016 12:45;08.02.2016 13:00;17.849,50;17.933,00;83,50;8.387,75
08.02.2016 13:00;08.02.2016 13:15;17.843,00;17.908,00;65,00;8.395,00
08.02.2016 13:15;08.02.2016 13:30;17.670,25;17.742,75;72,50;8.289,00
08.02.2016 13:30;08.02.2016 13:45;17.471,00;17.616,00;145,00;8.183,75
08.02.2016 13:45;08.02.2016 14:00;17.364,25;17.517,00;152,75;8.164,25
08.02.2016 14:00;08.02.2016 14:15;17.446,50;17.534,75;88,25;8.134,75
08.02.2016 14:15;08.02.2016 14:30;17.417,75;17.489,75;72,00;8.346,75
08.02.2016 14:30;08.02.2016 14:45;17.385,25;17.457,50;72,25;8.384,75
08.02.2016 14:45;08.02.2016 15:00;17.328,50;17.399,25;70,75;8.533,75
08.02.2016 15:00;08.02.2016 15:15;17.373,00;17.421,00;48,00;8.807,25
08.02.2016 15:15;08.02.2016 15:30;17.290,00;17.296,50;6,50;8.906,50
08.02.2016 15:30;08.02.2016 15:45;17.155,75;17.162,50;6,75;8.868,00
08.02.2016 15:45;08.02.2016 16:00;17.122,75;17.130,00;7,25;8.942,00
08.02.2016 16:00;08.02.2016 16:15;17.128,50;17.149,50;21,00;9.085,25
08.02.2016 16:15;08.02.2016 16:30;16.989,00;17.037,75;48,75;9.089,50
08.02.2016 16:30;08.02.2016 16:45;17.002,25;17.034,25;32,00;9.173,00
08.02.2016 16:45;08.02.2016 17:00;17.076,00;17.099,00;23,00;9.292,50
08.02.2016 17:00;08.02.2016 17:15;17.216,50;17.257,25;40,75;9.432,25
08.02.2016 17:15;08.02.2016 17:30;17.542,25;17.556,00;13,75;9.800,25
08.02.2016 17:30;08.02.2016 17:45;17.859,75;17.869,50;9,75;10.087,75
08.02.2016 17:45;08.02.2016 18:00;18.123,25;18.124,75;1,50;10.303,75
08.02.2016 18:00;08.02.2016 18:15;18.160,00;18.171,50;11,50;10.313,00
08.02.2016 18:15;08.02.2016 18:30;18.175,25;18.190,25;15,00;10.318,50
08.02.2016 18:30;08.02.2016 18:45;18.184,00;18.202,50;18,50;10.333,25
08.02.2016 18:45;08.02.2016 19:00;18.127,00;18.141,00;14,00;10.221,25
08.02.2016 19:00;08.02.2016 19:15;17.981,25;17.995,00;13,75;9.948,50
08.02.2016 19:15;08.02.2016 19:30;17.763,50;17.797,75;34,25;9.646,75
08.02.2016 19:30;08.02.2016 19:45;17.628,50;17.649,25;20,75;9.542,00
08.02.2016 19:45;08.02.2016 20:00;17.524,25;17.544,75;20,50;9.423,75
08.02.2016 20:00;08.02.2016 20:15;17.180,50;17.195,00;14,50;9.058,00
08.02.2016 20:15;08.02.2016 20:30;16.830,25;16.858,00;27,75;8.691,25
08.02.2016 20:30;08.02.2016 20:45;16.595,75;16.633,75;38,00;8.422,50
08.02.2016 20:45;08.02.2016 21:00;16.198,00;16.358,00;160,00;7.986,00
08.02.2016 21:00;08.02.2016 21:15;16.292,25;16.379,75;87,50;7.955,50
08.02.2016 21:15;08.02.2016 21:30;16.007,75;16.175,75;168,00;7.561,75
08.02.2016 21:30;08.02.2016 21:45;15.823,75;16.107,00;283,25;7.347,75
08.02.2016 21:45;08.02.2016 22:00;15.541,75;15.975,25;433,50;7.017,00
08.02.2016 22:00;08.02.2016 22:15;15.709,50;16.082,25;372,75;7.368,50
08.02.2016 22:15;08.02.2016 22:30;15.473,50;15.907,50;434,00;7.088,00
08.02.2016 22:30;08.02.2016 22:45;15.109,00;15.632,25;523,25;6.726,75
08.02.2016 22:45;08.02.2016 23:00;14.805,00;15.476,75;671,75;6.448,25
08.02.2016 23:00;08.02.2016 23:15;14.728,00;15.141,50;413,50;6.364,25
08.02.2016 23:15;08.02.2016 23:30;14.409,75;14.940,75;531,00;6.076,50
08.02.2016 23:30;08.02.2016 23:45;14.089,25;14.714,75;625,50;5.784,25
08.02.2016 23:45;09.02.2016 00:00;13.769,00;14.515,50;746,50;5.480,25
09.02.2016 00:00;09.02.2016 00:15;13.627,00;14.645,25;1.018,25;5.389,00
09.02.2016 00:15;09.02.2016 00:30;13.484,25;14.553,75;1.069,50;5.256,25
09.02.2016 00:30;09.02.2016 00:45;13.320,00;14.476,25;1.156,25;5.092,50
09.02.2016 00:45;09.02.2016 01:00;13.137,25;14.329,50;1.192,25;4.891,25
09.02.2016 01:00;09.02.2016 01:15;13.042,75;14.259,00;1.216,25;4.782,75
09.02.2016 01:15;09.02.2016 01:30;12.944,75;14.183,25;1.238,50;4.681,00
09.02.2016 01:30;09.02.2016 01:45;12.806,00;14.018,50;1.212,50;4.521,50
09.02.2016 01:45;09.02.2016 02:00;12.777,00;13.988,25;1.211,25;4.492,25
09.02.2016 02:00;09.02.2016 02:15;12.665,25;13.818,00;1.152,75;4.410,25
09.02.2016 02:15;09.02.2016 02:30;12.580,00;13.727,50;1.147,50;4.357,00
09.02.2016 02:30;09.02.2016 02:45;12.627,75;13.772,75;1.145,00;4.402,00
09.02.2016 02:45;09.02.2016 03:00;12.684,00;13.801,00;1.117,00;4.472,75
09.02.2016 03:00;09.02.2016 03:15;12.724,25;13.816,75;1.092,50;4.543,25
09.02.2016 03:15;09.02.2016 03:30;12.746,50;13.735,25;988,75;4.582,75
09.02.2016 03:30;09.02.2016 03:45;12.855,50;13.702,00;846,50;4.722,25
09.02.2016 03:45;09.02.2016 04:00;12.879,50;13.720,75;841,25;4.772,50
09.02.2016 04:00;09.02.2016 04:15;12.975,25;13.945,00;969,75;4.879,75
09.02.2016 04:15;09.02.2016 04:30;13.052,75;13.962,00;909,25;4.998,50
09.02.2016 04:30;09.02.2016 04:45;13.231,00;14.109,00;878,00;5.253,50
09.02.2016 04:45;09.02.2016 05:00;13.333,00;14.221,75;888,75;5.383,00
09.02.2016 05:00;09.02.2016 05:15;13.619,50;14.433,00;813,50;5.674,00
09.02.2016 05:15;09.02.2016 05:30;13.760,75;14.444,75;684,00;5.832,00
09.02.2016 05:30;09.02.2016 05:45;14.034,50;14.604,75;570,25;6.110,75
09.02.2016 05:45;09.02.2016 06:00;14.423,50;14.909,50;486,00;6.556,25
09.02.2016 06:00;09.02.2016 06:15;14.978,75;15.352,50;373,75;6.991,00
09.02.2016 06:15;09.02.2016 06:30;15.547,25;15.920,75;373,50;7.608,25
09.02.2016 06:30;09.02.2016 06:45;16.030,00;16.131,00;101,00;8.196,00
09.02.2016 06:45;09.02.2016 07:00;16.437,00;16.468,75;31,75;8.741,50
09.02.2016 07:00;09.02.2016 07:15;16.959,00;16.988,00;29,00;9.395,00
09.02.2016 07:15;09.02.2016 07:30;17.225,75;17.259,00;33,25;9.787,25
09.02.2016 07:30;09.02.2016 07:45;17.373,50;17.391,75;18,25;10.160,25
09.02.2016 07:45;09.02.2016 08:00;17.444,50;17.461,25;16,75;10.384,25
09.02.2016 08:00;09.02.2016 08:15;17.593,25;17.599,25;6,00;10.557,50
09.02.2016 08:15;09.02.2016 08:30;17.652,25;17.663,50;11,25;10.716,75
09.02.2016 08:30;09.02.2016 08:45;17.726,00;17.737,25;11,25;10.816,25
09.02.2016 08:45;09.02.2016 09:00;17.809,00;17.819,75;10,75;10.934,75
09.02.2016 09:00;09.02.2016 09:15;17.692,50;17.721,75;29,25;10.821,50
09.02.2016 09:15;09.02.2016 09:30;17.789,00;17.813,50;24,50;10.877,25
09.02.2016 09:30;09.02.2016 09:45;17.928,00;17.935,25;7,25;10.967,25
09.02.2016 09:45;09.02.2016 10:00;18.041,25;18.092,00;50,75;11.100,50
09.02.2016 10:00;09.02.2016 10:15;18.071,50;18.097,75;26,25;11.061,50
09.02.2016 10:15;09.02.2016 10:30;18.160,00;18.162,00;2,00;11.229,00
09.02.2016 10:30;09.02.2016 10:45;18.271,00;18.273,00;2,00;11.404,25
09.02.2016 10:45;09.02.2016 11:00;18.354,25;18.356,25;2,00;11.537,50
09.02.2016 11:00;09.02.2016 11:15;18.361,75;18.363,75;2,00;11.580,00
09.02.2016 11:15;09.02.2016 11:30;18.408,25;18.410,25;2,00;11.704,50
09.02.2016 11:30;09.02.2016 11:45;18.410,00;18.412,25;2,25;11.869,25
09.02.2016 11:45;09.02.2016 12:00;18.280,25;18.281,50;1,25;11.878,50
09.02.2016 12:00;09.02.2016 12:15;18.136,00;18.137,75;1,75;11.930,00
09.02.2016 12:15;09.02.2016 12:30;18.034,75;18.035,25;0,50;12.033,00
09.02.2016 12:30;09.02.2016 12:45;18.030,00;18.030,00;0,00;12.234,75
09.02.2016 12:45;09.02.2016 13:00;17.915,75;17.915,75;0,00;12.333,00
09.02.2016 13:00;09.02.2016 13:15;17.944,75;17.944,75;0,00;12.492,25
09.02.2016 13:15;09.02.2016 13:30;17.854,50;17.854,75;0,25;12.547,75
09.02.2016 13:30;09.02.2016 13:45;17.750,50;17.751,25;0,75;12.562,50
09.02.2016 13:45;09.02.2016 14:00;17.677,50;17.678,50;1,00;12.640,25
09.02.2016 14:00;09.02.2016 14:15;17.610,25;17.611,25;1,00;12.694,50
09.02.2016 14:15;09.02.2016 14:30;17.522,00;17.594,50;72,50;12.698,00
09.02.2016 14:30;09.02.2016 14:45;17.456,25;17.535,25;79,00;12.607,75
09.02.2016 14:45;09.02.2016 15:00;17.422,00;17.514,75;92,75;12.581,75
09.02.2016 15:00;09.02.2016 15:15;17.545,00;17.598,75;53,75;12.673,50
09.02.2016 15:15;09.02.2016 15:30;17.463,25;17.482,25;19,00;12.665,00
09.02.2016 15:30;09.02.2016 15:45;17.372,50;17.382,50;10,00;12.592,25
09.02.2016 15:45;09.02.2016 16:00;17.321,50;17.362,75;41,25;12.532,50
09.02.2016 16:00;09.02.2016 16:15;17.193,50;17.340,75;147,25;12.321,25
09.02.2016 16:15;09.02.2016 16:30;17.177,00;17.326,25;149,25;12.208,50
09.02.2016 16:30;09.02.2016 16:45;17.201,25;17.351,00;149,75;12.171,25
09.02.2016 16:45;09.02.2016 17:00;17.222,25;17.399,25;177,00;11.996,50
09.02.2016 17:00;09.02.2016 17:15;17.455,00;17.566,25;111,25;12.155,00
09.02.2016 17:15;09.02.2016 17:30;17.689,25;17.763,00;73,75;12.374,75
09.02.2016 17:30;09.02.2016 17:45;17.956,50;17.989,50;33,00;12.506,50
09.02.2016 17:45;09.02.2016 18:00;18.247,75;18.247,75;0,00;12.722,75
09.02.2016 18:00;09.02.2016 18:15;18.308,50;18.308,50;0,00;12.685,50
09.02.2016 18:15;09.02.2016 18:30;18.255,00;18.255,00;0,00;12.581,75
09.02.2016 18:30;09.02.2016 18:45;18.285,25;18.285,25;0,00;12.486,75
09.02.2016 18:45;09.02.2016 19:00;18.212,75;18.212,75;0,00;12.300,25
09.02.2016 19:00;09.02.2016 19:15;18.037,50;18.095,75;58,25;11.986,25
09.02.2016 19:15;09.02.2016 19:30;17.896,50;17.958,00;61,50;11.752,75
09.02.2016 19:30;09.02.2016 19:45;17.697,00;17.919,75;222,75;11.421,00
09.02.2016 19:45;09.02.2016 20:00;17.526,75;17.976,00;449,25;11.035,00
09.02.2016 20:00;09.02.2016 20:15;17.266,50;17.683,50;417,00;10.618,25
09.02.2016 20:15;09.02.2016 20:30;17.006,25;17.493,00;486,75;10.220,00
09.02.2016 20:30;09.02.2016 20:45;16.688,00;17.283,50;595,50;9.869,25
09.02.2016 20:45;09.02.2016 21:00;16.450,75;17.147,50;696,75;9.615,50
09.02.2016 21:00;09.02.2016 21:15;16.380,75;16.668,00;287,25;9.636,25
09.02.2016 21:15;09.02.2016 21:30;16.157,25;16.449,75;292,50;9.419,75
09.02.2016 21:30;09.02.2016 21:45;16.009,75;16.295,50;285,75;9.234,50
09.02.2016 21:45;09.02.2016 22:00;15.686,75;16.058,75;372,00;8.943,75
09.02.2016 22:00;09.02.2016 22:15;15.726,50;15.852,00;125,50;9.118,25
09.02.2016 22:15;09.02.2016 22:30;15.523,00;15.716,00;193,00;8.910,75
09.02.2016 22:30;09.02.2016 22:45;15.180,50;15.472,75;292,25;8.555,25
09.02.2016 22:45;09.02.2016 23:00;14.889,25;15.389,75;500,50;8.258,25
09.02.2016 23:00;09.02.2016 23:15;14.710,50;15.088,50;378,00;8.088,50
09.02.2016 23:15;09.02.2016 23:30;14.401,50;14.939,50;538,00;7.783,50
09.02.2016 23:30;09.02.2016 23:45;14.111,75;14.990,50;878,75;7.539,25
09.02.2016 23:45;10.02.2016 00:00;13.915,00;14.791,00;876,00;7.443,25
10.02.2016 00:00;10.02.2016 00:15;13.670,25;14.486,00;815,75;7.274,25
10.02.2016 00:15;10.02.2016 00:30;13.522,50;14.466,00;943,50;7.135,00
10.02.2016 00:30;10.02.2016 00:45;13.416,00;14.379,75;963,75;6.979,00
10.02.2016 00:45;10.02.2016 01:00;13.289,25;14.318,00;1.028,75;6.912,00
10.02.2016 01:00;10.02.2016 01:15;13.109,25;14.044,25;935,00;6.797,25
10.02.2016 01:15;10.02.2016 01:30;13.064,25;14.028,50;964,25;6.877,25
10.02.2016 01:30;10.02.2016 01:45;12.996,25;13.962,25;966,00;6.939,25
10.02.2016 01:45;10.02.2016 02:00;12.912,00;13.980,75;1.068,75;6.954,50
10.02.2016 02:00;10.02.2016 02:15;12.790,50;13.989,00;1.198,50;6.940,75
10.02.2016 02:15;10.02.2016 02:30;12.778,25;13.985,25;1.207,00;7.026,25
10.02.2016 02:30;10.02.2016 02:45;12.804,00;14.008,50;1.204,50;7.128,75
10.02.2016 02:45;10.02.2016 03:00;12.773,25;13.889,25;1.116,00;7.223,75
10.02.2016 03:00;10.02.2016 03:15;12.757,00;14.142,75;1.385,75;7.192,25
10.02.2016 03:15;10.02.2016 03:30;12.812,50;14.159,00;1.346,50;7.244,50
10.02.2016 03:30;10.02.2016 03:45;12.882,75;14.163,00;1.280,25;7.402,00
10.02.2016 03:45;10.02.2016 04:00;12.932,25;14.143,50;1.211,25;7.639,50
10.02.2016 04:00;10.02.2016 04:15;13.003,25;13.860,50;857,25;7.887,50
10.02.2016 04:15;10.02.2016 04:30;13.119,50;13.958,00;838,50;8.198,25
10.02.2016 04:30;10.02.2016 04:45;13.189,25;13.924,75;735,50;8.340,75
10.02.2016 04:45;10.02.2016 05:00;13.308,75;14.045,25;736,50;8.542,00
10.02.2016 05:00;10.02.2016 05:15;13.564,25;14.263,50;699,25;8.915,00
10.02.2016 05:15;10.02.2016 05:30;13.721,50;14.357,50;636,00;9.156,50
10.02.2016 05:30;10.02.2016 05:45;13.927,25;14.439,25;512,00;9.391,25
10.02.2016 05:45;10.02.2016 06:00;14.257,00;14.766,25;509,25;9.722,25
10.02.2016 06:00;10.02.2016 06:15;14.988,00;15.503,25;515,25;10.463,50
10.02.2016 06:15;10.02.2016 06:30;15.618,75;15.977,75;359,00;11.136,25
10.02.2016 06:30;10.02.2016 06:45;16.020,00;16.093,50;73,50;11.543,00
10.02.2016 06:45;10.02.2016 07:00;16.516,00;16.529,00;13,00;12.056,75
10.02.2016 07:00;10.02.2016 07:15;17.112,25;17.125,25;13,00;12.692,50
10.02.2016 07:15;10.02.2016 07:30;17.408,25;17.419,75;11,50;13.011,50
10.02.2016 07:30;10.02.2016 07:45;17.611,75;17.627,00;15,25;13.207,25
10.02.2016 07:45;10.02.2016 08:00;17.753,25;17.766,25;13,00;13.323,75
10.02.2016 08:00;10.02.2016 08:15;18.000,75;18.004,00;3,25;13.594,50
10.02.2016 08:15;10.02.2016 08:30;18.020,00;18.021,25;1,25;13.665,75
10.02.2016 08:30;10.02.2016 08:45;17.981,50;17.982,75;1,25;13.593,50
10.02.2016 08:45;10.02.2016 09:00;18.026,25;18.028,25;2,00;13.574,00
10.02.2016 09:00;10.02.2016 09:15;17.940,50;17.941,75;1,25;13.397,50
10.02.2016 09:15;10.02.2016 09:30;17.982,75;17.984,00;1,25;13.390,25
10.02.2016 09:30;10.02.2016 09:45;18.090,75;18.090,75;0,00;13.451,25
10.02.2016 09:45;10.02.2016 10:00;18.190,50;18.190,50;0,00;13.471,75
10.02.2016 10:00;10.02.2016 10:15;18.260,00;18.260,00;0,00;13.481,75
10.02.2016 10:15;10.02.2016 10:30;18.273,75;18.273,75;0,00;13.368,50
10.02.2016 10:30;10.02.2016 10:45;18.358,50;18.358,50;0,00;13.263,00
10.02.2016 10:45;10.02.2016 11:00;18.404,25;18.445,25;41,00;13.136,00
10.02.2016 11:00;10.02.2016 11:15;18.542,75;18.542,75;0,00;13.211,00
10.02.2016 11:15;10.02.2016 11:30;18.597,00;18.597,00;0,00;13.147,50
10.02.2016 11:30;10.02.2016 11:45;18.714,00;18.714,00;0,00;13.242,00
10.02.2016 11:45;10.02.2016 12:00;18.675,50;18.675,50;0,00;13.203,00
10.02.2016 12:00;10.02.2016 12:15;18.483,25;18.483,25;0,00;13.042,75
10.02.2016 12:15;10.02.2016 12:30;18.450,25;18.450,25;0,00;13.088,75
10.02.2016 12:30;10.02.2016 12:45;18.426,75;18.433,50;6,75;13.139,00
10.02.2016 12:45;10.02.2016 13:00;18.419,75;18.437,00;17,25;13.182,75
10.02.2016 13:00;10.02.2016 13:15;18.390,00;18.400,75;10,75;13.242,50
10.02.2016 13:15;10.02.2016 13:30;18.348,25;18.349,75;1,50;13.285,00
10.02.2016 13:30;10.02.2016 13:45;18.235,75;18.236,50;0,75;13.208,00
10.02.2016 13:45;10.02.2016 14:00;18.147,75;18.148,75;1,00;13.169,25
10.02.2016 14:00;10.02.2016 14:15;18.077,75;18.109,00;31,25;13.215,75
10.02.2016 14:15;10.02.2016 14:30;18.044,25;18.082,75;38,50;13.295,50
10.02.2016 14:30;10.02.2016 14:45;17.966,00;18.001,50;35,50;13.370,25
10.02.2016 14:45;10.02.2016 15:00;17.889,50;17.920,50;31,00;13.467,50
10.02.2016 15:00;10.02.2016 15:15;17.932,00;17.942,75;10,75;13.600,00
10.02.2016 15:15;10.02.2016 15:30;17.831,25;17.831,50;0,25;13.634,75
10.02.2016 15:30;10.02.2016 15:45;17.728,50;17.730,50;2,00;13.744,75
10.02.2016 15:45;10.02.2016 16:00;17.605,25;17.607,50;2,25;13.789,50
10.02.2016 16:00;10.02.2016 16:15;17.517,75;17.550,00;32,25;13.866,50
10.02.2016 16:15;10.02.2016 16:30;17.508,25;17.540,50;32,25;13.934,75
10.02.2016 16:30;10.02.2016 16:45;17.584,50;17.616,75;32,25;14.112,25
10.02.2016 16:45;10.02.2016 17:00;17.606,75;17.640,25;33,50;14.197,00
10.02.2016 17:00;10.02.2016 17:15;17.728,50;17.782,25;53,75;14.389,25
10.02.2016 17:15;10.02.2016 17:30;17.918,75;17.974,75;56,00;14.608,00
10.02.2016 17:30;10.02.2016 17:45;18.227,00;18.229,50;2,50;14.926,00
10.02.2016 17:45;10.02.2016 18:00;18.575,00;18.575,00;0,00;15.247,75
10.02.2016 18:00;10.02.2016 18:15;18.671,25;18.671,25;0,00;15.281,50
10.02.2016 18:15;10.02.2016 18:30;18.583,50;18.583,50;0,00;15.120,00
10.02.2016 18:30;10.02.2016 18:45;18.658,75;18.658,75;0,00;15.169,75
10.02.2016 18:45;10.02.2016 19:00;18.541,75;18.541,75;0,00;15.024,00
10.02.2016 19:00;10.02.2016 19:15;18.425,00;18.425,00;0,00;14.860,00
10.02.2016 19:15;10.02.2016 19:30;18.250,50;18.250,50;0,00;14.637,25
10.02.2016 19:30;10.02.2016 19:45;18.088,75;18.146,00;57,25;14.403,00
10.02.2016 19:45;10.02.2016 20:00;17.924,75;17.994,75;70,00;14.158,50
10.02.2016 20:00;10.02.2016 20:15;17.616,50;17.626,00;9,50;13.793,00
10.02.2016 20:15;10.02.2016 20:30;17.322,75;17.393,50;70,75;13.481,25
10.02.2016 20:30;10.02.2016 20:45;16.989,75;17.035,50;45,75;13.141,00
10.02.2016 20:45;10.02.2016 21:00;16.774,00;16.806,50;32,50;12.932,50
10.02.2016 21:00;10.02.2016 21:15;16.583,00;16.670,75;87,75;12.773,75
10.02.2016 21:15;10.02.2016 21:30;16.424,25;16.556,00;131,75;12.603,75
10.02.2016 21:30;10.02.2016 21:45;16.266,50;16.419,00;152,50;12.414,25
10.02.2016 21:45;10.02.2016 22:00;15.877,00;16.246,25;369,25;11.982,75
10.02.2016 22:00;10.02.2016 22:15;15.930,75;16.129,50;198,75;12.039,75
10.02.2016 22:15;10.02.2016 22:30;15.774,75;15.974,75;200,00;11.846,75
10.02.2016 22:30;10.02.2016 22:45;15.443,00;15.807,50;364,50;11.457,50
10.02.2016 22:45;10.02.2016 23:00;15.141,50;15.581,50;440,00;11.095,50
10.02.2016 23:00;10.02.2016 23:15;14.832,25;15.311,50;479,25;10.721,25
