Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
07.04.2020 10:45;07.04.2020 11:00;1.170,75;342,00;213,75;676,25;6.058,00;43,50;1.845,50;1.834,00;326,25;1.476,75;20,50;398,75
07.04.2020 11:00;07.04.2020 11:15;1.162,75;358,00;228,75;693,00;6.333,50;42,50;1.845,75;1.739,25;335,25;1.614,00;273,75;399,75
07.04.2020 11:15;07.04.2020 11:30;1.164,00;345,75;217,25;696,25;6.575,00;42,50;1.846,50;1.717,00;339,25;1.602,50;304,50;399,00
07.04.2020 11:30;07.04.2020 11:45;1.165,00;350,00;210,75;716,50;6.780,75;42,75;1.860,25;1.685,50;339,00;1.593,00;296,25;397,50
07.04.2020 11:45;07.04.2020 12:00;1.161,50;369,50;201,25;748,75;6.956,75;43,00;1.869,25;1.649,00;338,75;1.553,00;370,50;397,75
07.04.2020 12:00;07.04.2020 12:15;1.152,50;387,75;198,25;742,75;7.149,25;39,25;1.882,00;1.579,75;337,25;1.494,50;700,50;395,75
07.04.2020 12:15;07.04.2020 12:30;1.147,75;355,00;186,50;708,00;7.265,00;38,00;1.878,75;1.563,75;336,25;1.457,25;632,25;393,50
07.04.2020 12:30;07.04.2020 12:45;1.145,75;375,00;171,75;682,25;7.348,00;39,00;1.879,00;1.554,25;338,50;1.469,75;634,50;395,50
07.04.2020 12:45;07.04.2020 13:00;1.138,75;369,25;160,75;685,50;7.436,25;40,00;1.874,00;1.563,50;340,00;1.420,75;618,50;395,75
07.04.2020 13:00;07.04.2020 13:15;1.130,50;388,75;160,00;641,50;7.489,00;40,25;1.877,75;1.588,00;341,25;1.376,50;678,50;395,50
07.04.2020 13:15;07.04.2020 13:30;1.126,25;357,75;161,25;585,50;7.507,00;41,00;1.875,75;1.599,50;340,00;1.374,75;640,75;394,00
07.04.2020 13:30;07.04.2020 13:45;1.124,00;344,75;161,75;559,25;7.497,25;41,00;1.874,50;1.601,50;338,25;1.393,50;630,00;393,00
07.04.2020 13:45;07.04.2020 14:00;1.123,00;345,00;149,75;556,75;7.451,00;40,75;1.875,25;1.591,25;339,25;1.360,75;628,75;389,00
07.04.2020 14:00;07.04.2020 14:15;1.119,75;347,50;150,75;546,50;7.393,00;40,75;1.876,25;1.567,75;341,25;1.333,75;641,75;390,00
07.04.2020 14:15;07.04.2020 14:30;1.119,50;344,75;149,75;537,50;7.263,50;41,00;1.876,00;1.567,25;341,50;1.339,50;638,00;390,25
07.04.2020 14:30;07.04.2020 14:45;1.119,25;348,25;137,75;535,50;7.112,25;41,25;1.876,75;1.570,50;340,75;1.336,25;612,25;389,50
07.04.2020 14:45;07.04.2020 15:00;1.113,25;347,25;131,75;539,75;6.927,25;41,25;1.875,25;1.565,00;344,25;1.350,75;612,25;385,25
07.04.2020 15:00;07.04.2020 15:15;1.114,50;346,00;132,00;535,25;6.730,75;40,25;1.872,75;1.565,75;343,00;1.360,00;631,00;390,25
07.04.2020 15:15;07.04.2020 15:30;1.118,75;347,50;135,00;528,75;6.483,50;40,75;1.868,25;1.580,75;349,75;1.397,50;622,75;392,00
07.04.2020 15:30;07.04.2020 15:45;1.120,00;365,50;144,00;532,00;6.189,50;41,00;1.875,75;1.583,25;360,00;1.359,75;648,50;392,00
07.04.2020 15:45;07.04.2020 16:00;1.121,00;357,00;133,25;548,25;5.887,75;41,50;1.876,00;1.581,00;367,50;1.367,25;626,50;390,50
07.04.2020 16:00;07.04.2020 16:15;1.126,25;347,00;125,25;580,25;5.542,25;40,50;1.872,00;1.606,50;366,50;1.444,75;377,25;385,50
07.04.2020 16:15;07.04.2020 16:30;1.128,25;346,75;108,75;597,25;5.156,25;39,50;1.873,25;1.659,75;375,50;1.484,50;382,50;386,25
07.04.2020 16:30;07.04.2020 16:45;1.130,25;357,50;98,25;605,25;4.766,50;39,25;1.876,00;1.729,00;386,50;1.521,25;432,25;391,75
07.04.2020 16:45;07.04.2020 17:00;1.133,00;361,25;95,25;622,50;4.348,25;39,25;1.877,50;1.935,00;392,75;1.533,75;485,75;389,50
07.04.2020 17:00;07.04.2020 17:15;1.143,75;339,75;94,75;638,75;3.899,25;39,25;1.868,25;2.123,75;401,00;1.572,25;152,25;392,00
07.04.2020 17:15;07.04.2020 17:30;1.149,75;347,00;98,50;671,25;3.452,75;39,00;1.869,25;2.363,75;409,00;1.623,75;96,00;388,25
07.04.2020 17:30;07.04.2020 17:45;1.154,25;356,25;95,00;693,75;2.960,75;39,25;1.878,25;2.516,50;422,50;1.679,75;168,50;388,50
07.04.2020 17:45;07.04.2020 18:00;1.156,00;357,00;91,50;741,25;2.492,75;39,00;1.891,25;2.592,50;439,25;1.718,00;282,75;389,25
07.04.2020 18:00;07.04.2020 18:15;1.166,50;335,50;90,50;805,25;2.001,75;39,25;1.893,50;2.601,50;436,75;1.667,00;59,25;389,00
07.04.2020 18:15;07.04.2020 18:30;1.172,75;345,50;88,75;847,25;1.539,00;39,25;1.906,00;2.643,25;449,00;1.738,25;71,25;389,75
07.04.2020 18:30;07.04.2020 18:45;1.173,25;353,50;90,00;895,75;1.131,75;39,25;1.906,75;2.695,25;464,75;1.769,25;313,50;390,50
07.04.2020 18:45;07.04.2020 19:00;1.175,50;365,50;96,75;950,50;763,00;39,50;1.905,75;2.702,75;476,50;1.820,50;531,75;390,00
07.04.2020 19:00;07.04.2020 19:15;1.177,00;363,25;107,25;1.029,00;479,50;39,75;1.904,25;2.694,25;472,25;1.808,00;515,75;389,00
07.04.2020 19:15;07.04.2020 19:30;1.182,75;372,00;120,50;1.122,00;268,75;39,75;1.907,50;2.696,50;480,25;1.823,00;739,50;391,75
07.04.2020 19:30;07.04.2020 19:45;1.181,75;374,75;123,75;1.266,00;124,75;39,75;1.907,50;2.701,50;475,25;1.810,00;771,75;392,25
07.04.2020 19:45;07.04.2020 20:00;1.180,25;374,75;132,75;1.454,00;35,25;40,00;1.908,50;2.703,50;471,50;1.830,50;756,25;393,25
07.04.2020 20:00;07.04.2020 20:15;1.177,50;374,50;155,75;1.675,75;2,75;42,00;1.908,75;2.711,25;449,25;1.844,25;786,00;396,00
07.04.2020 20:15;07.04.2020 20:30;1.175,00;373,00;173,00;1.872,25;0,25;42,50;1.909,00;2.706,75;430,25;1.819,00;680,25;397,00
07.04.2020 20:30;07.04.2020 20:45;1.172,50;367,25;187,25;2.113,00;0,25;42,50;1.909,00;2.708,50;412,50;1.784,00;530,50;397,50
07.04.2020 20:45;07.04.2020 21:00;1.167,25;338,25;211,00;2.353,25;0,25;42,50;1.904,75;2.683,75;389,50;1.724,75;265,50;397,50
07.04.2020 21:00;07.04.2020 21:15;1.163,00;374,25;246,25;2.552,50;0,25;42,50;1.904,75;2.695,00;356,75;1.662,75;484,00;398,75
07.04.2020 21:15;07.04.2020 21:30;1.158,00;357,25;283,25;2.734,50;0,25;42,50;1.903,00;2.653,50;350,25;1.655,00;323,25;399,25
07.04.2020 21:30;07.04.2020 21:45;1.156,75;337,50;311,50;2.895,50;0,25;42,50;1.900,75;2.604,50;346,25;1.625,50;82,50;399,25
07.04.2020 21:45;07.04.2020 22:00;1.159,25;342,00;314,00;3.020,00;0,25;42,75;1.898,75;2.525,50;325,75;1.623,25;51,50;399,75
07.04.2020 22:00;07.04.2020 22:15;1.150,25;376,00;307,50;3.056,00;0,25;42,75;1.906,25;2.420,00;335,25;1.665,25;418,50;399,00
07.04.2020 22:15;07.04.2020 22:30;1.149,25;347,25;312,00;3.102,00;0,25;42,75;1.906,25;2.311,75;333,25;1.670,50;385,50;399,25
07.04.2020 22:30;07.04.2020 22:45;1.149,50;339,75;323,50;3.147,00;0,25;43,00;1.907,50;2.240,50;328,25;1.632,25;247,50;399,50
07.04.2020 22:45;07.04.2020 23:00;1.144,00;341,75;326,50;3.198,25;0,25;43,00;1.907,50;2.096,25;332,00;1.619,00;95,00;400,25
07.04.2020 23:00;07.04.2020 23:15;1.140,00;351,00;336,75;3.221,00;0,25;45,00;1.908,25;1.994,00;356,00;1.624,00;262,75;404,25
07.04.2020 23:15;07.04.2020 23:30;1.133,25;338,00;345,50;3.271,25;0,00;45,00;1.895,50;1.859,25;359,25;1.574,00;114,25;406,25
07.04.2020 23:30;07.04.2020 23:45;1.134,50;338,50;355,00;3.298,25;0,00;45,00;1.897,75;1.826,75;362,75;1.504,75;86,25;404,25
07.04.2020 23:45;08.04.2020 00:00;1.134,25;337,75;361,25;3.309,75;0,00;45,25;1.896,50;1.767,00;363,00;1.463,50;62,00;405,25
08.04.2020 00:00;08.04.2020 00:15;1.124,25;355,50;386,75;3.326,50;0,00;45,25;1.892,25;1.707,00;341,75;1.375,50;97,50;400,75
08.04.2020 00:15;08.04.2020 00:30;1.124,00;341,50;413,50;3.333,00;0,00;45,50;1.894,00;1.648,50;340,50;1.371,50;68,25;400,75
08.04.2020 00:30;08.04.2020 00:45;1.121,50;337,50;436,25;3.333,25;0,00;45,50;1.890,75;1.595,50;336,00;1.323,25;95,25;402,00
08.04.2020 00:45;08.04.2020 01:00;1.118,75;341,00;467,25;3.274,75;0,00;45,50;1.894,50;1.577,25;333,25;1.277,75;98,25;402,75
08.04.2020 01:00;08.04.2020 01:15;1.118,50;361,75;469,50;3.282,00;0,00;46,50;1.897,25;1.554,75;331,75;1.249,75;104,75;404,00
08.04.2020 01:15;08.04.2020 01:30;1.118,00;352,00;502,75;3.249,75;0,00;46,25;1.897,25;1.527,00;331,75;1.240,25;93,00;404,75
08.04.2020 01:30;08.04.2020 01:45;1.117,00;351,00;538,75;3.261,00;0,00;46,25;1.899,00;1.527,00;329,00;1.214,00;97,75;406,50
08.04.2020 01:45;08.04.2020 02:00;1.115,00;344,50;584,25;3.287,00;0,00;46,50;1.881,75;1.516,25;329,25;1.236,00;98,50;406,50
08.04.2020 02:00;08.04.2020 02:15;1.113,50;371,00;593,00;3.313,25;0,00;46,50;1.891,75;1.525,00;330,50;1.262,75;238,50;406,75
08.04.2020 02:15;08.04.2020 02:30;1.113,75;367,00;608,50;3.304,50;0,00;46,25;1.897,25;1.527,00;330,00;1.260,50;227,50;406,50
08.04.2020 02:30;08.04.2020 02:45;1.111,50;352,75;609,50;3.302,75;0,00;46,25;1.896,75;1.527,75;327,75;1.227,75;238,75;405,75
08.04.2020 02:45;08.04.2020 03:00;1.107,75;371,50;586,50;3.310,25;0,00;46,25;1.887,00;1.520,25;329,75;1.226,50;268,00;406,00
08.04.2020 03:00;08.04.2020 03:15;1.110,00;351,00;570,75;3.301,25;0,25;46,50;1.896,25;1.521,75;329,00;1.174,50;162,00;403,00
08.04.2020 03:15;08.04.2020 03:30;1.109,75;349,75;550,50;3.284,00;0,25;46,50;1.900,00;1.523,50;327,50;1.175,75;156,50;402,75
08.04.2020 03:30;08.04.2020 03:45;1.109,50;351,25;558,25;3.251,25;0,00;46,50;1.901,25;1.523,25;327,50;1.162,00;156,25;398,50
08.04.2020 03:45;08.04.2020 04:00;1.109,75;367,50;580,00;3.220,50;0,25;46,50;1.901,75;1.530,25;326,00;1.177,50;162,25;398,25
08.04.2020 04:00;08.04.2020 04:15;1.114,25;342,50;561,50;3.180,75;0,25;47,00;1.902,25;1.549,50;321,50;1.170,75;78,00;399,00
08.04.2020 04:15;08.04.2020 04:30;1.113,75;345,75;544,50;3.158,50;0,25;47,00;1.901,75;1.561,00;321,00;1.194,25;71,75;400,25
08.04.2020 04:30;08.04.2020 04:45;1.116,50;345,00;531,25;3.178,50;0,25;47,25;1.904,50;1.569,75;324,00;1.257,75;71,00;402,75
08.04.2020 04:45;08.04.2020 05:00;1.117,00;343,25;513,00;3.123,50;0,25;47,25;1.906,00;1.646,75;331,50;1.384,25;71,00;403,25
08.04.2020 05:00;08.04.2020 05:15;1.125,75;346,75;501,50;3.073,75;0,25;47,00;1.905,75;1.830,00;343,75;1.466,75;48,00;397,75
08.04.2020 05:15;08.04.2020 05:30;1.124,00;352,50;483,50;3.046,25;0,25;47,25;1.909,00;2.009,25;348,25;1.496,75;44,00;397,25
08.04.2020 05:30;08.04.2020 05:45;1.132,75;352,00;452,25;3.026,75;0,25;47,25;1.916,50;2.097,00;359,00;1.511,75;46,00;394,50
08.04.2020 05:45;08.04.2020 06:00;1.135,50;351,00;433,25;3.001,00;0,25;47,00;1.929,00;2.260,25;354,25;1.541,75;98,25;395,50
08.04.2020 06:00;08.04.2020 06:15;1.146,75;346,75;427,50;2.984,75;0,75;46,75;1.940,75;2.359,50;366,50;1.521,25;68,00;397,75
08.04.2020 06:15;08.04.2020 06:30;1.153,00;344,25;408,50;2.926,75;1,75;46,50;1.942,25;2.508,25;396,25;1.612,25;104,25;397,00
08.04.2020 06:30;08.04.2020 06:45;1.158,75;352,25;387,00;2.887,50;12,25;46,50;1.943,50;2.584,25;424,25;1.642,25;231,75;397,00
08.04.2020 06:45;08.04.2020 07:00;1.164,00;358,50;354,75;2.834,00;64,75;46,50;1.943,00;2.670,75;431,00;1.649,50;256,75;397,50
08.04.2020 07:00;08.04.2020 07:15;1.176,00;358,75;324,75;2.748,50;200,50;46,50;1.949,25;2.710,75;397,50;1.660,50;205,75;394,50
08.04.2020 07:15;08.04.2020 07:30;1.179,00;363,25;301,50;2.620,00;428,00;46,25;1.951,25;2.732,25;420,75;1.677,50;271,75;394,75
08.04.2020 07:30;08.04.2020 07:45;1.182,50;383,00;283,25;2.506,50;715,00;46,25;1.952,50;2.734,75;423,25;1.675,75;273,50;395,00
08.04.2020 07:45;08.04.2020 08:00;1.184,00;383,75;257,25;2.361,00;1.043,00;45,75;1.953,25;2.730,75;422,50;1.679,75;195,50;393,75
08.04.2020 08:00;08.04.2020 08:15;1.183,50;376,75;234,75;2.152,50;1.436,50;45,50;1.951,25;2.717,00;424,50;1.685,25;202,75;397,50
08.04.2020 08:15;08.04.2020 08:30;1.188,25;369,00;203,25;1.964,75;1.886,50;45,25;1.951,75;2.704,25;426,00;1.691,75;162,50;397,50
08.04.2020 08:30;08.04.2020 08:45;1.185,50;369,25;184,25;1.751,50;2.388,75;45,50;1.952,75;2.664,75;427,75;1.677,25;162,75;395,25
08.04.2020 08:45;08.04.2020 09:00;1.182,00;350,50;165,75;1.485,25;2.886,00;45,75;1.946,50;2.636,50;421,75;1.682,50;82,00;393,75
08.04.2020 09:00;08.04.2020 09:15;1.169,25;373,00;158,00;1.230,50;3.373,25;45,50;1.939,75;2.643,25;429,50;1.686,00;358,25;395,25
08.04.2020 09:15;08.04.2020 09:30;1.164,75;372,00;152,75;969,75;3.845,75;45,75;1.935,00;2.609,25;423,75;1.691,50;267,25;395,75
08.04.2020 09:30;08.04.2020 09:45;1.165,50;353,75;136,50;774,25;4.327,25;45,50;1.919,75;2.540,50;418,75;1.686,00;144,25;393,75
08.04.2020 09:45;08.04.2020 10:00;1.161,00;348,25;122,50;642,25;4.763,25;45,25;1.919,50;2.399,25;407,75;1.688,00;159,25;393,75
08.04.2020 10:00;08.04.2020 10:15;1.148,00;365,75;103,00;580,00;5.180,00;45,25;1.919,00;2.297,75;390,00;1.652,50;375,25;394,50
08.04.2020 10:15;08.04.2020 10:30;1.148,00;354,25;85,50;537,75;5.544,50;45,25;1.918,00;2.177,25;381,75;1.656,50;277,25;394,00
08.04.2020 10:30;08.04.2020 10:45;1.148,75;341,75;68,50;496,00;5.892,25;45,25;1.921,25;2.115,50;373,00;1.642,25;218,75;392,25
08.04.2020 10:45;08.04.2020 11:00;1.151,00;357,00;57,25;446,00;6.220,50;44,75;1.921,25;2.052,75;360,50;1.614,00;277,50;391,50
08.04.2020 11:00;08.04.2020 11:15;1.141,00;359,50;51,75;396,50;6.480,50;43,25;1.923,50;1.941,50;354,50;1.592,75;732,25;389,50
08.04.2020 11:15;08.04.2020 11:30;1.140,00;344,75;45,00;361,25;6.705,00;42,25;1.922,75;1.913,75;351,25;1.579,50;640,50;388,00
08.04.2020 11:30;08.04.2020 11:45;1.137,25;346,75;37,00;317,25;6.934,00;42,00;1.921,25;1.886,75;347,25;1.570,50;587,00;388,00
08.04.2020 11:45;08.04.2020 12:00;1.136,75;349,25;29,75;297,50;7.102,25;42,00;1.920,25;1.790,25;342,50;1.573,00;603,75;387,50
08.04.2020 12:00;08.04.2020 12:15;1.120,75;359,50;29,00;289,75;7.277,25;41,50;1.903,75;1.753,25;338,00;1.539,75;741,00;389,00
08.04.2020 12:15;08.04.2020 12:30;1.116,75;348,25;35,25;292,75;7.373,25;41,50;1.893,50;1.709,50;338,25;1.525,25;649,00;388,50
08.04.2020 12:30;08.04.2020 12:45;1.124,50;345,50;39,75;291,00;7.450,75;41,50;1.874,25;1.720,75;337,25;1.525,50;659,25;388,00
08.04.2020 12:45;08.04.2020 13:00;1.124,50;345,25;49,25;296,25;7.497,25;41,50;1.859,50;1.705,50;336,75;1.512,00;593,75;387,75
08.04.2020 13:00;08.04.2020 13:15;1.119,50;364,75;65,25;296,75;7.511,00;40,75;1.827,75;1.694,50;337,50;1.429,25;633,75;390,25
08.04.2020 13:15;08.04.2020 13:30;1.122,00;349,50;71,75;308,50;7.511,50;40,75;1.777,75;1.681,25;338,25;1.402,50;634,25;391,50
08.04.2020 13:30;08.04.2020 13:45;1.121,00;342,25;70,75;324,50;7.474,75;41,00;1.746,50;1.685,25;339,50;1.366,25;615,25;391,00
08.04.2020 13:45;08.04.2020 14:00;1.123,00;339,50;69,25;334,75;7.406,25;41,25;1.745,25;1.684,25;336,75;1.347,50;612,25;388,25
08.04.2020 14:00;08.04.2020 14:15;1.119,00;339,25;66,25;346,00;7.310,75;41,25;1.745,50;1.682,75;336,50;1.310,50;609,00;382,50
08.04.2020 14:15;08.04.2020 14:30;1.122,25;338,50;68,75;363,25;7.186,75;40,75;1.744,75;1.675,25;336,25;1.339,00;609,00;384,00
08.04.2020 14:30;08.04.2020 14:45;1.116,50;339,25;67,00;383,25;7.058,25;40,50;1.744,50;1.684,75;337,00;1.328,50;609,00;383,75
08.04.2020 14:45;08.04.2020 15:00;1.117,25;344,00;63,25;398,75;6.868,25;39,50;1.762,50;1.687,75;335,00;1.381,25;618,25;382,25
08.04.2020 15:00;08.04.2020 15:15;1.115,75;342,00;76,50;390,50;6.638,75;38,75;1.794,00;1.677,00;337,00;1.459,50;606,50;381,50
08.04.2020 15:15;08.04.2020 15:30;1.108,50;339,75;84,00;381,50;6.392,25;38,50;1.817,00;1.715,25;339,00;1.515,25;615,25;382,25
08.04.2020 15:30;08.04.2020 15:45;1.104,75;368,75;78,00;385,00;6.097,25;38,25;1.810,50;1.752,25;342,50;1.506,50;669,75;382,25
08.04.2020 15:45;08.04.2020 16:00;1.107,25;359,25;72,50;403,75;5.780,00;37,50;1.808,50;1.815,00;340,00;1.513,00;671,25;380,25
08.04.2020 16:00;08.04.2020 16:15;1.111,50;339,25;64,75;405,75;5.436,50;36,75;1.816,75;1.882,00;344,00;1.453,50;324,75;378,25
08.04.2020 16:15;08.04.2020 16:30;1.114,00;339,00;67,75;402,75;5.036,25;36,50;1.823,50;1.988,25;356,00;1.493,00;318,00;374,50
08.04.2020 16:30;08.04.2020 16:45;1.114,75;338,25;64,50;393,25;4.658,25;36,25;1.819,75;2.049,50;368,50;1.570,25;318,50;373,50
08.04.2020 16:45;08.04.2020 17:00;1.116,00;339,50;64,25;379,50;4.248,50;36,50;1.819,00;2.185,00;374,50;1.595,00;336,75;376,50
08.04.2020 17:00;08.04.2020 17:15;1.124,75;332,50;75,00;377,50;3.798,25;37,25;1.818,00;2.399,75;397,75;1.642,50;71,50;379,75
08.04.2020 17:15;08.04.2020 17:30;1.127,75;335,25;81,25;356,75;3.338,00;37,00;1.820,50;2.557,75;432,75;1.709,25;68,75;380,75
08.04.2020 17:30;08.04.2020 17:45;1.132,50;347,00;95,00;325,50;2.876,00;37,50;1.828,50;2.611,00;468,50;1.784,00;297,25;379,75
08.04.2020 17:45;08.04.2020 18:00;1.132,75;357,50;101,25;318,75;2.405,00;37,50;1.837,00;2.634,25;485,00;1.849,50;346,00;380,25
08.04.2020 18:00;08.04.2020 18:15;1.142,75;334,25;96,75;342,25;1.947,50;38,25;1.851,00;2.680,25;481,75;1.865,00;215,75;378,25
08.04.2020 18:15;08.04.2020 18:30;1.146,25;336,50;89,50;342,75;1.498,75;38,25;1.870,00;2.743,25;486,50;1.975,25;222,00;380,50
08.04.2020 18:30;08.04.2020 18:45;1.151,00;340,25;79,50;336,00;1.109,00;39,00;1.872,25;2.761,25;512,25;2.041,75;478,25;383,00
08.04.2020 18:45;08.04.2020 19:00;1.154,00;349,00;86,25;327,00;754,50;39,50;1.874,75;2.784,75;524,25;2.109,75;616,25;386,75
08.04.2020 19:00;08.04.2020 19:15;1.156,75;334,50;84,25;330,75;488,25;39,25;1.870,50;2.784,50;552,75;2.116,25;532,50;387,75
08.04.2020 19:15;08.04.2020 19:30;1.156,50;343,00;80,75;342,25;283,25;39,75;1.871,25;2.794,75;551,50;2.129,00;639,50;388,50
08.04.2020 19:30;08.04.2020 19:45;1.159,50;347,00;93,50;377,25;133,75;39,75;1.873,00;2.813,50;555,50;2.135,25;828,00;385,50
08.04.2020 19:45;08.04.2020 20:00;1.159,50;349,00;91,00;432,00;42,50;40,00;1.872,75;2.819,75;553,75;2.143,25;887,25;379,50
08.04.2020 20:00;08.04.2020 20:15;1.157,25;353,25;85,75;488,00;4,50;40,50;1.875,75;2.812,00;545,75;2.156,50;964,25;382,00
08.04.2020 20:15;08.04.2020 20:30;1.159,50;363,50;87,75;522,50;0,25;41,25;1.878,50;2.814,50;544,00;2.167,25;955,00;388,25
08.04.2020 20:30;08.04.2020 20:45;1.163,00;370,25;92,00;564,25;0,25;41,75;1.879,50;2.817,25;543,75;2.170,25;891,25;387,50
08.04.2020 20:45;08.04.2020 21:00;1.163,25;358,75;89,25;622,50;0,25;41,25;1.881,25;2.813,50;543,25;2.165,00;722,50;385,50
08.04.2020 21:00;08.04.2020 21:15;1.161,75;393,50;87,25;669,00;0,25;41,25;1.882,75;2.821,00;511,00;2.169,00;935,50;386,25
08.04.2020 21:15;08.04.2020 21:30;1.157,50;375,75;89,75;695,25;0,25;41,25;1.884,25;2.812,25;507,25;2.165,50;743,25;384,25
08.04.2020 21:30;08.04.2020 21:45;1.155,25;351,50;99,25;718,25;0,25;41,25;1.885,00;2.812,50;495,00;2.164,25;527,50;385,75
08.04.2020 21:45;08.04.2020 22:00;1.156,00;345,75;116,50;770,25;0,25;41,50;1.886,50;2.785,25;479,75;2.166,50;329,75;387,75
08.04.2020 22:00;08.04.2020 22:15;1.144,75;387,25;125,50;783,00;0,25;43,00;1.888,75;2.811,75;502,50;2.175,00;512,00;392,50
08.04.2020 22:15;08.04.2020 22:30;1.140,25;350,25;133,50;810,00;0,25;43,25;1.888,75;2.820,75;489,50;2.130,00;443,00;393,75
08.04.2020 22:30;08.04.2020 22:45;1.135,50;344,00;151,25;824,00;0,25;43,25;1.889,50;2.813,75;485,25;2.079,00;321,25;395,50
08.04.2020 22:45;08.04.2020 23:00;1.131,75;342,50;177,75;835,75;0,25;43,25;1.890,00;2.786,75;483,00;2.044,50;182,75;394,25
08.04.2020 23:00;08.04.2020 23:15;1.123,00;366,50;196,75;821,75;0,25;43,25;1.891,75;2.804,25;460,75;2.015,75;262,25;392,00
08.04.2020 23:15;08.04.2020 23:30;1.116,25;352,25;227,75;800,00;0,00;43,00;1.893,25;2.775,75;438,00;1.970,50;196,50;393,25
08.04.2020 23:30;08.04.2020 23:45;1.117,25;341,00;261,25;788,50;0,00;43,25;1.895,25;2.736,75;411,25;1.859,00;130,75;391,75
08.04.2020 23:45;09.04.2020 00:00;1.117,00;342,00;280,75;812,50;0,00;43,50;1.894,25;2.647,50;415,50;1.822,25;185,50;391,00
09.04.2020 00:00;09.04.2020 00:15;1.104,75;382,25;263,75;834,25;0,00;43,75;1.895,50;2.687,25;437,25;1.801,25;223,75;393,25
09.04.2020 00:15;09.04.2020 00:30;1.104,50;381,00;255,50;877,00;0,00;43,75;1.885,75;2.605,75;428,50;1.837,25;180,75;392,50
09.04.2020 00:30;09.04.2020 00:45;1.100,00;369,75;251,50;858,00;0,00;43,75;1.874,00;2.574,50;428,50;1.832,50;139,75;392,75
09.04.2020 00:45;09.04.2020 01:00;1.101,00;370,00;243,75;855,25;0,00;43,75;1.874,50;2.476,25;412,00;1.836,75;92,25;392,25
09.04.2020 01:00;09.04.2020 01:15;1.096,25;386,00;240,25;869,25;0,00;43,50;1.870,00;2.299,75;395,25;1.788,25;367,00;391,75
09.04.2020 01:15;09.04.2020 01:30;1.104,50;379,50;239,25;886,25;0,25;43,25;1.870,50;2.212,50;371,00;1.780,75;312,00;395,00
09.04.2020 01:30;09.04.2020 01:45;1.104,50;377,75;242,25;898,00;0,00;42,50;1.871,75;2.186,75;367,25;1.778,25;307,00;392,00
09.04.2020 01:45;09.04.2020 02:00;1.098,00;372,75;237,25;898,25;0,00;42,25;1.871,75;2.172,75;366,00;1.777,50;301,50;389,75
09.04.2020 02:00;09.04.2020 02:15;1.096,50;380,75;234,00;895,75;0,00;42,50;1.873,75;2.160,00;372,00;1.795,50;406,25;389,25
09.04.2020 02:15;09.04.2020 02:30;1.101,00;381,75;230,00;917,00;0,25;42,50;1.875,25;2.155,50;351,25;1.797,75;423,25;388,75
09.04.2020 02:30;09.04.2020 02:45;1.101,25;379,75;231,25;920,25;0,00;42,50;1.876,25;2.145,00;350,25;1.794,00;411,50;390,50
09.04.2020 02:45;09.04.2020 03:00;1.100,50;373,00;227,00;960,25;0,00;42,50;1.878,25;2.172,50;351,75;1.797,75;356,25;392,50
09.04.2020 03:00;09.04.2020 03:15;1.101,50;374,75;221,25;1.003,75;0,25;42,50;1.880,50;2.183,00;370,50;1.809,25;379,25;387,00
09.04.2020 03:15;09.04.2020 03:30;1.101,00;360,25;223,75;1.050,00;0,00;42,50;1.881,50;2.185,75;383,00;1.802,25;380,75;384,50
09.04.2020 03:30;09.04.2020 03:45;1.102,75;357,75;225,00;1.091,75;0,25;42,75;1.882,50;2.176,75;367,00;1.795,75;375,00;381,25
09.04.2020 03:45;09.04.2020 04:00;1.103,25;351,75;230,50;1.102,75;0,25;42,75;1.883,25;2.184,25;350,25;1.797,00;361,50;382,00
09.04.2020 04:00;09.04.2020 04:15;1.106,50;360,50;231,25;1.150,25;0,25;43,50;1.883,75;2.143,25;355,25;1.787,00;130,50;383,50
09.04.2020 04:15;09.04.2020 04:30;1.110,75;378,00;238,50;1.205,75;0,25;43,75;1.884,25;2.143,00;352,75;1.757,25;130,50;386,50
09.04.2020 04:30;09.04.2020 04:45;1.114,00;377,50;236,50;1.274,00;0,25;43,75;1.885,00;2.178,75;355,00;1.768,75;130,75;387,50
09.04.2020 04:45;09.04.2020 05:00;1.116,50;377,00;241,50;1.283,50;0,25;44,25;1.885,75;2.319,50;383,25;1.785,25;129,75;389,25
09.04.2020 05:00;09.04.2020 05:15;1.122,50;396,50;235,25;1.284,25;0,25;45,00;1.893,00;2.541,75;409,00;1.887,00;59,75;386,25
09.04.2020 05:15;09.04.2020 05:30;1.125,00;400,75;229,75;1.289,75;0,25;45,25;1.895,00;2.642,25;417,25;1.900,50;19,25;388,75
09.04.2020 05:30;09.04.2020 05:45;1.129,75;410,50;247,75;1.326,50;0,25;45,25;1.895,50;2.658,50;443,75;1.875,50;47,25;386,25
