Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
06.02.2018 21:45;06.02.2018 22:00;1.212,75;459,75;26,75;941,50;0,00;60,75;2.346,00;4.535,75;3.905,50;2.573,25;19,50;282,75
06.02.2018 22:00;06.02.2018 22:15;1.207,00;463,25;33,25;898,25;0,00;60,75;2.350,00;4.542,25;3.910,75;2.493,50;172,00;284,75
06.02.2018 22:15;06.02.2018 22:30;1.207,25;465,25;36,50;866,25;0,00;60,75;2.348,00;4.536,00;3.896,75;2.484,50;64,75;286,25
06.02.2018 22:30;06.02.2018 22:45;1.207,75;466,50;40,50;850,75;0,00;60,75;2.347,00;4.535,75;3.892,50;2.486,50;53,25;284,00
06.02.2018 22:45;06.02.2018 23:00;1.209,00;465,50;48,50;846,00;0,00;61,00;2.344,75;4.532,75;3.822,50;2.487,25;11,50;283,50
06.02.2018 23:00;06.02.2018 23:15;1.203,50;467,25;48,75;849,25;0,00;61,00;2.348,25;4.535,25;3.814,50;2.474,50;53,75;283,00
06.02.2018 23:15;06.02.2018 23:30;1.207,50;465,75;47,75;841,00;0,00;60,75;2.346,50;4.528,75;3.798,50;2.401,50;19,00;284,00
06.02.2018 23:30;06.02.2018 23:45;1.204,75;468,00;54,50;820,75;0,00;60,75;2.346,25;4.527,00;3.755,50;2.334,25;34,75;284,00
06.02.2018 23:45;07.02.2018 00:00;1.205,25;464,25;57,50;811,25;0,00;60,75;2.345,75;4.519,00;3.694,50;2.281,75;34,50;283,00
07.02.2018 00:00;07.02.2018 00:15;1.197,25;465,75;61,00;776,25;0,00;60,75;2.347,50;4.528,50;3.655,75;2.170,75;19,75;269,00
07.02.2018 00:15;07.02.2018 00:30;1.198,25;467,00;62,75;745,50;0,00;60,75;2.346,75;4.511,25;3.527,75;2.157,00;12,25;271,50
07.02.2018 00:30;07.02.2018 00:45;1.198,00;457,50;63,00;730,00;0,00;60,75;2.346,50;4.513,50;3.413,50;2.166,75;13,75;269,00
07.02.2018 00:45;07.02.2018 01:00;1.197,75;459,50;66,25;710,50;0,00;60,75;2.341,75;4.519,50;3.344,25;2.172,50;13,00;269,25
07.02.2018 01:00;07.02.2018 01:15;1.195,00;464,25;67,25;683,50;0,00;60,75;2.348,50;4.526,00;3.341,25;2.190,75;14,50;269,25
07.02.2018 01:15;07.02.2018 01:30;1.187,75;464,25;67,75;670,50;0,00;60,75;2.348,00;4.531,00;3.377,00;2.195,25;24,50;268,75
07.02.2018 01:30;07.02.2018 01:45;1.186,25;461,25;64,50;664,25;0,00;60,75;2.347,25;4.519,00;3.384,25;2.201,00;12,00;271,00
07.02.2018 01:45;07.02.2018 02:00;1.187,75;457,00;54,25;654,75;0,00;60,75;2.346,50;4.514,25;3.372,00;2.196,00;14,50;269,00
07.02.2018 02:00;07.02.2018 02:15;1.187,75;457,50;45,00;640,50;0,00;60,75;2.348,75;4.528,75;3.367,50;2.135,00;12,25;267,50
07.02.2018 02:15;07.02.2018 02:30;1.188,50;456,50;39,75;630,25;0,00;60,75;2.348,25;4.522,00;3.366,00;2.134,50;14,75;267,75
07.02.2018 02:30;07.02.2018 02:45;1.188,50;455,50;37,00;612,25;0,00;60,75;2.348,75;4.537,50;3.369,50;2.141,00;14,25;267,75
07.02.2018 02:45;07.02.2018 03:00;1.189,75;454,25;33,50;606,50;0,00;60,75;2.347,75;4.526,75;3.367,25;2.139,00;13,50;266,75
07.02.2018 03:00;07.02.2018 03:15;1.189,25;453,50;32,00;604,25;0,00;60,75;2.349,25;4.528,50;3.373,50;2.108,25;15,00;265,25
07.02.2018 03:15;07.02.2018 03:30;1.188,00;453,00;31,00;593,50;0,00;60,75;2.348,50;4.530,50;3.377,00;2.109,75;15,25;267,25
07.02.2018 03:30;07.02.2018 03:45;1.187,25;453,25;30,50;588,50;0,00;60,75;2.348,00;4.527,00;3.371,75;2.113,25;15,25;268,50
07.02.2018 03:45;07.02.2018 04:00;1.188,75;452,75;29,75;582,25;0,00;60,75;2.348,75;4.516,75;3.384,25;2.112,75;15,25;268,25
07.02.2018 04:00;07.02.2018 04:15;1.186,00;448,50;25,00;588,50;0,00;60,50;2.350,00;4.502,75;3.375,75;2.139,00;14,00;269,00
07.02.2018 04:15;07.02.2018 04:30;1.187,00;451,25;22,00;580,50;0,00;60,50;2.349,50;4.497,25;3.384,50;2.158,25;15,25;267,75
07.02.2018 04:30;07.02.2018 04:45;1.187,50;455,50;22,00;583,25;0,00;60,50;2.350,00;4.500,25;3.404,50;2.171,00;15,50;268,50
07.02.2018 04:45;07.02.2018 05:00;1.185,00;454,75;19,75;577,75;0,00;60,50;2.350,25;4.487,50;3.406,75;2.185,75;17,75;268,00
07.02.2018 05:00;07.02.2018 05:15;1.187,25;448,25;15,25;587,50;0,00;60,50;2.337,50;4.491,00;3.387,75;2.276,25;8,50;268,00
07.02.2018 05:15;07.02.2018 05:30;1.188,75;449,00;16,75;601,50;0,00;60,25;2.348,25;4.497,75;3.480,50;2.328,25;16,50;267,75
07.02.2018 05:30;07.02.2018 05:45;1.186,50;447,75;20,00;622,00;0,00;60,25;2.350,25;4.497,75;3.615,00;2.360,00;28,75;267,00
07.02.2018 05:45;07.02.2018 06:00;1.186,25;450,25;19,50;639,25;0,00;60,25;2.350,50;4.515,25;3.719,25;2.397,50;53,00;268,25
07.02.2018 06:00;07.02.2018 06:15;1.187,00;448,00;15,50;643,75;0,00;60,00;2.346,75;4.482,25;3.856,50;2.597,00;63,50;266,00
07.02.2018 06:15;07.02.2018 06:30;1.189,25;447,75;12,50;656,00;0,00;59,50;2.351,25;4.461,75;3.987,25;2.704,50;115,75;264,75
07.02.2018 06:30;07.02.2018 06:45;1.191,25;451,50;10,50;663,25;0,00;59,25;2.351,50;4.461,00;4.081,00;2.746,25;345,50;266,25
07.02.2018 06:45;07.02.2018 07:00;1.192,00;509,50;8,25;661,00;0,00;59,25;2.351,00;4.461,00;4.114,50;2.783,50;682,75;267,25
07.02.2018 07:00;07.02.2018 07:15;1.196,75;493,75;7,00;662,75;0,25;59,25;2.350,50;4.457,75;4.135,00;2.852,75;771,00;266,25
07.02.2018 07:15;07.02.2018 07:30;1.201,00;528,50;7,75;659,75;1,00;59,25;2.354,50;4.469,75;4.155,50;2.877,75;1.090,00;265,50
07.02.2018 07:30;07.02.2018 07:45;1.203,50;529,00;10,50;660,00;2,75;59,25;2.352,50;4.459,50;4.166,25;2.887,00;1.160,50;266,00
07.02.2018 07:45;07.02.2018 08:00;1.203,75;530,75;14,50;659,25;20,00;59,25;2.352,25;4.467,25;4.170,50;2.928,00;1.034,25;272,75
07.02.2018 08:00;07.02.2018 08:15;1.206,00;530,25;16,75;647,00;82,25;59,25;2.347,50;4.427,50;4.170,25;2.975,25;1.283,75;297,00
07.02.2018 08:15;07.02.2018 08:30;1.210,50;528,50;15,75;636,25;158,25;59,25;2.352,25;4.435,75;4.184,50;2.983,25;1.314,50;321,25
07.02.2018 08:30;07.02.2018 08:45;1.208,25;526,75;16,50;611,50;302,25;59,25;2.351,75;4.434,75;4.189,00;2.991,25;1.264,25;321,50
07.02.2018 08:45;07.02.2018 09:00;1.208,00;526,50;18,00;570,00;466,00;59,25;2.354,25;4.430,00;4.193,75;2.988,25;1.263,75;320,00
07.02.2018 09:00;07.02.2018 09:15;1.208,25;523,25;23,00;526,50;651,00;59,25;2.354,75;4.439,75;4.200,75;2.987,50;1.138,75;317,75
07.02.2018 09:15;07.02.2018 09:30;1.208,75;527,25;28,25;477,75;850,75;59,25;2.355,25;4.438,75;4.221,25;2.988,75;935,00;311,75
07.02.2018 09:30;07.02.2018 09:45;1.211,75;526,50;31,25;428,50;1.069,00;59,50;2.355,25;4.446,75;4.229,50;3.002,50;898,00;310,00
07.02.2018 09:45;07.02.2018 10:00;1.210,50;480,00;31,75;381,75;1.262,00;59,50;2.355,00;4.443,25;4.228,25;2.987,00;799,00;316,00
07.02.2018 10:00;07.02.2018 10:15;1.208,00;511,00;31,75;328,00;1.462,50;59,50;2.354,25;4.438,75;4.238,50;2.949,00;703,50;320,75
07.02.2018 10:15;07.02.2018 10:30;1.205,25;518,50;33,25;279,50;1.661,50;59,50;2.353,50;4.434,75;4.240,50;2.950,50;676,50;319,25
07.02.2018 10:30;07.02.2018 10:45;1.203,00;517,25;35,75;238,50;1.825,00;59,50;2.353,75;4.439,75;4.245,25;2.981,50;624,50;317,75
07.02.2018 10:45;07.02.2018 11:00;1.204,00;516,25;41,25;208,50;2.016,50;59,50;2.354,25;4.447,75;4.251,75;2.992,50;513,75;319,25
07.02.2018 11:00;07.02.2018 11:15;1.202,25;493,25;43,50;188,50;2.145,00;59,50;2.354,50;4.442,50;4.250,25;2.964,00;539,50;314,50
07.02.2018 11:15;07.02.2018 11:30;1.202,50;499,25;45,75;177,50;2.287,00;59,50;2.353,75;4.442,50;4.226,25;2.937,50;566,75;297,75
07.02.2018 11:30;07.02.2018 11:45;1.202,50;500,25;52,00;165,00;2.345,25;59,50;2.352,00;4.448,00;4.223,25;2.937,50;599,25;268,75
07.02.2018 11:45;07.02.2018 12:00;1.203,00;508,25;52,50;149,50;2.467,50;59,50;2.351,75;4.438,50;4.186,75;2.935,50;539,50;268,25
07.02.2018 12:00;07.02.2018 12:15;1.199,75;511,00;51,00;139,50;2.540,00;59,50;2.352,50;4.434,50;4.160,75;2.951,75;429,75;270,25
07.02.2018 12:15;07.02.2018 12:30;1.203,50;485,75;51,75;132,25;2.570,50;59,50;2.351,75;4.428,25;4.165,50;2.953,50;328,00;270,75
07.02.2018 12:30;07.02.2018 12:45;1.201,50;496,00;57,50;121,25;2.586,50;59,50;2.351,50;4.425,75;4.154,25;2.953,75;346,75;270,25
07.02.2018 12:45;07.02.2018 13:00;1.201,75;499,25;66,00;117,75;2.630,00;59,50;2.350,75;4.431,00;4.150,25;2.951,25;361,25;268,25
07.02.2018 13:00;07.02.2018 13:15;1.201,50;475,00;69,50;120,75;2.587,50;59,50;2.352,00;4.432,00;4.154,50;2.948,25;352,25;272,50
07.02.2018 13:15;07.02.2018 13:30;1.202,50;481,75;69,75;131,25;2.547,25;59,50;2.351,50;4.445,25;4.093,75;2.951,00;411,25;271,75
07.02.2018 13:30;07.02.2018 13:45;1.202,50;481,25;70,00;145,50;2.487,75;59,50;2.351,75;4.434,25;4.093,00;2.953,00;405,00;274,50
07.02.2018 13:45;07.02.2018 14:00;1.200,00;467,50;69,50;161,50;2.439,00;59,50;2.351,50;4.437,25;4.088,00;2.951,00;334,00;274,25
07.02.2018 14:00;07.02.2018 14:15;1.201,00;469,75;72,25;184,00;2.279,75;59,50;2.352,75;4.423,75;4.111,50;2.976,00;365,75;274,00
07.02.2018 14:15;07.02.2018 14:30;1.205,25;469,00;78,75;209,00;2.142,00;59,50;2.353,00;4.437,50;4.104,25;2.998,75;408,50;273,25
07.02.2018 14:30;07.02.2018 14:45;1.204,75;489,00;79,25;234,00;1.982,75;59,50;2.354,00;4.420,25;4.103,00;3.011,25;490,50;272,75
07.02.2018 14:45;07.02.2018 15:00;1.205,25;495,25;78,50;261,50;1.802,50;59,50;2.352,75;4.435,75;4.108,00;3.001,25;594,75;271,75
07.02.2018 15:00;07.02.2018 15:15;1.205,25;481,75;78,25;282,75;1.549,00;59,50;2.350,00;4.443,75;4.108,25;3.017,50;623,25;273,00
07.02.2018 15:15;07.02.2018 15:30;1.208,50;477,75;81,00;303,25;1.320,00;59,50;2.348,25;4.490,00;4.096,50;3.033,50;678,00;271,25
07.02.2018 15:30;07.02.2018 15:45;1.209,50;499,50;82,75;322,00;1.097,75;59,50;2.349,25;4.494,75;4.096,25;3.047,50;680,00;273,50
07.02.2018 15:45;07.02.2018 16:00;1.210,25;499,00;87,00;351,25;858,75;59,50;2.348,75;4.510,25;4.101,00;3.058,75;689,75;271,50
07.02.2018 16:00;07.02.2018 16:15;1.209,00;450,25;94,75;379,50;626,50;59,50;2.343,75;4.511,25;4.100,00;3.080,75;694,00;270,25
07.02.2018 16:15;07.02.2018 16:30;1.210,50;448,25;104,25;408,50;417,00;59,50;2.347,50;4.538,00;4.107,00;3.091,50;762,50;269,00
07.02.2018 16:30;07.02.2018 16:45;1.211,75;462,50;108,25;445,25;249,50;59,50;2.347,75;4.541,50;4.112,50;3.099,25;844,50;270,00
07.02.2018 16:45;07.02.2018 17:00;1.213,25;491,50;108,75;485,25;112,75;59,25;2.349,25;4.557,00;4.119,25;3.094,75;841,50;270,50
07.02.2018 17:00;07.02.2018 17:15;1.217,00;476,00;112,75;523,00;30,50;59,25;2.346,75;4.538,75;4.107,75;3.077,00;830,00;287,00
07.02.2018 17:15;07.02.2018 17:30;1.222,00;477,50;117,25;569,00;5,25;59,50;2.352,00;4.498,00;4.111,25;3.107,00;940,75;302,75
07.02.2018 17:30;07.02.2018 17:45;1.224,00;470,25;121,75;626,00;0,00;59,50;2.352,50;4.497,50;4.106,00;3.125,50;989,25;360,25
07.02.2018 17:45;07.02.2018 18:00;1.223,50;474,00;120,25;671,00;0,00;59,50;2.350,75;4.496,50;4.113,25;3.168,00;1.048,25;396,00
07.02.2018 18:00;07.02.2018 18:15;1.223,25;475,00;121,25;692,50;0,00;59,50;2.348,50;4.474,00;4.129,25;3.211,25;1.085,75;399,00
07.02.2018 18:15;07.02.2018 18:30;1.224,00;478,25;119,75;723,25;0,00;59,50;2.349,25;4.487,50;4.148,00;3.217,50;1.025,00;400,50
07.02.2018 18:30;07.02.2018 18:45;1.225,50;479,00;115,75;732,00;0,00;59,50;2.349,25;4.476,50;4.165,50;3.219,75;1.043,50;401,00
07.02.2018 18:45;07.02.2018 19:00;1.226,00;480,50;112,25;735,25;0,00;59,50;2.349,25;4.483,50;4.171,25;3.218,50;1.023,75;392,75
07.02.2018 19:00;07.02.2018 19:15;1.225,25;487,00;109,50;734,50;0,00;59,50;2.350,50;4.499,00;4.167,00;3.199,25;792,75;350,00
07.02.2018 19:15;07.02.2018 19:30;1.227,50;484,25;108,50;722,00;0,00;59,50;2.347,00;4.486,25;4.161,50;3.192,50;595,00;340,50
07.02.2018 19:30;07.02.2018 19:45;1.225,25;477,50;110,00;711,25;0,00;59,50;2.347,25;4.477,25;4.136,75;3.149,75;498,75;309,00
07.02.2018 19:45;07.02.2018 20:00;1.224,00;481,50;111,00;701,00;0,00;59,50;2.346,75;4.475,25;4.119,75;3.077,75;487,75;299,25
07.02.2018 20:00;07.02.2018 20:15;1.216,75;498,50;116,50;689,00;0,00;59,50;2.353,25;4.472,00;4.104,25;3.022,75;497,75;296,00
07.02.2018 20:15;07.02.2018 20:30;1.216,00;512,50;117,75;668,00;0,00;59,50;2.348,25;4.454,50;4.080,75;3.016,25;536,75;297,75
07.02.2018 20:30;07.02.2018 20:45;1.214,75;477,50;114,75;641,75;0,00;59,50;2.346,75;4.457,75;4.048,50;2.961,75;370,25;275,75
07.02.2018 20:45;07.02.2018 21:00;1.216,25;521,75;120,75;620,50;0,00;59,50;2.347,50;4.458,25;4.001,50;2.896,75;179,00;265,75
07.02.2018 21:00;07.02.2018 21:15;1.210,00;515,50;122,50;604,00;0,00;59,50;2.350,75;4.472,50;3.997,00;2.811,25;186,25;264,75
07.02.2018 21:15;07.02.2018 21:30;1.209,50;515,50;127,50;582,00;0,00;59,50;2.351,50;4.470,75;3.981,25;2.814,25;124,25;264,75
07.02.2018 21:30;07.02.2018 21:45;1.209,50;513,75;140,75;559,00;0,00;59,50;2.350,75;4.460,50;3.970,75;2.811,75;123,00;265,50
07.02.2018 21:45;07.02.2018 22:00;1.207,00;483,00;156,00;547,50;0,00;59,75;2.346,00;4.454,00;3.960,75;2.807,00;63,75;264,50
07.02.2018 22:00;07.02.2018 22:15;1.204,25;500,50;165,75;539,75;0,00;60,00;2.349,75;4.466,25;3.948,75;2.765,75;84,00;266,75
07.02.2018 22:15;07.02.2018 22:30;1.205,50;498,75;181,50;526,00;0,00;60,50;2.349,25;4.467,25;3.924,50;2.714,75;59,00;268,75
07.02.2018 22:30;07.02.2018 22:45;1.205,25;503,75;194,75;522,25;0,00;61,00;2.349,25;4.469,75;3.924,25;2.673,00;53,00;267,25
07.02.2018 22:45;07.02.2018 23:00;1.204,50;488,00;207,00;524,50;0,00;61,25;2.346,00;4.468,75;3.909,50;2.630,75;34,50;267,25
07.02.2018 23:00;07.02.2018 23:15;1.201,25;484,25;219,25;510,25;0,00;61,25;2.348,75;4.469,50;3.841,50;2.501,75;40,50;266,75
07.02.2018 23:15;07.02.2018 23:30;1.202,50;486,50;229,50;488,00;0,00;61,25;2.346,00;4.462,25;3.823,50;2.397,50;36,50;268,75
07.02.2018 23:30;07.02.2018 23:45;1.202,25;489,25;239,25;462,75;0,00;61,25;2.346,75;4.456,50;3.793,75;2.287,75;34,00;267,25
07.02.2018 23:45;08.02.2018 00:00;1.200,75;489,00;252,50;433,75;0,00;61,25;2.340,00;4.452,25;3.776,25;2.252,50;12,50;267,00
08.02.2018 00:00;08.02.2018 00:15;1.190,25;488,50;269,50;412,00;0,00;61,25;2.347,75;4.468,25;3.722,00;2.244,00;18,00;300,50
08.02.2018 00:15;08.02.2018 00:30;1.192,00;487,50;286,25;394,25;0,00;61,25;2.347,50;4.454,50;3.663,50;2.244,50;7,75;301,25
08.02.2018 00:30;08.02.2018 00:45;1.191,50;486,75;311,75;377,75;0,00;61,25;2.345,75;4.448,00;3.638,50;2.243,75;6,25;300,75
08.02.2018 00:45;08.02.2018 01:00;1.190,25;486,25;331,50;354,50;0,00;61,25;2.345,25;4.454,50;3.603,50;2.238,75;12,50;300,50
08.02.2018 01:00;08.02.2018 01:15;1.185,75;487,75;335,50;343,50;0,00;61,00;2.348,25;4.461,75;3.602,25;2.178,50;13,25;300,25
08.02.2018 01:15;08.02.2018 01:30;1.185,75;490,75;344,00;337,50;0,00;61,00;2.346,75;4.455,00;3.596,75;2.174,50;15,25;299,00
08.02.2018 01:30;08.02.2018 01:45;1.184,50;488,25;363,25;332,75;0,00;61,00;2.346,75;4.453,00;3.582,00;2.178,00;10,75;301,25
08.02.2018 01:45;08.02.2018 02:00;1.184,25;479,75;403,00;338,75;0,00;61,00;2.341,25;4.450,00;3.545,50;2.176,25;8,75;301,25
08.02.2018 02:00;08.02.2018 02:15;1.186,75;484,00;416,25;336,75;0,00;61,00;2.348,50;4.464,25;3.515,50;2.176,75;13,75;301,25
08.02.2018 02:15;08.02.2018 02:30;1.186,25;479,50;430,75;332,00;0,00;61,00;2.347,75;4.460,50;3.507,00;2.174,75;12,75;300,75
08.02.2018 02:30;08.02.2018 02:45;1.186,00;478,75;461,00;325,25;0,00;61,00;2.347,75;4.467,50;3.486,00;2.177,25;8,25;300,50
08.02.2018 02:45;08.02.2018 03:00;1.186,00;478,75;481,75;326,75;0,00;61,00;2.346,75;4.472,50;3.460,00;2.178,25;7,25;298,50
08.02.2018 03:00;08.02.2018 03:15;1.185,50;478,25;503,75;323,25;0,00;61,00;2.348,25;4.469,25;3.461,50;2.180,00;7,75;301,50
08.02.2018 03:15;08.02.2018 03:30;1.187,50;477,25;525,25;312,00;0,00;60,75;2.346,50;4.457,00;3.460,75;2.182,50;7,75;302,75
08.02.2018 03:30;08.02.2018 03:45;1.181,50;477,00;547,00;297,75;0,00;60,75;2.347,75;4.459,50;3.463,00;2.158,75;9,75;303,00
08.02.2018 03:45;08.02.2018 04:00;1.180,25;477,00;551,00;280,00;0,00;61,00;2.349,00;4.467,75;3.467,25;2.151,75;14,50;302,25
08.02.2018 04:00;08.02.2018 04:15;1.181,50;477,25;543,75;271,50;0,00;60,75;2.347,50;4.465,00;3.463,50;2.134,75;14,75;299,75
08.02.2018 04:15;08.02.2018 04:30;1.187,75;473,50;540,00;267,50;0,00;60,75;2.343,25;4.471,50;3.504,00;2.141,00;8,50;299,75
08.02.2018 04:30;08.02.2018 04:45;1.189,25;474,25;538,25;255,75;0,00;60,75;2.347,00;4.464,75;3.532,50;2.179,50;8,75;299,75
08.02.2018 04:45;08.02.2018 05:00;1.188,50;474,00;531,50;243,75;0,00;60,75;2.347,50;4.476,50;3.544,50;2.171,25;8,50;300,00
08.02.2018 05:00;08.02.2018 05:15;1.188,25;472,25;527,25;231,75;0,00;60,75;2.347,25;4.475,75;3.551,00;2.146,75;11,25;303,25
08.02.2018 05:15;08.02.2018 05:30;1.189,00;470,50;521,00;227,00;0,00;60,75;2.346,75;4.480,00;3.612,50;2.268,25;13,25;303,25
08.02.2018 05:30;08.02.2018 05:45;1.190,25;472,00;499,75;222,50;0,00;60,75;2.348,00;4.484,25;3.718,75;2.357,00;13,00;303,75
08.02.2018 05:45;08.02.2018 06:00;1.190,00;471,25;476,00;216,00;0,00;60,50;2.345,50;4.481,00;3.775,00;2.399,75;58,75;303,75
08.02.2018 06:00;08.02.2018 06:15;1.190,25;474,00;453,50;204,00;0,00;60,50;2.335,50;4.480,00;3.806,25;2.502,50;281,00;300,25
08.02.2018 06:15;08.02.2018 06:30;1.191,25;491,25;443,25;197,00;0,00;60,50;2.344,25;4.507,50;3.884,00;2.621,50;355,75;299,75
08.02.2018 06:30;08.02.2018 06:45;1.193,50;480,75;437,25;188,25;0,00;60,50;2.350,50;4.515,00;3.954,75;2.769,75;499,25;297,75
08.02.2018 06:45;08.02.2018 07:00;1.197,25;499,50;422,00;176,75;0,00;60,50;2.351,50;4.505,75;3.972,50;2.838,50;659,75;297,75
08.02.2018 07:00;08.02.2018 07:15;1.203,00;481,50;398,75;170,75;0,50;60,50;2.339,50;4.499,00;3.988,25;2.940,25;564,50;298,75
08.02.2018 07:15;08.02.2018 07:30;1.204,25;495,50;366,75;171,00;1,50;60,50;2.350,00;4.514,75;4.001,50;2.978,50;673,00;299,25
08.02.2018 07:30;08.02.2018 07:45;1.204,50;499,75;350,00;171,50;2,75;60,50;2.349,75;4.516,75;4.002,75;3.049,75;717,50;300,25
08.02.2018 07:45;08.02.2018 08:00;1.207,00;505,00;353,75;175,75;17,00;60,50;2.351,75;4.508,50;4.002,25;3.074,00;810,25;299,50
08.02.2018 08:00;08.02.2018 08:15;1.212,00;507,50;349,75;182,50;56,50;60,50;2.347,00;4.442,25;3.994,00;3.163,50;1.103,25;303,25
08.02.2018 08:15;08.02.2018 08:30;1.215,50;509,25;336,00;187,00;144,25;60,25;2.351,75;4.362,00;3.999,25;3.206,25;1.220,50;301,50
08.02.2018 08:30;08.02.2018 08:45;1.213,50;508,75;337,50;182,75;274,50;60,25;2.352,00;4.367,50;3.998,00;3.213,00;1.240,25;300,25
08.02.2018 08:45;08.02.2018 09:00;1.213,50;509,50;328,50;181,25;414,25;60,00;2.351,75;4.359,00;4.002,75;3.192,25;1.183,25;300,25
08.02.2018 09:00;08.02.2018 09:15;1.210,25;500,75;337,00;178,75;574,00;60,00;2.350,75;4.354,00;4.006,75;3.177,25;1.274,25;297,25
08.02.2018 09:15;08.02.2018 09:30;1.211,00;511,75;337,25;172,25;734,25;60,00;2.351,50;4.366,25;4.009,25;3.200,50;1.208,00;298,00
08.02.2018 09:30;08.02.2018 09:45;1.212,00;503,50;343,50;162,50;914,75;60,00;2.351,50;4.353,25;4.000,00;3.219,75;1.026,00;299,50
08.02.2018 09:45;08.02.2018 10:00;1.203,75;486,25;350,50;150,75;1.099,25;60,25;2.348,75;4.363,50;3.992,75;3.176,50;905,75;299,50
08.02.2018 10:00;08.02.2018 10:15;1.199,00;470,00;347,25;134,75;1.293,00;60,25;2.351,00;4.358,25;3.997,75;3.077,75;571,00;299,75
08.02.2018 10:15;08.02.2018 10:30;1.197,25;470,00;349,00;118,00;1.494,00;60,25;2.350,00;4.348,75;3.994,00;3.017,00;555,00;299,75
08.02.2018 10:30;08.02.2018 10:45;1.197,00;472,25;365,50;103,00;1.681,00;60,25;2.349,25;4.349,75;4.005,00;3.010,25;486,25;298,25
08.02.2018 10:45;08.02.2018 11:00;1.198,25;468,25;370,50;94,25;1.850,00;60,25;2.349,50;4.353,50;4.012,25;2.971,50;382,25;296,75
08.02.2018 11:00;08.02.2018 11:15;1.195,75;475,75;399,00;92,75;1.993,00;60,25;2.350,00;4.365,00;4.000,50;3.003,50;427,00;296,50
08.02.2018 11:15;08.02.2018 11:30;1.201,25;475,00;423,25;93,75;2.096,50;60,25;2.348,75;4.350,00;3.989,00;2.999,00;398,25;298,75
08.02.2018 11:30;08.02.2018 11:45;1.200,50;469,25;434,75;95,50;2.210,50;60,25;2.348,75;4.359,00;3.991,50;2.952,00;405,75;298,75
08.02.2018 11:45;08.02.2018 12:00;1.204,00;467,75;440,75;102,50;2.311,50;60,25;2.347,25;4.350,50;3.990,00;2.938,75;298,25;298,25
08.02.2018 12:00;08.02.2018 12:15;1.201,50;475,00;449,00;113,50;2.315,75;60,25;2.347,25;4.343,25;3.983,50;2.918,25;180,75;298,50
08.02.2018 12:15;08.02.2018 12:30;1.203,25;471,00;470,75;127,50;2.370,00;60,25;2.346,00;4.408,00;3.982,00;2.826,75;96,00;297,75
08.02.2018 12:30;08.02.2018 12:45;1.204,75;468,25;485,25;143,75;2.387,75;60,25;2.346,00;4.435,00;3.995,00;2.788,75;64,50;301,00
08.02.2018 12:45;08.02.2018 13:00;1.203,75;462,00;501,75;160,00;2.415,75;60,25;2.344,50;4.441,75;3.974,75;2.783,00;51,75;300,25
08.02.2018 13:00;08.02.2018 13:15;1.202,50;468,50;510,25;177,00;2.411,75;60,25;2.344,25;4.452,50;3.946,50;2.798,50;49,75;300,75
08.02.2018 13:15;08.02.2018 13:30;1.202,50;460,25;529,25;198,00;2.357,25;60,25;2.348,00;4.472,25;3.946,25;2.794,00;45,25;299,00
08.02.2018 13:30;08.02.2018 13:45;1.201,75;460,00;544,50;216,75;2.279,00;60,25;2.345,75;4.480,75;3.937,25;2.780,25;39,25;299,50
08.02.2018 13:45;08.02.2018 14:00;1.198,75;458,25;554,75;231,25;2.230,50;60,50;2.338,75;4.475,00;3.934,50;2.760,50;33,00;300,25
08.02.2018 14:00;08.02.2018 14:15;1.196,75;458,00;564,00;238,50;2.114,75;60,50;2.345,50;4.492,75;3.933,50;2.748,00;31,00;301,50
08.02.2018 14:15;08.02.2018 14:30;1.203,75;463,50;550,25;239,50;1.996,25;60,50;2.348,00;4.489,25;3.948,75;2.749,25;36,25;300,75
08.02.2018 14:30;08.02.2018 14:45;1.206,00;472,00;555,25;238,75;1.797,50;60,50;2.348,50;4.485,75;3.942,50;2.772,75;48,50;300,00
08.02.2018 14:45;08.02.2018 15:00;1.206,25;485,50;566,00;229,25;1.678,00;60,50;2.348,25;4.487,50;3.936,75;2.785,75;45,25;301,00
08.02.2018 15:00;08.02.2018 15:15;1.206,50;456,75;580,25;224,00;1.481,75;60,50;2.347,75;4.490,25;3.961,50;2.818,75;104,75;302,00
08.02.2018 15:15;08.02.2018 15:30;1.208,25;452,50;587,00;217,00;1.259,00;60,50;2.347,50;4.484,75;3.971,75;2.815,75;98,75;300,50
08.02.2018 15:30;08.02.2018 15:45;1.204,75;464,00;602,50;210,50;1.067,00;60,25;2.346,25;4.481,25;3.998,75;2.830,75;149,25;301,00
08.02.2018 15:45;08.02.2018 16:00;1.207,25;466,50;610,75;202,25;830,00;60,25;2.344,25;4.488,75;4.005,50;2.853,50;211,25;300,00
