Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
02.07.2021 06:30;02.07.2021 06:45;14.096,50;14.106,00;9,50;12.428,75
02.07.2021 06:45;02.07.2021 07:00;14.373,00;14.375,75;2,75;12.586,00
02.07.2021 07:00;02.07.2021 07:15;14.842,00;14.859,75;17,75;12.883,00
02.07.2021 07:15;02.07.2021 07:30;15.091,00;15.093,25;2,25;12.963,25
02.07.2021 07:30;02.07.2021 07:45;15.327,00;15.329,25;2,25;13.002,75
02.07.2021 07:45;02.07.2021 08:00;15.532,00;15.534,25;2,25;12.974,50
02.07.2021 08:00;02.07.2021 08:15;15.768,25;15.770,50;2,25;12.980,00
02.07.2021 08:15;02.07.2021 08:30;15.972,00;15.975,25;3,25;12.938,25
02.07.2021 08:30;02.07.2021 08:45;16.096,00;16.101,25;5,25;12.780,25
02.07.2021 08:45;02.07.2021 09:00;16.188,50;16.202,75;14,25;12.561,75
02.07.2021 09:00;02.07.2021 09:15;16.149,50;16.164,00;14,50;12.212,25
02.07.2021 09:15;02.07.2021 09:30;16.224,00;16.239,00;15,00;12.010,50
02.07.2021 09:30;02.07.2021 09:45;16.357,50;16.372,50;15,00;11.867,25
02.07.2021 09:45;02.07.2021 10:00;16.359,50;16.376,50;17,00;11.599,50
02.07.2021 10:00;02.07.2021 10:15;16.421,00;16.435,25;14,25;11.400,50
02.07.2021 10:15;02.07.2021 10:30;16.503,00;16.518,25;15,25;11.282,50
02.07.2021 10:30;02.07.2021 10:45;16.694,50;16.721,25;26,75;11.273,50
02.07.2021 10:45;02.07.2021 11:00;16.744,00;16.803,75;59,75;11.139,00
02.07.2021 11:00;02.07.2021 11:15;16.759,25;16.769,50;10,25;10.955,75
02.07.2021 11:15;02.07.2021 11:30;16.823,00;16.827,50;4,50;10.836,75
02.07.2021 11:30;02.07.2021 11:45;16.875,25;16.879,50;4,25;10.734,75
02.07.2021 11:45;02.07.2021 12:00;16.855,25;16.874,75;19,50;10.516,00
02.07.2021 12:00;02.07.2021 12:15;16.729,75;16.786,00;56,25;10.213,75
02.07.2021 12:15;02.07.2021 12:30;16.688,00;16.757,50;69,50;10.064,00
02.07.2021 12:30;02.07.2021 12:45;16.630,75;16.704,75;74,00;9.784,25
02.07.2021 12:45;02.07.2021 13:00;16.602,25;16.679,00;76,75;9.624,50
02.07.2021 13:00;02.07.2021 13:15;16.459,00;16.531,25;72,25;9.382,25
02.07.2021 13:15;02.07.2021 13:30;16.273,75;16.356,25;82,50;9.096,50
02.07.2021 13:30;02.07.2021 13:45;16.179,25;16.346,50;167,25;8.894,00
02.07.2021 13:45;02.07.2021 14:00;16.027,50;16.299,25;271,75;8.666,25
02.07.2021 14:00;02.07.2021 14:15;15.985,75;16.210,25;224,50;8.614,75
02.07.2021 14:15;02.07.2021 14:30;15.911,25;16.154,25;243,00;8.558,75
02.07.2021 14:30;02.07.2021 14:45;15.878,50;16.124,50;246,00;8.563,50
02.07.2021 14:45;02.07.2021 15:00;15.778,75;16.026,25;247,50;8.470,25
02.07.2021 15:00;02.07.2021 15:15;15.723,25;16.004,50;281,25;8.495,50
02.07.2021 15:15;02.07.2021 15:30;15.603,25;15.876,00;272,75;8.427,50
02.07.2021 15:30;02.07.2021 15:45;15.577,75;15.856,00;278,25;8.489,75
02.07.2021 15:45;02.07.2021 16:00;15.473,50;15.767,00;293,50;8.562,75
02.07.2021 16:00;02.07.2021 16:15;15.469,75;15.729,50;259,75;8.677,25
02.07.2021 16:15;02.07.2021 16:30;15.415,50;15.588,00;172,50;8.767,75
02.07.2021 16:30;02.07.2021 16:45;15.321,25;15.479,75;158,50;8.885,00
02.07.2021 16:45;02.07.2021 17:00;15.324,75;15.426,75;102,00;9.136,25
02.07.2021 17:00;02.07.2021 17:15;15.403,75;15.704,75;301,00;9.441,75
02.07.2021 17:15;02.07.2021 17:30;15.387,25;15.540,50;153,25;9.735,75
02.07.2021 17:30;02.07.2021 17:45;15.386,00;15.486,50;100,50;10.047,75
02.07.2021 17:45;02.07.2021 18:00;15.331,00;15.363,25;32,25;10.335,50
02.07.2021 18:00;02.07.2021 18:15;15.220,50;15.410,50;190,00;10.575,50
02.07.2021 18:15;02.07.2021 18:30;15.177,50;15.263,50;86,00;10.909,50
02.07.2021 18:30;02.07.2021 18:45;15.105,00;15.171,75;66,75;11.250,50
02.07.2021 18:45;02.07.2021 19:00;15.023,25;15.039,75;16,50;11.593,75
02.07.2021 19:00;02.07.2021 19:15;14.905,50;14.967,25;61,75;11.866,00
02.07.2021 19:15;02.07.2021 19:30;14.697,00;14.754,75;57,75;12.046,50
02.07.2021 19:30;02.07.2021 19:45;14.584,50;14.615,75;31,25;12.312,50
02.07.2021 19:45;02.07.2021 20:00;14.462,25;14.487,25;25,00;12.510,50
02.07.2021 20:00;02.07.2021 20:15;14.277,25;14.302,25;25,00;12.612,00
02.07.2021 20:15;02.07.2021 20:30;14.056,50;14.081,50;25,00;12.621,50
02.07.2021 20:30;02.07.2021 20:45;13.829,75;13.854,75;25,00;12.596,75
02.07.2021 20:45;02.07.2021 21:00;13.760,75;13.785,75;25,00;12.669,00
02.07.2021 21:00;02.07.2021 21:15;13.589,00;13.614,00;25,00;12.568,25
02.07.2021 21:15;02.07.2021 21:30;13.458,50;13.483,50;25,00;12.469,50
02.07.2021 21:30;02.07.2021 21:45;13.292,75;13.379,00;86,25;12.277,25
02.07.2021 21:45;02.07.2021 22:00;13.274,25;13.401,25;127,00;12.235,75
02.07.2021 22:00;02.07.2021 22:15;13.224,75;13.268,00;43,25;12.144,75
02.07.2021 22:15;02.07.2021 22:30;13.158,50;13.215,50;57,00;12.063,25
02.07.2021 22:30;02.07.2021 22:45;12.943,25;12.996,50;53,25;11.853,25
02.07.2021 22:45;02.07.2021 23:00;12.745,75;12.807,25;61,50;11.674,25
02.07.2021 23:00;02.07.2021 23:15;12.399,00;12.405,00;6,00;11.348,75
02.07.2021 23:15;02.07.2021 23:30;12.187,25;12.239,25;52,00;11.146,00
02.07.2021 23:30;02.07.2021 23:45;12.001,25;12.066,00;64,75;10.964,00
02.07.2021 23:45;03.07.2021 00:00;11.864,00;11.873,75;9,75;10.827,00
03.07.2021 00:00;03.07.2021 00:15;11.621,00;11.687,50;66,50;10.583,00
03.07.2021 00:15;03.07.2021 00:30;11.523,50;11.584,25;60,75;10.505,75
03.07.2021 00:30;03.07.2021 00:45;11.363,75;11.425,50;61,75;10.358,75
03.07.2021 00:45;03.07.2021 01:00;11.220,75;11.288,25;67,50;10.227,00
03.07.2021 01:00;03.07.2021 01:15;11.085,00;11.185,75;100,75;10.098,25
03.07.2021 01:15;03.07.2021 01:30;10.956,00;11.058,50;102,50;9.994,00
03.07.2021 01:30;03.07.2021 01:45;10.808,75;10.881,50;72,75;9.861,25
03.07.2021 01:45;03.07.2021 02:00;10.755,75;10.841,25;85,50;9.822,75
03.07.2021 02:00;03.07.2021 02:15;10.644,00;10.752,50;108,50;9.727,50
03.07.2021 02:15;03.07.2021 02:30;10.592,50;10.728,75;136,25;9.678,25
03.07.2021 02:30;03.07.2021 02:45;10.473,75;10.630,25;156,50;9.565,25
03.07.2021 02:45;03.07.2021 03:00;10.446,00;10.605,75;159,75;9.547,50
03.07.2021 03:00;03.07.2021 03:15;10.406,75;10.566,50;159,75;9.535,50
03.07.2021 03:15;03.07.2021 03:30;10.393,00;10.554,50;161,50;9.556,00
03.07.2021 03:30;03.07.2021 03:45;10.407,00;10.559,25;152,25;9.604,50
03.07.2021 03:45;03.07.2021 04:00;10.311,25;10.471,75;160,50;9.543,00
03.07.2021 04:00;03.07.2021 04:15;10.350,25;10.486,25;136,00;9.631,00
03.07.2021 04:15;03.07.2021 04:30;10.323,75;10.476,50;152,75;9.646,75
03.07.2021 04:30;03.07.2021 04:45;10.309,75;10.470,75;161,00;9.669,50
03.07.2021 04:45;03.07.2021 05:00;10.308,50;10.401,00;92,50;9.683,25
03.07.2021 05:00;03.07.2021 05:15;10.340,50;10.398,25;57,75;9.706,75
03.07.2021 05:15;03.07.2021 05:30;10.302,00;10.391,50;89,50;9.657,25
03.07.2021 05:30;03.07.2021 05:45;10.266,75;10.353,50;86,75;9.576,00
03.07.2021 05:45;03.07.2021 06:00;10.375,25;10.476,75;101,50;9.595,75
03.07.2021 06:00;03.07.2021 06:15;10.610,00;10.699,25;89,25;9.700,75
03.07.2021 06:15;03.07.2021 06:30;10.727,00;10.809,25;82,25;9.660,25
03.07.2021 06:30;03.07.2021 06:45;10.809,25;10.878,00;68,75;9.564,75
03.07.2021 06:45;03.07.2021 07:00;10.972,50;11.050,25;77,75;9.492,50
03.07.2021 07:00;03.07.2021 07:15;11.301,50;11.394,00;92,50;9.536,75
03.07.2021 07:15;03.07.2021 07:30;11.459,75;11.541,25;81,50;9.401,00
03.07.2021 07:30;03.07.2021 07:45;11.655,75;11.706,25;50,50;9.254,00
03.07.2021 07:45;03.07.2021 08:00;11.937,50;12.046,00;108,50;9.170,25
03.07.2021 08:00;03.07.2021 08:15;12.198,25;12.242,75;44,50;9.017,00
03.07.2021 08:15;03.07.2021 08:30;12.437,75;12.503,75;66,00;8.830,00
03.07.2021 08:30;03.07.2021 08:45;12.636,75;12.707,25;70,50;8.588,75
03.07.2021 08:45;03.07.2021 09:00;12.879,50;13.020,50;141,00;8.351,25
03.07.2021 09:00;03.07.2021 09:15;13.072,50;13.080,50;8,00;8.089,00
03.07.2021 09:15;03.07.2021 09:30;13.196,25;13.202,50;6,25;7.789,00
03.07.2021 09:30;03.07.2021 09:45;13.325,00;13.341,00;16,00;7.473,00
03.07.2021 09:45;03.07.2021 10:00;13.502,25;13.739,50;237,25;7.300,25
03.07.2021 10:00;03.07.2021 10:15;13.572,00;13.609,75;37,75;7.022,00
03.07.2021 10:15;03.07.2021 10:30;13.653,00;13.666,00;13,00;6.839,75
03.07.2021 10:30;03.07.2021 10:45;13.687,25;13.702,50;15,25;6.620,50
03.07.2021 10:45;03.07.2021 11:00;13.754,00;13.876,75;122,75;6.468,25
03.07.2021 11:00;03.07.2021 11:15;13.787,75;14.014,00;226,25;6.333,50
03.07.2021 11:15;03.07.2021 11:30;13.875,00;14.112,75;237,75;6.234,00
03.07.2021 11:30;03.07.2021 11:45;13.931,00;14.148,25;217,25;6.151,50
03.07.2021 11:45;03.07.2021 12:00;13.921,50;14.228,50;307,00;6.024,25
03.07.2021 12:00;03.07.2021 12:15;13.807,25;14.190,00;382,75;5.860,75
03.07.2021 12:15;03.07.2021 12:30;13.815,00;14.279,25;464,25;5.778,00
03.07.2021 12:30;03.07.2021 12:45;13.706,50;14.198,00;491,50;5.623,50
03.07.2021 12:45;03.07.2021 13:00;13.613,50;14.240,25;626,75;5.495,75
03.07.2021 13:00;03.07.2021 13:15;13.525,00;14.092,75;567,75;5.376,75
03.07.2021 13:15;03.07.2021 13:30;13.428,00;14.118,25;690,25;5.313,75
03.07.2021 13:30;03.07.2021 13:45;13.314,75;14.063,50;748,75;5.173,25
03.07.2021 13:45;03.07.2021 14:00;13.162,75;13.911,00;748,25;5.138,00
03.07.2021 14:00;03.07.2021 14:15;13.122,00;13.837,75;715,75;5.253,50
03.07.2021 14:15;03.07.2021 14:30;13.049,75;13.682,50;632,75;5.336,75
03.07.2021 14:30;03.07.2021 14:45;12.989,25;13.527,25;538,00;5.446,25
03.07.2021 14:45;03.07.2021 15:00;12.878,00;13.387,50;509,50;5.500,50
03.07.2021 15:00;03.07.2021 15:15;12.789,25;13.293,50;504,25;5.643,25
03.07.2021 15:15;03.07.2021 15:30;12.747,00;13.173,25;426,25;5.828,50
03.07.2021 15:30;03.07.2021 15:45;12.739,75;13.153,25;413,50;6.122,00
03.07.2021 15:45;03.07.2021 16:00;12.657,75;13.013,75;356,00;6.278,00
03.07.2021 16:00;03.07.2021 16:15;12.670,25;13.290,75;620,50;6.563,25
03.07.2021 16:15;03.07.2021 16:30;12.665,00;13.097,00;432,00;6.893,25
03.07.2021 16:30;03.07.2021 16:45;12.637,50;13.048,25;410,75;7.174,00
03.07.2021 16:45;03.07.2021 17:00;12.669,75;12.948,75;279,00;7.574,00
03.07.2021 17:00;03.07.2021 17:15;12.741,50;13.288,00;546,50;7.987,75
03.07.2021 17:15;03.07.2021 17:30;12.849,75;13.190,00;340,25;8.515,75
03.07.2021 17:30;03.07.2021 17:45;12.858,00;13.043,25;185,25;8.921,50
03.07.2021 17:45;03.07.2021 18:00;12.916,75;13.014,50;97,75;9.349,00
03.07.2021 18:00;03.07.2021 18:15;12.910,50;13.157,50;247,00;9.722,75
03.07.2021 18:15;03.07.2021 18:30;12.874,00;13.031,00;157,00;10.095,25
03.07.2021 18:30;03.07.2021 18:45;12.903,50;12.940,00;36,50;10.500,75
03.07.2021 18:45;03.07.2021 19:00;12.851,00;12.855,50;4,50;10.791,75
03.07.2021 19:00;03.07.2021 19:15;12.768,75;12.772,50;3,75;11.018,25
03.07.2021 19:15;03.07.2021 19:30;12.638,75;12.642,50;3,75;11.198,50
03.07.2021 19:30;03.07.2021 19:45;12.601,25;12.605,75;4,50;11.416,50
03.07.2021 19:45;03.07.2021 20:00;12.489,00;12.493,25;4,25;11.513,75
03.07.2021 20:00;03.07.2021 20:15;12.327,75;12.359,50;31,75;11.523,00
03.07.2021 20:15;03.07.2021 20:30;12.199,25;12.235,50;36,25;11.563,50
03.07.2021 20:30;03.07.2021 20:45;12.100,25;12.136,25;36,00;11.608,75
03.07.2021 20:45;03.07.2021 21:00;11.953,75;11.957,75;4,00;11.563,50
03.07.2021 21:00;03.07.2021 21:15;11.852,25;11.856,50;4,25;11.516,75
03.07.2021 21:15;03.07.2021 21:30;11.744,00;11.748,00;4,00;11.443,75
03.07.2021 21:30;03.07.2021 21:45;11.712,75;11.717,00;4,25;11.413,00
03.07.2021 21:45;03.07.2021 22:00;11.726,00;11.730,50;4,50;11.433,00
03.07.2021 22:00;03.07.2021 22:15;11.696,00;11.700,75;4,75;11.397,25
03.07.2021 22:15;03.07.2021 22:30;11.611,25;11.616,50;5,25;11.298,25
03.07.2021 22:30;03.07.2021 22:45;11.468,25;11.474,75;6,50;11.132,25
03.07.2021 22:45;03.07.2021 23:00;11.317,25;11.350,75;33,50;10.950,25
03.07.2021 23:00;03.07.2021 23:15;11.114,50;11.131,50;17,00;10.718,00
03.07.2021 23:15;03.07.2021 23:30;10.950,50;10.996,50;46,00;10.543,50
03.07.2021 23:30;03.07.2021 23:45;10.796,50;10.863,75;67,25;10.360,50
03.07.2021 23:45;04.07.2021 00:00;10.637,00;10.760,25;123,25;10.177,00
04.07.2021 00:00;04.07.2021 00:15;10.454,25;10.551,75;97,50;9.966,25
04.07.2021 00:15;04.07.2021 00:30;10.258,50;10.330,25;71,75;9.767,00
04.07.2021 00:30;04.07.2021 00:45;10.114,25;10.174,25;60,00;9.618,75
04.07.2021 00:45;04.07.2021 01:00;9.992,50;10.107,50;115,00;9.489,75
04.07.2021 01:00;04.07.2021 01:15;9.826,25;9.844,50;18,25;9.335,50
04.07.2021 01:15;04.07.2021 01:30;9.741,75;9.753,50;11,75;9.272,75
04.07.2021 01:30;04.07.2021 01:45;9.673,25;9.726,00;52,75;9.204,75
04.07.2021 01:45;04.07.2021 02:00;9.554,25;9.617,75;63,50;9.091,25
04.07.2021 02:00;04.07.2021 02:15;9.449,75;9.477,25;27,50;9.009,50
04.07.2021 02:15;04.07.2021 02:30;9.408,25;9.443,25;35,00;8.995,50
04.07.2021 02:30;04.07.2021 02:45;9.385,00;9.422,25;37,25;8.992,50
04.07.2021 02:45;04.07.2021 03:00;9.294,25;9.340,75;46,50;8.913,50
04.07.2021 03:00;04.07.2021 03:15;9.261,25;9.298,50;37,25;8.891,75
04.07.2021 03:15;04.07.2021 03:30;9.271,25;9.364,25;93,00;8.915,00
04.07.2021 03:30;04.07.2021 03:45;9.242,00;9.358,75;116,75;8.901,75
04.07.2021 03:45;04.07.2021 04:00;9.223,00;9.347,75;124,75;8.887,50
04.07.2021 04:00;04.07.2021 04:15;9.292,75;9.449,00;156,25;8.964,75
04.07.2021 04:15;04.07.2021 04:30;9.290,00;9.474,25;184,25;8.957,25
04.07.2021 04:30;04.07.2021 04:45;9.259,25;9.446,25;187,00;8.927,25
04.07.2021 04:45;04.07.2021 05:00;9.264,75;9.478,00;213,25;8.906,75
04.07.2021 05:00;04.07.2021 05:15;9.280,75;9.594,25;313,50;8.900,00
04.07.2021 05:15;04.07.2021 05:30;9.249,50;9.612,00;362,50;8.828,50
04.07.2021 05:30;04.07.2021 05:45;9.185,25;9.593,75;408,50;8.718,00
04.07.2021 05:45;04.07.2021 06:00;9.192,25;9.611,25;419,00;8.680,25
04.07.2021 06:00;04.07.2021 06:15;9.379,25;9.809,50;430,25;8.778,25
