Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
01.05.2019 05:15;01.05.2019 05:30;10.040,50;10.191,00;150,50;7.837,75
01.05.2019 05:30;01.05.2019 05:45;9.907,75;10.118,50;210,75;7.622,50
01.05.2019 05:45;01.05.2019 06:00;9.729,75;10.054,50;324,75;7.401,75
01.05.2019 06:00;01.05.2019 06:15;9.618,75;9.981,75;363,00;7.208,00
01.05.2019 06:15;01.05.2019 06:30;9.585,50;9.930,00;344,50;7.107,25
01.05.2019 06:30;01.05.2019 06:45;9.677,75;9.932,00;254,25;7.094,75
01.05.2019 06:45;01.05.2019 07:00;9.807,50;10.067,50;260,00;7.090,25
01.05.2019 07:00;01.05.2019 07:15;9.966,50;10.201,50;235,00;7.045,00
01.05.2019 07:15;01.05.2019 07:30;10.120,25;10.370,75;250,50;6.992,75
01.05.2019 07:30;01.05.2019 07:45;10.329,75;10.578,25;248,50;6.975,50
01.05.2019 07:45;01.05.2019 08:00;10.547,50;10.846,50;299,00;6.892,25
01.05.2019 08:00;01.05.2019 08:15;10.814,75;10.908,50;93,75;6.870,75
01.05.2019 08:15;01.05.2019 08:30;11.022,25;11.146,75;124,50;6.804,50
01.05.2019 08:30;01.05.2019 08:45;11.227,50;11.363,50;136,00;6.734,75
01.05.2019 08:45;01.05.2019 09:00;11.443,25;11.588,75;145,50;6.647,75
01.05.2019 09:00;01.05.2019 09:15;11.630,50;11.733,25;102,75;6.498,00
01.05.2019 09:15;01.05.2019 09:30;11.800,25;11.980,00;179,75;6.319,25
01.05.2019 09:30;01.05.2019 09:45;11.931,25;12.218,00;286,75;6.127,25
01.05.2019 09:45;01.05.2019 10:00;12.074,25;12.516,00;441,75;5.962,75
01.05.2019 10:00;01.05.2019 10:15;12.212,50;12.431,75;219,25;5.785,25
01.05.2019 10:15;01.05.2019 10:30;12.327,00;12.685,00;358,00;5.616,25
01.05.2019 10:30;01.05.2019 10:45;12.511,75;12.968,25;456,50;5.493,50
01.05.2019 10:45;01.05.2019 11:00;12.580,50;13.023,00;442,50;5.347,00
01.05.2019 11:00;01.05.2019 11:15;12.602,00;13.059,00;457,00;5.073,00
01.05.2019 11:15;01.05.2019 11:30;12.728,75;13.271,25;542,50;5.012,00
01.05.2019 11:30;01.05.2019 11:45;12.807,25;13.428,75;621,50;4.913,50
01.05.2019 11:45;01.05.2019 12:00;12.819,00;13.564,00;745,00;4.746,25
01.05.2019 12:00;01.05.2019 12:15;12.618,00;13.343,00;725,00;4.420,25
01.05.2019 12:15;01.05.2019 12:30;12.537,75;13.397,50;859,75;4.160,75
01.05.2019 12:30;01.05.2019 12:45;12.435,25;13.427,50;992,25;3.985,75
01.05.2019 12:45;01.05.2019 13:00;12.336,75;13.436,00;1.099,25;3.848,75
01.05.2019 13:00;01.05.2019 13:15;12.186,75;13.397,00;1.210,25;3.593,00
01.05.2019 13:15;01.05.2019 13:30;11.995,75;13.247,75;1.252,00;3.275,00
01.05.2019 13:30;01.05.2019 13:45;11.901,00;13.263,25;1.362,25;3.100,00
01.05.2019 13:45;01.05.2019 14:00;11.808,00;13.228,25;1.420,25;2.985,00
01.05.2019 14:00;01.05.2019 14:15;11.650,25;12.980,75;1.330,50;2.743,75
01.05.2019 14:15;01.05.2019 14:30;11.575,75;12.964,50;1.388,75;2.639,25
01.05.2019 14:30;01.05.2019 14:45;11.555,75;12.992,50;1.436,75;2.599,25
01.05.2019 14:45;01.05.2019 15:00;11.476,50;12.947,75;1.471,25;2.524,50
01.05.2019 15:00;01.05.2019 15:15;11.523,50;13.111,25;1.587,75;2.647,50
01.05.2019 15:15;01.05.2019 15:30;11.460,00;13.182,00;1.722,00;2.731,75
01.05.2019 15:30;01.05.2019 15:45;11.531,25;13.229,25;1.698,00;2.935,25
01.05.2019 15:45;01.05.2019 16:00;11.453,00;13.072,00;1.619,00;3.028,50
01.05.2019 16:00;01.05.2019 16:15;11.453,50;12.993,00;1.539,50;3.226,75
01.05.2019 16:15;01.05.2019 16:30;11.359,25;12.877,50;1.518,25;3.217,50
01.05.2019 16:30;01.05.2019 16:45;11.318,50;12.734,75;1.416,25;3.381,25
01.05.2019 16:45;01.05.2019 17:00;11.326,25;12.581,00;1.254,75;3.582,50
01.05.2019 17:00;01.05.2019 17:15;11.420,25;12.716,50;1.296,25;3.953,50
01.05.2019 17:15;01.05.2019 17:30;11.554,75;12.613,75;1.059,00;4.410,25
01.05.2019 17:30;01.05.2019 17:45;11.525,75;12.427,75;902,00;4.702,00
01.05.2019 17:45;01.05.2019 18:00;11.546,50;12.311,75;765,25;5.078,00
01.05.2019 18:00;01.05.2019 18:15;11.729,25;12.650,00;920,75;5.612,50
01.05.2019 18:15;01.05.2019 18:30;11.839,00;12.572,50;733,50;6.147,50
01.05.2019 18:30;01.05.2019 18:45;11.853,00;12.346,50;493,50;6.540,25
01.05.2019 18:45;01.05.2019 19:00;11.876,25;12.250,00;373,75;6.882,50
01.05.2019 19:00;01.05.2019 19:15;12.070,50;12.310,75;240,25;7.381,75
01.05.2019 19:15;01.05.2019 19:30;12.028,75;12.161,25;132,50;7.634,25
01.05.2019 19:30;01.05.2019 19:45;12.028,25;12.100,00;71,75;7.940,75
01.05.2019 19:45;01.05.2019 20:00;12.013,50;12.075,75;62,25;8.160,75
01.05.2019 20:00;01.05.2019 20:15;12.033,25;12.056,25;23,00;8.403,25
01.05.2019 20:15;01.05.2019 20:30;11.999,75;12.012,75;13,00;8.379,25
01.05.2019 20:30;01.05.2019 20:45;11.990,00;11.994,25;4,25;8.400,75
01.05.2019 20:45;01.05.2019 21:00;12.044,00;12.048,25;4,25;8.456,50
01.05.2019 21:00;01.05.2019 21:15;12.103,75;12.106,75;3,00;8.526,50
01.05.2019 21:15;01.05.2019 21:30;12.094,50;12.097,75;3,25;8.511,75
01.05.2019 21:30;01.05.2019 21:45;12.020,00;12.023,25;3,25;8.431,50
01.05.2019 21:45;01.05.2019 22:00;11.965,75;11.968,00;2,25;8.366,50
01.05.2019 22:00;01.05.2019 22:15;12.102,25;12.104,50;2,25;8.514,00
01.05.2019 22:15;01.05.2019 22:30;11.965,50;11.990,25;24,75;8.370,50
01.05.2019 22:30;01.05.2019 22:45;11.720,75;11.742,50;21,75;8.125,00
01.05.2019 22:45;01.05.2019 23:00;11.489,50;11.491,75;2,25;7.915,75
01.05.2019 23:00;01.05.2019 23:15;11.204,50;11.206,75;2,25;7.605,50
01.05.2019 23:15;01.05.2019 23:30;10.956,50;10.962,25;5,75;7.284,25
01.05.2019 23:30;01.05.2019 23:45;10.742,75;10.781,25;38,50;7.082,00
01.05.2019 23:45;02.05.2019 00:00;10.589,25;10.748,25;159,00;6.949,00
02.05.2019 00:00;02.05.2019 00:15;10.414,50;10.566,25;151,75;6.778,50
02.05.2019 00:15;02.05.2019 00:30;10.277,00;10.496,75;219,75;6.657,25
02.05.2019 00:30;02.05.2019 00:45;10.173,50;10.465,75;292,25;6.511,50
02.05.2019 00:45;02.05.2019 01:00;10.104,00;10.422,25;318,25;6.413,25
02.05.2019 01:00;02.05.2019 01:15;10.020,50;10.189,25;168,75;6.281,75
02.05.2019 01:15;02.05.2019 01:30;9.977,75;10.178,25;200,50;6.219,00
02.05.2019 01:30;02.05.2019 01:45;9.962,50;10.214,75;252,25;6.114,00
02.05.2019 01:45;02.05.2019 02:00;9.920,25;10.223,75;303,50;6.030,50
02.05.2019 02:00;02.05.2019 02:15;9.904,50;10.269,25;364,75;5.961,50
02.05.2019 02:15;02.05.2019 02:30;9.944,50;10.387,25;442,75;5.941,25
02.05.2019 02:30;02.05.2019 02:45;9.942,00;10.416,25;474,25;5.920,00
02.05.2019 02:45;02.05.2019 03:00;9.966,25;10.493,75;527,50;5.917,25
02.05.2019 03:00;02.05.2019 03:15;10.021,25;10.580,25;559,00;5.945,25
02.05.2019 03:15;02.05.2019 03:30;10.043,50;10.619,00;575,50;5.890,75
02.05.2019 03:30;02.05.2019 03:45;10.120,00;10.661,75;541,75;5.928,50
02.05.2019 03:45;02.05.2019 04:00;10.218,25;10.743,00;524,75;6.011,25
02.05.2019 04:00;02.05.2019 04:15;10.412,25;10.812,75;400,50;6.114,50
02.05.2019 04:15;02.05.2019 04:30;10.524,75;10.803,25;278,50;6.171,75
02.05.2019 04:30;02.05.2019 04:45;10.643,50;10.877,75;234,25;6.310,25
02.05.2019 04:45;02.05.2019 05:00;10.848,75;11.061,00;212,25;6.486,75
02.05.2019 05:00;02.05.2019 05:15;11.237,25;11.474,25;237,00;6.810,75
02.05.2019 05:15;02.05.2019 05:30;11.508,50;11.722,00;213,50;6.996,50
02.05.2019 05:30;02.05.2019 05:45;11.804,75;11.905,00;100,25;7.300,75
02.05.2019 05:45;02.05.2019 06:00;12.223,50;12.265,00;41,50;7.723,00
02.05.2019 06:00;02.05.2019 06:15;13.094,25;13.410,50;316,25;8.479,75
02.05.2019 06:15;02.05.2019 06:30;13.599,75;13.776,00;176,25;8.876,00
02.05.2019 06:30;02.05.2019 06:45;14.043,50;14.078,00;34,50;9.229,25
02.05.2019 06:45;02.05.2019 07:00;14.480,75;14.499,50;18,75;9.570,75
02.05.2019 07:00;02.05.2019 07:15;14.909,50;14.911,75;2,25;9.899,25
02.05.2019 07:15;02.05.2019 07:30;15.162,00;15.165,00;3,00;9.947,75
02.05.2019 07:30;02.05.2019 07:45;15.395,50;15.396,50;1,00;9.968,00
02.05.2019 07:45;02.05.2019 08:00;15.663,25;15.663,25;0,00;10.025,50
02.05.2019 08:00;02.05.2019 08:15;15.837,25;15.837,50;0,25;9.960,25
02.05.2019 08:15;02.05.2019 08:30;15.963,75;15.964,00;0,25;9.864,75
02.05.2019 08:30;02.05.2019 08:45;16.041,25;16.041,50;0,25;9.715,25
02.05.2019 08:45;02.05.2019 09:00;16.111,25;16.113,00;1,75;9.517,50
02.05.2019 09:00;02.05.2019 09:15;16.044,50;16.044,75;0,25;9.165,25
02.05.2019 09:15;02.05.2019 09:30;16.105,00;16.105,50;0,50;8.913,75
02.05.2019 09:30;02.05.2019 09:45;16.224,75;16.227,00;2,25;8.708,75
02.05.2019 09:45;02.05.2019 10:00;16.277,25;16.279,75;2,50;8.462,25
02.05.2019 10:00;02.05.2019 10:15;16.343,50;16.366,25;22,75;8.190,00
02.05.2019 10:15;02.05.2019 10:30;16.386,00;16.391,50;5,50;7.959,25
02.05.2019 10:30;02.05.2019 10:45;16.467,00;16.473,50;6,50;7.740,25
02.05.2019 10:45;02.05.2019 11:00;16.505,50;16.563,00;57,50;7.475,75
02.05.2019 11:00;02.05.2019 11:15;16.576,00;16.623,50;47,50;7.260,75
02.05.2019 11:15;02.05.2019 11:30;16.578,50;16.652,25;73,75;6.980,75
02.05.2019 11:30;02.05.2019 11:45;16.659,75;16.742,75;83,00;6.860,25
02.05.2019 11:45;02.05.2019 12:00;16.674,50;16.824,75;150,25;6.705,75
02.05.2019 12:00;02.05.2019 12:15;16.522,50;16.668,25;145,75;6.363,25
02.05.2019 12:15;02.05.2019 12:30;16.466,75;16.631,25;164,50;6.176,00
02.05.2019 12:30;02.05.2019 12:45;16.483,75;16.624,75;141,00;6.195,00
02.05.2019 12:45;02.05.2019 13:00;16.460,00;16.570,00;110,00;6.193,00
02.05.2019 13:00;02.05.2019 13:15;16.363,75;16.560,25;196,50;6.067,00
02.05.2019 13:15;02.05.2019 13:30;16.352,50;16.551,00;198,50;6.033,00
02.05.2019 13:30;02.05.2019 13:45;16.246,75;16.455,00;208,25;5.936,25
02.05.2019 13:45;02.05.2019 14:00;16.175,25;16.472,50;297,25;5.874,50
02.05.2019 14:00;02.05.2019 14:15;16.147,50;16.581,25;433,75;5.942,75
02.05.2019 14:15;02.05.2019 14:30;16.084,00;16.520,50;436,50;5.907,75
02.05.2019 14:30;02.05.2019 14:45;16.032,25;16.458,50;426,25;6.065,25
02.05.2019 14:45;02.05.2019 15:00;15.962,75;16.392,00;429,25;6.176,75
02.05.2019 15:00;02.05.2019 15:15;16.164,00;16.377,00;213,00;6.580,25
02.05.2019 15:15;02.05.2019 15:30;16.059,25;16.182,75;123,50;6.705,00
02.05.2019 15:30;02.05.2019 15:45;15.992,50;16.079,50;87,00;6.785,25
02.05.2019 15:45;02.05.2019 16:00;15.889,75;15.955,00;65,25;6.894,00
02.05.2019 16:00;02.05.2019 16:15;15.940,00;16.104,25;164,25;7.138,25
02.05.2019 16:15;02.05.2019 16:30;15.918,25;16.040,00;121,75;7.324,25
02.05.2019 16:30;02.05.2019 16:45;15.792,75;15.890,00;97,25;7.429,75
02.05.2019 16:45;02.05.2019 17:00;15.700,75;15.773,00;72,25;7.599,50
02.05.2019 17:00;02.05.2019 17:15;15.773,00;15.930,25;157,25;7.964,00
02.05.2019 17:15;02.05.2019 17:30;15.802,75;15.857,75;55,00;8.278,50
02.05.2019 17:30;02.05.2019 17:45;15.776,00;15.779,25;3,25;8.524,00
02.05.2019 17:45;02.05.2019 18:00;15.786,00;15.787,50;1,50;8.889,75
02.05.2019 18:00;02.05.2019 18:15;15.784,50;15.786,00;1,50;9.273,00
02.05.2019 18:15;02.05.2019 18:30;15.706,50;15.707,50;1,00;9.588,00
02.05.2019 18:30;02.05.2019 18:45;15.730,00;15.730,50;0,50;9.861,00
02.05.2019 18:45;02.05.2019 19:00;15.745,50;15.746,00;0,50;10.122,25
02.05.2019 19:00;02.05.2019 19:15;15.781,25;15.781,75;0,50;10.390,75
02.05.2019 19:15;02.05.2019 19:30;15.640,75;15.641,25;0,50;10.355,75
02.05.2019 19:30;02.05.2019 19:45;15.503,75;15.516,75;13,00;10.350,50
02.05.2019 19:45;02.05.2019 20:00;15.503,25;15.519,25;16,00;10.545,50
02.05.2019 20:00;02.05.2019 20:15;15.362,50;15.379,25;16,75;10.548,50
02.05.2019 20:15;02.05.2019 20:30;15.222,75;15.276,50;53,75;10.395,75
02.05.2019 20:30;02.05.2019 20:45;15.108,00;15.202,25;94,25;10.149,50
02.05.2019 20:45;02.05.2019 21:00;15.025,25;15.166,50;141,25;10.019,50
02.05.2019 21:00;02.05.2019 21:15;14.987,50;15.044,50;57,00;9.967,00
02.05.2019 21:15;02.05.2019 21:30;14.932,50;14.995,50;63,00;9.909,00
02.05.2019 21:30;02.05.2019 21:45;14.715,00;14.800,25;85,25;9.620,00
02.05.2019 21:45;02.05.2019 22:00;14.502,50;14.661,50;159,00;9.368,75
02.05.2019 22:00;02.05.2019 22:15;14.276,00;14.321,00;45,00;9.157,75
02.05.2019 22:15;02.05.2019 22:30;14.026,50;14.065,50;39,00;8.803,50
02.05.2019 22:30;02.05.2019 22:45;13.752,50;13.852,75;100,25;8.498,50
02.05.2019 22:45;02.05.2019 23:00;13.440,25;13.627,00;186,75;8.165,50
02.05.2019 23:00;02.05.2019 23:15;13.205,75;13.281,75;76,00;7.969,00
02.05.2019 23:15;02.05.2019 23:30;12.930,00;13.031,25;101,25;7.768,25
02.05.2019 23:30;02.05.2019 23:45;12.691,50;12.811,75;120,25;7.547,75
02.05.2019 23:45;03.05.2019 00:00;12.524,00;12.696,50;172,50;7.403,00
03.05.2019 00:00;03.05.2019 00:15;12.107,00;12.449,25;342,25;7.001,50
03.05.2019 00:15;03.05.2019 00:30;11.947,75;12.428,50;480,75;6.780,25
03.05.2019 00:30;03.05.2019 00:45;11.895,50;12.503,25;607,75;6.758,00
03.05.2019 00:45;03.05.2019 01:00;11.730,75;12.344,50;613,75;6.686,50
03.05.2019 01:00;03.05.2019 01:15;11.606,50;12.663,50;1.057,00;6.665,75
03.05.2019 01:15;03.05.2019 01:30;11.478,50;12.638,75;1.160,25;6.567,00
03.05.2019 01:30;03.05.2019 01:45;11.408,75;12.567,50;1.158,75;6.515,50
03.05.2019 01:45;03.05.2019 02:00;11.384,50;12.556,25;1.171,75;6.465,00
03.05.2019 02:00;03.05.2019 02:15;11.294,75;12.486,00;1.191,25;6.501,00
03.05.2019 02:15;03.05.2019 02:30;11.248,00;12.436,75;1.188,75;6.525,75
03.05.2019 02:30;03.05.2019 02:45;11.126,00;12.345,50;1.219,50;6.448,75
03.05.2019 02:45;03.05.2019 03:00;11.140,50;12.362,25;1.221,75;6.517,50
03.05.2019 03:00;03.05.2019 03:15;11.277,25;12.470,25;1.193,00;6.736,75
03.05.2019 03:15;03.05.2019 03:30;11.257,25;12.444,00;1.186,75;6.718,50
03.05.2019 03:30;03.05.2019 03:45;11.332,50;12.525,50;1.193,00;6.913,00
03.05.2019 03:45;03.05.2019 04:00;11.367,25;12.530,75;1.163,50;6.911,00
03.05.2019 04:00;03.05.2019 04:15;11.390,75;12.587,25;1.196,50;6.906,50
03.05.2019 04:15;03.05.2019 04:30;11.568,25;12.742,50;1.174,25;7.184,75
03.05.2019 04:30;03.05.2019 04:45;11.743,50;12.818,50;1.075,00;7.474,75
03.05.2019 04:45;03.05.2019 05:00;11.922,75;13.023,50;1.100,75;7.627,00
03.05.2019 05:00;03.05.2019 05:15;12.332,00;13.244,75;912,75;8.012,50
03.05.2019 05:15;03.05.2019 05:30;12.505,75;13.178,00;672,25;8.269,00
03.05.2019 05:30;03.05.2019 05:45;12.705,50;13.214,25;508,75;8.451,75
03.05.2019 05:45;03.05.2019 06:00;13.040,50;13.454,50;414,00;8.760,75
03.05.2019 06:00;03.05.2019 06:15;13.711,75;13.834,00;122,25;9.380,25
03.05.2019 06:15;03.05.2019 06:30;14.195,00;14.219,00;24,00;9.941,00
03.05.2019 06:30;03.05.2019 06:45;14.490,75;14.492,00;1,25;10.301,75
03.05.2019 06:45;03.05.2019 07:00;14.871,25;14.871,75;0,50;10.591,00
03.05.2019 07:00;03.05.2019 07:15;15.186,50;15.187,25;0,75;10.930,25
03.05.2019 07:15;03.05.2019 07:30;15.408,00;15.409,25;1,25;11.254,25
03.05.2019 07:30;03.05.2019 07:45;15.650,75;15.651,50;0,75;11.468,25
03.05.2019 07:45;03.05.2019 08:00;15.817,75;15.818,00;0,25;11.576,00
03.05.2019 08:00;03.05.2019 08:15;16.037,50;16.037,50;0,00;11.494,00
03.05.2019 08:15;03.05.2019 08:30;16.150,50;16.150,75;0,25;11.323,50
03.05.2019 08:30;03.05.2019 08:45;16.307,00;16.308,50;1,50;11.097,25
03.05.2019 08:45;03.05.2019 09:00;16.393,25;16.395,75;2,50;10.796,50
03.05.2019 09:00;03.05.2019 09:15;16.423,00;16.512,25;89,25;10.437,50
03.05.2019 09:15;03.05.2019 09:30;16.542,75;16.658,50;115,75;10.284,75
03.05.2019 09:30;03.05.2019 09:45;16.647,75;16.739,25;91,50;10.171,25
03.05.2019 09:45;03.05.2019 10:00;16.677,75;16.787,75;110,00;10.102,00
03.05.2019 10:00;03.05.2019 10:15;16.664,25;16.718,50;54,25;9.822,25
03.05.2019 10:15;03.05.2019 10:30;16.614,50;16.672,50;58,00;9.616,50
03.05.2019 10:30;03.05.2019 10:45;16.645,75;16.687,25;41,50;9.559,00
03.05.2019 10:45;03.05.2019 11:00;16.810,75;16.847,25;36,50;9.662,00
03.05.2019 11:00;03.05.2019 11:15;16.789,00;16.790,75;1,75;9.627,50
03.05.2019 11:15;03.05.2019 11:30;16.850,00;16.850,75;0,75;9.404,00
03.05.2019 11:30;03.05.2019 11:45;16.862,25;16.865,00;2,75;9.372,50
03.05.2019 11:45;03.05.2019 12:00;16.789,75;16.794,50;4,75;9.271,25
03.05.2019 12:00;03.05.2019 12:15;16.626,25;16.630,50;4,25;8.851,75
03.05.2019 12:15;03.05.2019 12:30;16.575,75;16.589,50;13,75;8.619,75
03.05.2019 12:30;03.05.2019 12:45;16.537,50;16.559,50;22,00;8.444,00
03.05.2019 12:45;03.05.2019 13:00;16.524,75;16.572,00;47,25;8.288,50
03.05.2019 13:00;03.05.2019 13:15;16.430,25;16.460,50;30,25;8.134,75
03.05.2019 13:15;03.05.2019 13:30;16.352,75;16.402,25;49,50;8.047,25
03.05.2019 13:30;03.05.2019 13:45;16.226,00;16.314,00;88,00;7.809,50
03.05.2019 13:45;03.05.2019 14:00;16.145,50;16.327,50;182,00;7.666,75
03.05.2019 14:00;03.05.2019 14:15;16.077,00;16.181,00;104,00;7.658,75
03.05.2019 14:15;03.05.2019 14:30;15.954,50;16.015,25;60,75;7.599,50
03.05.2019 14:30;03.05.2019 14:45;15.854,00;15.952,75;98,75;7.532,25
03.05.2019 14:45;03.05.2019 15:00;15.862,50;15.970,00;107,50;7.609,50
03.05.2019 15:00;03.05.2019 15:15;15.874,75;16.034,25;159,50;7.610,50
03.05.2019 15:15;03.05.2019 15:30;15.856,50;16.044,50;188,00;7.614,75
03.05.2019 15:30;03.05.2019 15:45;15.742,75;15.947,50;204,75;7.634,75
03.05.2019 15:45;03.05.2019 16:00;15.620,25;15.849,25;229,00;7.565,00
03.05.2019 16:00;03.05.2019 16:15;15.557,25;15.872,75;315,50;7.605,25
03.05.2019 16:15;03.05.2019 16:30;15.518,50;15.858,00;339,50;7.747,50
03.05.2019 16:30;03.05.2019 16:45;15.403,75;15.777,50;373,75;7.821,50
03.05.2019 16:45;03.05.2019 17:00;15.356,25;15.696,25;340,00;7.896,50
03.05.2019 17:00;03.05.2019 17:15;15.314,75;15.567,00;252,25;8.007,00
03.05.2019 17:15;03.05.2019 17:30;15.413,50;15.473,50;60,00;8.258,25
03.05.2019 17:30;03.05.2019 17:45;15.410,25;15.426,75;16,50;8.506,00
03.05.2019 17:45;03.05.2019 18:00;15.363,75;15.365,00;1,25;9.034,50
03.05.2019 18:00;03.05.2019 18:15;15.302,75;15.303,00;0,25;9.311,50
03.05.2019 18:15;03.05.2019 18:30;15.195,75;15.196,00;0,25;9.479,50
03.05.2019 18:30;03.05.2019 18:45;15.238,50;15.238,50;0,00;9.722,00
03.05.2019 18:45;03.05.2019 19:00;15.273,25;15.273,50;0,25;9.992,50
03.05.2019 19:00;03.05.2019 19:15;15.274,75;15.275,00;0,25;10.318,75
03.05.2019 19:15;03.05.2019 19:30;15.206,25;15.206,50;0,25;10.682,50
03.05.2019 19:30;03.05.2019 19:45;15.096,50;15.096,75;0,25;10.815,00
03.05.2019 19:45;03.05.2019 20:00;15.013,00;15.013,25;0,25;10.849,75
03.05.2019 20:00;03.05.2019 20:15;14.952,25;14.952,50;0,25;10.938,25
03.05.2019 20:15;03.05.2019 20:30;14.786,50;14.819,25;32,75;10.861,00
03.05.2019 20:30;03.05.2019 20:45;14.699,25;14.735,75;36,50;10.878,50
03.05.2019 20:45;03.05.2019 21:00;14.576,50;14.635,75;59,25;10.803,25
03.05.2019 21:00;03.05.2019 21:15;14.691,25;14.804,25;113,00;11.007,25
03.05.2019 21:15;03.05.2019 21:30;14.639,00;14.806,50;167,50;10.968,00
03.05.2019 21:30;03.05.2019 21:45;14.378,00;14.559,00;181,00;10.686,00
03.05.2019 21:45;03.05.2019 22:00;14.081,75;14.345,25;263,50;10.344,50
03.05.2019 22:00;03.05.2019 22:15;13.976,50;14.054,25;77,75;10.227,00
03.05.2019 22:15;03.05.2019 22:30;13.741,25;13.830,50;89,25;10.024,00
03.05.2019 22:30;03.05.2019 22:45;13.518,75;13.639,50;120,75;9.814,25
03.05.2019 22:45;03.05.2019 23:00;13.310,50;13.422,00;111,50;9.591,50
03.05.2019 23:00;03.05.2019 23:15;13.023,75;13.116,50;92,75;9.288,50
03.05.2019 23:15;03.05.2019 23:30;12.767,00;12.883,25;116,25;9.110,75
03.05.2019 23:30;03.05.2019 23:45;12.533,50;12.610,75;77,25;8.966,25
03.05.2019 23:45;04.05.2019 00:00;12.304,25;12.427,00;122,75;8.823,75
04.05.2019 00:00;04.05.2019 00:15;11.950,25;11.953,25;3,00;8.538,50
04.05.2019 00:15;04.05.2019 00:30;11.691,50;11.708,75;17,25;8.336,75
04.05.2019 00:30;04.05.2019 00:45;11.535,50;11.574,50;39,00;8.213,50
04.05.2019 00:45;04.05.2019 01:00;11.451,75;11.521,25;69,50;8.100,75
04.05.2019 01:00;04.05.2019 01:15;11.299,75;11.410,00;110,25;7.818,00
04.05.2019 01:15;04.05.2019 01:30;11.175,25;11.351,75;176,50;7.688,25
04.05.2019 01:30;04.05.2019 01:45;11.078,75;11.316,25;237,50;7.578,50
04.05.2019 01:45;04.05.2019 02:00;11.060,75;11.332,50;271,75;7.517,00
04.05.2019 02:00;04.05.2019 02:15;10.965,25;11.422,00;456,75;7.364,50
04.05.2019 02:15;04.05.2019 02:30;10.888,50;11.374,00;485,50;7.283,50
04.05.2019 02:30;04.05.2019 02:45;10.826,50;11.346,00;519,50;7.239,50
04.05.2019 02:45;04.05.2019 03:00;10.842,00;11.400,00;558,00;7.279,50
04.05.2019 03:00;04.05.2019 03:15;10.793,25;11.612,50;819,25;7.143,50
04.05.2019 03:15;04.05.2019 03:30;10.795,50;11.680,50;885,00;7.110,75
04.05.2019 03:30;04.05.2019 03:45;10.822,00;11.675,25;853,25;7.106,00
04.05.2019 03:45;04.05.2019 04:00;10.807,75;11.559,50;751,75;7.118,50
04.05.2019 04:00;04.05.2019 04:15;10.908,75;11.769,75;861,00;7.179,50
04.05.2019 04:15;04.05.2019 04:30;10.974,25;11.899,50;925,25;7.137,50
04.05.2019 04:30;04.05.2019 04:45;11.007,25;11.888,25;881,00;7.239,00
04.05.2019 04:45;04.05.2019 05:00;11.091,25;11.989,50;898,25;7.265,00
04.05.2019 05:00;04.05.2019 05:15;11.134,00;11.857,75;723,75;7.200,50
04.05.2019 05:15;04.05.2019 05:30;11.135,50;11.805,25;669,75;7.210,25
04.05.2019 05:30;04.05.2019 05:45;11.075,25;11.707,75;632,50;7.250,75
