Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (DE-AT-LU)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2016-01-01T00:00+01:00,10684.41913,26512.20639,15402.07533,23.86
2016-01-01T01:00+01:00,10680.55929,25682.49597,15181.58246,22.39
2016-01-01T02:00+01:00,10583.2774,25521.68271,15123.49139,20.59
2016-01-01T03:00+01:00,10661.44972,25373.99198,15004.02419,16.81
2016-01-01T04:00+01:00,10587.69862,25379.08725,14876.31349,17.41
2016-01-01T05:00+01:00,10447.12765,25461.9434,13866.66038,17.02
2016-01-01T06:00+01:00,10400.73723,25398.06195,13111.20573,15.86
2016-01-01T07:00+01:00,10275.28625,25740.93236,12086.78691,18.16
2016-01-01T08:00+01:00,10307.04322,26066.81022,11271.64287,17.73
2016-01-01T09:00+01:00,10296.80604,25929.00086,11315.26217,19.77
2016-01-01T10:00+01:00,10211.76235,26607.18269,11837.00705,23.75
2016-01-01T11:00+01:00,10173.22384,27717.91095,12090.77079,26.03
2016-01-01T12:00+01:00,10404.89149,28125.00999,11898.3242,27.06
2016-01-01T13:00+01:00,10516.79436,28355.21133,10999.05715,26.59
2016-01-01T14:00+01:00,10661.68176,28520.70986,9395.978327,25
2016-01-01T15:00+01:00,10657.52502,28528.44053,7735.431521,24.43
2016-01-01T16:00+01:00,10665.1898,28976.19378,7291.822116,28.87
2016-01-01T17:00+01:00,10556.25853,29885.89237,8099.655293,37.44
2016-01-01T18:00+01:00,10641.93097,30053.29411,8943.70502,37.41
2016-01-01T19:00+01:00,10593.59192,29843.25313,10152.07614,35.34
2016-01-01T20:00+01:00,10542.00183,29092.18681,11153.85746,33.07
2016-01-01T21:00+01:00,10633.38294,28007.83429,12081.59194,29.52
2016-01-01T22:00+01:00,10638.51026,27315.8662,12761.86479,30.1
2016-01-01T23:00+01:00,10619.61527,25959.13409,13565.96643,24.57
2016-01-02T00:00+01:00,10598.11295,24558.29595,13936.51041,22.2
2016-01-02T01:00+01:00,10630.55106,22881.64432,15361.50691,16.57
2016-01-02T02:00+01:00,10456.45414,21031.93474,17149.52478,15.35
2016-01-02T03:00+01:00,10251.90267,18973.96213,18510.08789,12.77
2016-01-02T04:00+01:00,10305.61854,18449.53098,19847.91707,11.27
2016-01-02T05:00+01:00,10237.51373,18772.36585,21294.75693,11.91
2016-01-02T06:00+01:00,10040.05568,18769.99821,22441.70296,12.62
2016-01-02T07:00+01:00,10351.34528,19426.11828,23175.59823,13.83
2016-01-02T08:00+01:00,10474.98485,20756.68214,23997.39529,16.12
2016-01-02T09:00+01:00,10420.81239,23714.40155,25048.22059,18.12
2016-01-02T10:00+01:00,10324.12431,24295.75549,26318.19024,19.59
2016-01-02T11:00+01:00,10342.418,24489.66794,27230.31798,21.07
2016-01-02T12:00+01:00,10391.29847,24431.26343,27550.49588,22.54
2016-01-02T13:00+01:00,10401.9149,24013.78943,27305.95158,19.79
2016-01-02T14:00+01:00,10265.31105,23796.97833,26770.14868,16.9
2016-01-02T15:00+01:00,10265.11644,23707.70265,26155.91032,16.97
2016-01-02T16:00+01:00,10267.37446,24063.25858,26371.02807,19.25
2016-01-02T17:00+01:00,10426.24909,24461.48126,26974.38931,28.01
2016-01-02T18:00+01:00,10308.50781,24385.98888,27364.82921,28.36
2016-01-02T19:00+01:00,10258.81894,24131.25514,27293.39036,26.56
2016-01-02T20:00+01:00,10324.03199,23662.25748,26859.8349,17.38
2016-01-02T21:00+01:00,10310.20444,23477.9076,26340.07924,15.83
2016-01-02T22:00+01:00,10315.5164,24007.55682,25602.91219,16.97
2016-01-02T23:00+01:00,10342.75233,23148.17865,25948.13724,15.31
2016-01-03T00:00+01:00,10469.25872,19878.39653,26076.19519,6.99
2016-01-03T01:00+01:00,10496.86642,18836.69176,25773.87235,-0.01
2016-01-03T02:00+01:00,10476.72889,18851.77926,25680.69294,0.23
2016-01-03T03:00+01:00,10473.07115,18663.44742,25537.02661,4.51
2016-01-03T04:00+01:00,10473.69491,18671.79158,25371.55777,4.12
2016-01-03T05:00+01:00,10471.49678,18583.97174,25358.76882,6.76
2016-01-03T06:00+01:00,10432.42184,18480.08135,25532.39327,0.75
2016-01-03T07:00+01:00,10433.09301,18574.49756,25355.59391,4.27
2016-01-03T08:00+01:00,10369.80114,20232.34861,24973.56011,9.11
2016-01-03T09:00+01:00,10444.35565,21743.36635,25037.66233,15.92
2016-01-03T10:00+01:00,10529.70374,22659.88961,25595.81166,17.06
2016-01-03T11:00+01:00,10487.06587,23602.07006,25534.29489,19.28
2016-01-03T12:00+01:00,10525.49958,23865.59869,24903.7818,20.25
2016-01-03T13:00+01:00,10523.5759,24402.94859,24226.86679,17.66
2016-01-03T14:00+01:00,10520.0479,24852.33027,23192.63895,18.49
2016-01-03T15:00+01:00,10492.16825,25446.83885,22614.54616,16.51
2016-01-03T16:00+01:00,10419.14569,25992.83103,22705.41861,18.76
2016-01-03T17:00+01:00,10449.7225,26198.15057,23531.40011,22.21
2016-01-03T18:00+01:00,10509.27679,26201.63706,24518.67668,26.76
2016-01-03T19:00+01:00,10479.45598,26255.63509,24926.87868,27.08
2016-01-03T20:00+01:00,10510.22989,26106.33618,25045.24573,25.33
2016-01-03T21:00+01:00,10432.52913,25797.28073,24849.85161,22.11
2016-01-03T22:00+01:00,10445.23141,25966.30655,24209.23123,20.91
2016-01-03T23:00+01:00,10422.80593,25871.75286,24143.78121,14.43
2016-01-04T00:00+01:00,10426.31147,23906.04485,23633.69182,13.78
2016-01-04T01:00+01:00,10411.56574,22988.51652,22877.34151,12.77
2016-01-04T02:00+01:00,10404.36254,22576.03377,22258.19053,10.56
2016-01-04T03:00+01:00,10290.94267,22559.05788,21543.0354,3.87
2016-01-04T04:00+01:00,10238.93591,23767.87385,20826.70174,3.2
2016-01-04T05:00+01:00,10129.97469,27327.52201,20325.47468,8.67
2016-01-04T06:00+01:00,10166.53712,30884.57028,20487.11867,18.01
2016-01-04T07:00+01:00,10545.97644,34771.10948,20429.9229,28.52
2016-01-04T08:00+01:00,10579.85918,38529.83733,20429.57238,34.74
2016-01-04T09:00+01:00,10589.66472,40810.08271,20295.42121,33.46
2016-01-04T10:00+01:00,10584.26543,42258.55837,20516.93479,33.24
2016-01-04T11:00+01:00,10593.22515,43380.7233,20329.86522,35.09
2016-01-04T12:00+01:00,10579.28033,42799.37994,20243.96142,35
2016-01-04T13:00+01:00,10581.6132,43481.82278,19493.31716,35
2016-01-04T14:00+01:00,10583.03538,43615.66653,18725.4077,34.94
2016-01-04T15:00+01:00,10581.34124,43609.76648,18112.13854,34.92
2016-01-04T16:00+01:00,10560.19821,44023.18146,17892.65783,38
2016-01-04T17:00+01:00,10548.90313,44776.60216,18498.1658,41.21
2016-01-04T18:00+01:00,10551.06883,45189.07096,18686.4267,42.95
2016-01-04T19:00+01:00,10536.33308,45239.5934,18384.59744,41.96
2016-01-04T20:00+01:00,10529.65134,43998.81816,18192.355,34.94
2016-01-04T21:00+01:00,10533.69332,42941.62015,17714.31411,30.66
2016-01-04T22:00+01:00,10522.38327,40230.44521,17357.32333,30
2016-01-04T23:00+01:00,10531.11344,37510.04233,17060.9682,23.9
2016-01-05T00:00+01:00,10526.96667,35201.93097,16808.70805,25.03
2016-01-05T01:00+01:00,10541.30321,33763.14399,16541.35198,24.42
2016-01-05T02:00+01:00,10532.87993,32268.95087,16534.88167,22.34
2016-01-05T03:00+01:00,10534.90841,31416.71336,16460.81709,21.5
2016-01-05T04:00+01:00,10520.06787,32629.99098,16467.65591,20
2016-01-05T05:00+01:00,10516.05583,35260.15064,16623.77412,23.53
2016-01-05T06:00+01:00,10548.34424,39135.56029,16749.96019,28.96
2016-01-05T07:00+01:00,10585.87224,42832.28288,16637.55917,38.32
2016-01-05T08:00+01:00,10583.44207,44533.81804,16786.99905,41.45
2016-01-05T09:00+01:00,10589.4227,44657.66118,17184.72097,40.72
2016-01-05T10:00+01:00,10585.15617,44524.07292,18270.61484,40.66
2016-01-05T11:00+01:00,10583.54686,44419.40397,18723.10813,40.33
2016-01-05T12:00+01:00,10575.88956,44707.94285,18757.1701,38.25
2016-01-05T13:00+01:00,10573.96588,44881.387,18181.33781,36.98
2016-01-05T14:00+01:00,10580.11368,44677.42165,17258.4334,34.91
2016-01-05T15:00+01:00,10580.84722,44334.41423,16532.501,33.5
2016-01-05T16:00+01:00,10581.86769,44711.39085,16143.38885,35.1
2016-01-05T17:00+01:00,10576.58568,45672.17173,16162.32434,42.44
2016-01-05T18:00+01:00,10581.209,45555.27591,16261.7956,42.94
2016-01-05T19:00+01:00,10572.1944,44907.02293,16170.59635,41.74
2016-01-05T20:00+01:00,10570.13349,43762.19219,15867.69761,36.47
2016-01-05T21:00+01:00,10568.31709,41991.90131,15549.11655,33.01
2016-01-05T22:00+01:00,10573.33962,40462.65778,15303.96143,31.75
2016-01-05T23:00+01:00,10553.62126,38105.00181,15285.5515,26.99
2016-01-06T00:00+01:00,10546.89461,36344.34627,15071.04197,26.62
2016-01-06T01:00+01:00,10553.21207,35156.53961,14755.88687,25.58
2016-01-06T02:00+01:00,10558.42173,34468.70528,14499.52511,24.59
2016-01-06T03:00+01:00,10550.3278,33947.47683,14243.24486,22.5
2016-01-06T04:00+01:00,10517.85975,34942.15715,14130.71337,23.16
2016-01-06T05:00+01:00,10559.83643,36529.7284,14279.61977,24.99
2016-01-06T06:00+01:00,10583.68409,39950.07512,14329.18566,26.62
2016-01-06T07:00+01:00,10755.27848,43135.78482,14227.01675,28.03
2016-01-06T08:00+01:00,10759.49511,44204.70197,14237.66491,29.34
2016-01-06T09:00+01:00,10766.84302,45256.45955,14680.22687,32.94
2016-01-06T10:00+01:00,10768.88647,46247.35988,15431.66008,37.71
2016-01-06T11:00+01:00,10769.68987,46706.95706,16107.57109,40.08
2016-01-06T12:00+01:00,10764.81704,46509.60046,15815.37077,40.73
2016-01-06T13:00+01:00,10757.7361,46322.80507,14968.01385,38.26
2016-01-06T14:00+01:00,10764.98172,46818.53993,13765.01306,35.44
2016-01-06T15:00+01:00,10773.2528,47054.11021,12813.79226,36.92
2016-01-06T16:00+01:00,10766.97526,47253.81167,12555.64284,41.28
2016-01-06T17:00+01:00,10768.15043,48118.15948,12976.29082,44.95
2016-01-06T18:00+01:00,10768.57209,48472.90714,13259.46177,46.9
2016-01-06T19:00+01:00,10777.61913,48548.38951,13434.79292,43.95
2016-01-06T20:00+01:00,10775.77529,46806.56873,13589.65606,39.94
2016-01-06T21:00+01:00,10772.05019,44244.87981,13524.56489,32.4
2016-01-06T22:00+01:00,10716.29586,43481.25751,13516.22446,33.51
2016-01-06T23:00+01:00,10679.17454,41945.52789,13435.2357,30.11
2016-01-07T00:00+01:00,10682.13367,38392.1718,13466.87563,26.41
2016-01-07T01:00+01:00,10612.22494,35849.00252,13714.20265,26.05
2016-01-07T02:00+01:00,10547.17156,35029.85733,13871.71868,24.93
2016-01-07T03:00+01:00,10503.73778,33226.62678,14070.61475,22.39
2016-01-07T04:00+01:00,10578.16754,33467.61864,14194.09649,22.32
2016-01-07T05:00+01:00,10625.47114,36109.53561,14268.69737,24.2
2016-01-07T06:00+01:00,10676.89407,40974.03953,14810.75837,31
2016-01-07T07:00+01:00,10760.46069,43385.35666,15632.97922,42.47
2016-01-07T08:00+01:00,10565.43282,43644.58869,16574.11689,42.97
2016-01-07T09:00+01:00,9534.970764,43304.84125,18757.42172,41.93
2016-01-07T10:00+01:00,9114.482925,43112.99401,21253.14655,41.62
2016-01-07T11:00+01:00,9120.03191,42865.06574,22388.46667,41.5
2016-01-07T12:00+01:00,9100.625431,42997.8607,21818.88286,40.66
2016-01-07T13:00+01:00,9107.40697,43077.58164,21229.12429,40.33
2016-01-07T14:00+01:00,9366.183304,42731.65372,21284.32591,36.51
2016-01-07T15:00+01:00,9723.454128,43214.26411,21885.47139,33.49
2016-01-07T16:00+01:00,10202.79016,42646.82301,22945.75295,34.19
2016-01-07T17:00+01:00,10436.2692,42038.96358,24000.15119,40.66
2016-01-07T18:00+01:00,10449.81981,42348.77567,25415.1375,40.8
2016-01-07T19:00+01:00,10442.44944,41637.7155,26301.89532,37.19
2016-01-07T20:00+01:00,10430.19626,39317.17259,27362.56732,31.94
2016-01-07T21:00+01:00,10417.48898,35155.57641,28378.5705,27.01
2016-01-07T22:00+01:00,10363.79307,32316.05716,28739.66602,27.52
2016-01-07T23:00+01:00,10232.14938,28984.39869,28845.67855,23.4
2016-01-08T00:00+01:00,10240.2483,27002.21259,29683.50559,12.12
2016-01-08T01:00+01:00,10263.7242,27089.28481,29999.29772,17.23
2016-01-08T02:00+01:00,10186.48502,26169.15864,30085.63451,13.9
2016-01-08T03:00+01:00,10151.32731,25102.40738,30885.71694,12.11
2016-01-08T04:00+01:00,10197.13388,24994.77066,31185.2557,12.99
2016-01-08T05:00+01:00,10175.29972,26364.79258,32134.15499,16.98
2016-01-08T06:00+01:00,10281.99294,30450.74771,33409.16883,22.02
2016-01-08T07:00+01:00,10383.91562,34605.28808,33466.59968,28.4
2016-01-08T08:00+01:00,10328.31848,36157.74241,34076.06942,29.31
2016-01-08T09:00+01:00,10328.63785,35697.02549,36204.24604,26.6
2016-01-08T10:00+01:00,10310.36911,34113.76482,39093.60547,25.55
2016-01-08T11:00+01:00,10137.21782,33180.46909,40977.18202,25.76
2016-01-08T12:00+01:00,10097.75365,32644.80858,39737.35622,25.13
2016-01-08T13:00+01:00,10319.1392,33839.8846,35631.36221,25.58
2016-01-08T14:00+01:00,10373.81068,36955.37224,30191.64537,27.6
2016-01-08T15:00+01:00,10388.44663,38161.56831,25020.3012,32.08
2016-01-08T16:00+01:00,10385.86925,39658.71195,22563.7708,37.16
2016-01-08T17:00+01:00,10542.164,41513.43182,21627.03237,45
2016-01-08T18:00+01:00,10710.82422,42437.59253,20561.81012,46.97
2016-01-08T19:00+01:00,10729.51462,42413.80819,19657.58048,40.09
2016-01-08T20:00+01:00,10711.53281,41754.86266,18706.21823,34.61
2016-01-08T21:00+01:00,10711.71245,41302.67598,17928.08206,31.52
2016-01-08T22:00+01:00,10723.25205,40270.44257,17021.12859,32.5
2016-01-08T23:00+01:00,10706.84961,37089.0565,16451.74145,26.01
2016-01-09T00:00+01:00,10715.77439,35365.41696,15487.94718,26.1
2016-01-09T01:00+01:00,10709.96842,34181.04813,14755.67674,25.1
2016-01-09T02:00+01:00,10687.29093,33747.55997,14252.64581,24.3
2016-01-09T03:00+01:00,10695.83397,33361.95646,13926.39611,23.23
2016-01-09T04:00+01:00,10689.10982,32690.03729,14142.97895,21.96
2016-01-09T05:00+01:00,10668.58556,33600.80338,14018.82383,22.45
2016-01-09T06:00+01:00,10588.81141,33944.00894,14453.42959,23.07
2016-01-09T07:00+01:00,10665.0401,35981.66087,14647.61028,25
2016-01-09T08:00+01:00,10687.79992,37504.12878,15122.05872,32.11
2016-01-09T09:00+01:00,10694.44922,37608.70025,16766.98051,37.12
2016-01-09T10:00+01:00,10682.18856,38098.51788,18285.12296,36.13
2016-01-09T11:00+01:00,10695.79655,37488.48865,18434.23663,35.76
2016-01-09T12:00+01:00,10689.74107,37896.87696,17740.23453,34.06
2016-01-09T13:00+01:00,10682.20852,37983.99693,16658.09112,31.54
2016-01-09T14:00+01:00,10682.9745,37612.04896,14920.84883,27.92
2016-01-09T15:00+01:00,10676.1206,37692.74771,13943.5809,27
2016-01-09T16:00+01:00,10640.84313,38149.72884,14894.70417,30.5
2016-01-09T17:00+01:00,10649.47849,38923.78746,16569.87481,36.99
2016-01-09T18:00+01:00,10659.38383,39159.31433,17771.03852,36.8
2016-01-09T19:00+01:00,10682.21351,37804.31377,18454.71912,35
2016-01-09T20:00+01:00,10676.76682,34847.34701,18608.33046,29
2016-01-09T21:00+01:00,10648.80732,31555.04549,18664.64061,25.01
2016-01-09T22:00+01:00,10663.1738,30538.3309,19160.19181,25.1
2016-01-09T23:00+01:00,10658.71765,28209.41684,19685.48363,22.28
2016-01-10T00:00+01:00,10623.7296,25314.31468,20267.1814,15.58
2016-01-10T01:00+01:00,10633.75969,24235.88998,20631.68145,19.05
2016-01-10T02:00+01:00,10626.92326,22579.68711,21396.97077,16.87
2016-01-10T03:00+01:00,10582.469,21492.18454,22193.23221,12.75
2016-01-10T04:00+01:00,10636.7762,19872.25336,22522.60471,10.81
2016-01-10T05:00+01:00,10592.21466,19659.90754,23404.17653,10.85
2016-01-10T06:00+01:00,10479.70299,19773.65741,24361.88225,9.85
2016-01-10T07:00+01:00,10533.24172,20897.0155,25102.69574,11.92
2016-01-10T08:00+01:00,10514.75092,23567.40277,25040.63295,15.44
2016-01-10T09:00+01:00,10604.9893,24680.76841,25567.91051,18.99
2016-01-10T10:00+01:00,10470.82811,25106.39453,26284.40485,19.66
2016-01-10T11:00+01:00,10429.40533,25872.37306,26798.30479,21.59
2016-01-10T12:00+01:00,10510.52431,26073.01968,26382.07712,21.83
2016-01-10T13:00+01:00,10603.43239,25921.33258,25234.56038,20.82
2016-01-10T14:00+01:00,10617.43709,25941.01382,23228.70535,20.06
2016-01-10T15:00+01:00,10653.63524,26813.14111,20648.40509,21.45
2016-01-10T16:00+01:00,10630.56353,28251.83362,20030.35131,23.92
2016-01-10T17:00+01:00,10651.70157,29466.95704,20638.99953,27.93
2016-01-10T18:00+01:00,10658.42074,30017.27248,21096.72445,35
2016-01-10T19:00+01:00,10628.73716,30019.05608,21737.01629,33
2016-01-10T20:00+01:00,10613.04331,28102.98408,21119.0297,30.03
2016-01-10T21:00+01:00,10652.02094,27317.34596,19758.6668,26.06
2016-01-10T22:00+01:00,10654.71559,28348.91954,18941.6374,26.93
2016-01-10T23:00+01:00,10621.72857,27586.50652,18642.36642,23.12
2016-01-11T00:00+01:00,10610.50086,26820.1507,18127.24943,21.95
2016-01-11T01:00+01:00,10592.87335,26589.4111,17290.80795,20.04
2016-01-11T02:00+01:00,10537.5307,26694.40951,16470.86138,19.78
2016-01-11T03:00+01:00,10644.94998,26812.60043,15029.0206,19.36
2016-01-11T04:00+01:00,10598.65936,29183.31327,14201.57723,19.56
2016-01-11T05:00+01:00,10489.29645,33735.37476,13438.51394,21.67
2016-01-11T06:00+01:00,10652.98403,40406.9216,13209.66803,28.5
2016-01-11T07:00+01:00,10695.61191,45727.99319,13453.31744,41.61
2016-01-11T08:00+01:00,10708.20941,47860.47169,14075.98658,45.93
2016-01-11T09:00+01:00,10707.89753,47721.43601,14914.71526,44
2016-01-11T10:00+01:00,10715.3178,47002.69606,15660.39868,41.94
2016-01-11T11:00+01:00,10718.52892,47688.86607,15782.82964,41.96
2016-01-11T12:00+01:00,10711.48291,47560.45259,15452.21715,42.33
2016-01-11T13:00+01:00,10719.43962,47886.92552,14906.95117,42.1
2016-01-11T14:00+01:00,10713.18703,48098.71727,14565.12198,39.88
2016-01-11T15:00+01:00,10682.56032,48554.59546,15061.87425,37.5
2016-01-11T16:00+01:00,10699.48922,48677.64607,15714.78325,37.95
2016-01-11T17:00+01:00,10639.61058,48850.85339,17025.15734,44.69
2016-01-11T18:00+01:00,10693.94023,47982.00426,17660.15626,42.88
2016-01-11T19:00+01:00,10691.26554,46559.52833,17906.7049,40
2016-01-11T20:00+01:00,10687.83236,43876.36639,18261.34085,33.09
2016-01-11T21:00+01:00,10667.26568,40568.15381,18195.48291,27.93
2016-01-11T22:00+01:00,10677.05126,38853.83131,18045.02428,28
2016-01-11T23:00+01:00,10676.26781,34441.38406,17648.62485,24.14
2016-01-12T00:00+01:00,10652.67215,33325.00782,17424.42596,21.51
2016-01-12T01:00+01:00,10573.57416,32195.15793,17134.60726,19.81
2016-01-12T02:00+01:00,10654.69314,31320.92018,16909.42081,19.1
2016-01-12T03:00+01:00,10646.86617,30875.99067,17112.033,15.74
2016-01-12T04:00+01:00,10622.43467,31165.69855,17567.237,15.54
2016-01-12T05:00+01:00,10618.25297,33268.5903,18054.10419,20.19
2016-01-12T06:00+01:00,10678.28131,39353.75651,18807.28213,24.38
2016-01-12T07:00+01:00,10698.02712,45019.9304,18949.19147,35.92
2016-01-12T08:00+01:00,10693.10689,46211.27225,19166.00125,40.5
2016-01-12T09:00+01:00,10682.86971,45598.80764,20092.28306,41
2016-01-12T10:00+01:00,10688.73307,45649.3629,21618.55431,38.66
2016-01-12T11:00+01:00,10696.82451,45599.17903,22738.13426,36.46
2016-01-12T12:00+01:00,10650.61872,45929.21653,23516.0984,35
2016-01-12T13:00+01:00,10650.24946,45946.71011,23747.56001,33.3
2016-01-12T14:00+01:00,10615.97499,45130.98465,23070.33233,32.21
2016-01-12T15:00+01:00,10494.95771,45611.41348,21241.46977,33
2016-01-12T16:00+01:00,10685.58182,46137.09033,20627.70429,36.08
2016-01-12T17:00+01:00,10701.24573,46148.37971,20984.62947,41.94
2016-01-12T18:00+01:00,10710.91653,46285.74585,21218.32096,40.33
2016-01-12T19:00+01:00,10711.32572,45622.17812,21687.53824,29.69
2016-01-12T20:00+01:00,10704.67393,42740.06242,22550.23055,26.05
2016-01-12T21:00+01:00,10653.12375,39777.18185,22790.84743,24.76
2016-01-12T22:00+01:00,10618.15317,36903.30933,22686.6061,24.03
2016-01-12T23:00+01:00,10618.93911,33805.81501,22736.10508,21.51
2016-01-13T00:00+01:00,10631.72872,32314.60215,23043.71502,21
2016-01-13T01:00+01:00,10595.31849,31629.48397,23168.05328,19.66
2016-01-13T02:00+01:00,10648.15112,31389.02168,23559.69728,18.13
2016-01-13T03:00+01:00,10500.61149,31059.18885,24236.32805,15.3
2016-01-13T04:00+01:00,10565.75967,31444.25196,24615.07878,18.05
2016-01-13T05:00+01:00,10566.61796,32802.40816,25183.01798,20.83
2016-01-13T06:00+01:00,10643.18847,37523.80561,26291.14725,24.1
2016-01-13T07:00+01:00,10640.02974,43712.39439,26344.45418,27.87
2016-01-13T08:00+01:00,10673.01676,46797.43481,25426.20785,29.98
2016-01-13T09:00+01:00,10693.63085,47270.5685,24933.59881,30.73
2016-01-13T10:00+01:00,10686.36776,47254.16458,25090.42471,31.45
2016-01-13T11:00+01:00,10711.04628,47271.25064,25097.84791,33.56
2016-01-13T12:00+01:00,10687.93715,47420.75605,25104.58029,33.99
2016-01-13T13:00+01:00,10693.41877,47500.88839,24250.59737,34.09
2016-01-13T14:00+01:00,10687.17865,48121.25228,23008.43829,34.02
2016-01-13T15:00+01:00,10703.81563,49137.52722,21391.35075,37.44
2016-01-13T16:00+01:00,10659.06945,50431.21472,20376.03054,39.58
2016-01-13T17:00+01:00,10650.97302,52186.65959,19389.58746,43
2016-01-13T18:00+01:00,10646.20998,52079.25404,18098.92757,42.22
2016-01-13T19:00+01:00,10644.38859,50995.86299,17174.58702,38.86
2016-01-13T20:00+01:00,10642.17548,48174.5366,16591.53114,29.62
2016-01-13T21:00+01:00,10641.83117,44318.6776,15859.10096,26.97
2016-01-13T22:00+01:00,10616.68857,41591.85225,15968.54398,25.88
2016-01-13T23:00+01:00,10598.66934,38365.36594,16551.92722,23.52
2016-01-14T00:00+01:00,10552.18911,36477.2658,17093.08609,24.29
2016-01-14T01:00+01:00,10618.72952,35692.81448,16857.83866,23.06
2016-01-14T02:00+01:00,10666.28014,35180.94722,16295.41146,22.22
2016-01-14T03:00+01:00,10647.47247,34708.06988,16090.9175,22.03
2016-01-14T04:00+01:00,10664.82303,35583.94463,15337.95021,22.53
2016-01-14T05:00+01:00,10660.25959,39136.43886,15352.53559,23.9
2016-01-14T06:00+01:00,10676.18797,45039.67416,16050.45771,29.99
2016-01-14T07:00+01:00,10690.74158,49384.30347,16967.85866,44.07
2016-01-14T08:00+01:00,10735.4678,50267.51037,17790.02076,44.99
2016-01-14T09:00+01:00,10722.73058,49893.17403,20503.14867,41.39
2016-01-14T10:00+01:00,10668.14893,49370.72574,23518.5739,34.95
2016-01-14T11:00+01:00,10645.14958,48122.78921,26184.33896,33.18
2016-01-14T12:00+01:00,10629.18377,46796.0852,27301.08842,31.17
2016-01-14T13:00+01:00,10720.76948,47170.52745,25751.87133,33.52
2016-01-14T14:00+01:00,10709.34964,49334.05096,22303.46333,39.97
2016-01-14T15:00+01:00,10729.60693,50349.5451,18484.77153,42.99
2016-01-14T16:00+01:00,10702.05912,51905.22141,16951.41424,42.34
2016-01-14T17:00+01:00,10698.56854,53038.09139,17591.20107,45.5
2016-01-14T18:00+01:00,10707.53075,53031.45042,18390.50923,41.06
2016-01-14T19:00+01:00,10740.44043,51817.4779,18028.86079,40.02
2016-01-14T20:00+01:00,10744.38759,49028.08779,17910.96104,38.34
2016-01-14T21:00+01:00,10703.22181,45429.65777,17681.3666,30.86
2016-01-14T22:00+01:00,10701.30312,42991.99098,17167.32355,28.16
2016-01-14T23:00+01:00,10694.90332,40992.63041,17074.22572,25.73
2016-01-15T00:00+01:00,10658.55797,38666.24469,16793.83684,24.58
2016-01-15T01:00+01:00,10621.24204,37518.4987,16836.91326,25.03
2016-01-15T02:00+01:00,10659.47365,37691.68808,16727.30232,24.36
2016-01-15T03:00+01:00,10691.0859,37378.90707,16514.21339,23.5
2016-01-15T04:00+01:00,10555.29045,37782.86216,16604.82916,22.94
2016-01-15T05:00+01:00,10605.55567,39561.20827,16625.92237,23.17
2016-01-15T06:00+01:00,10698.57603,44147.42654,17001.56975,26.35
2016-01-15T07:00+01:00,10708.23436,50649.89929,16839.86553,40.9
2016-01-15T08:00+01:00,10735.88447,51559.58814,16634.81669,45.21
2016-01-15T09:00+01:00,10736.29117,51988.66009,16665.79592,45.46
2016-01-15T10:00+01:00,10725.22064,52016.66008,16540.68797,45.99
2016-01-15T11:00+01:00,10736.62051,52362.46493,15994.15339,46.95
2016-01-15T12:00+01:00,10735.55014,52107.6439,15546.5599,44
2016-01-15T13:00+01:00,10731.18879,52419.063,14722.25351,42.05
2016-01-15T14:00+01:00,10736.26622,52647.33696,13626.705,39.99
2016-01-15T15:00+01:00,10744.61464,52642.48913,12402.03311,37.65
2016-01-15T16:00+01:00,10725.49011,53051.41772,11477.09055,38
2016-01-15T17:00+01:00,10734.09802,53687.78637,11158.73781,45.26
2016-01-15T18:00+01:00,10736.24376,53815.01848,10901.46633,48.04
2016-01-15T19:00+01:00,10730.85945,53236.85084,10528.18633,44.36
2016-01-15T20:00+01:00,10730.52012,51544.32207,10062.43619,34.38
2016-01-15T21:00+01:00,10715.00093,49377.91574,9864.055806,29.34
2016-01-15T22:00+01:00,10724.17522,46796.06541,9502.340236,27.17
2016-01-15T23:00+01:00,10716.23598,42822.09124,9213.694648,25.02
2016-01-16T00:00+01:00,10705.86157,41547.43788,9062.393904,27.13
2016-01-16T01:00+01:00,10710.75685,41202.15112,9019.860037,26.37
2016-01-16T02:00+01:00,10674.39902,40803.22735,8928.638856,25.58
2016-01-16T03:00+01:00,10635.50872,40144.6567,9025.439276,24.73
2016-01-16T04:00+01:00,10640.72087,39801.31602,9321.969455,24.08
2016-01-16T05:00+01:00,10702.37848,40188.51407,9513.36854,25.32
2016-01-16T06:00+01:00,10723.05494,40869.90382,9742.786282,24.77
2016-01-16T07:00+01:00,10715.52239,41290.8864,10212.11451,25.03
2016-01-16T08:00+01:00,10634.02167,42497.21937,11163.94728,27.55
2016-01-16T09:00+01:00,10428.57198,43273.05943,12269.48481,32.4
2016-01-16T10:00+01:00,10633.3505,43470.28505,13316.36984,34.21
2016-01-16T11:00+01:00,10688.86281,43436.70763,14468.87582,33.23
2016-01-16T12:00+01:00,10692.73762,43285.18644,15204.8492,29.16
2016-01-16T13:00+01:00,10674.26928,42895.52284,15684.56293,26.31
2016-01-16T14:00+01:00,10706.70739,42458.4662,15934.29714,25.47
2016-01-16T15:00+01:00,10728.36191,42659.56895,15413.81117,25.6
2016-01-16T16:00+01:00,10732.848,43287.78278,14865.29936,30.15
