Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (DE-AT-LU)
2017-01-02T01:00+01:00,6411.212081,27516.74612,19873.91749,28.91
2017-01-02T02:00+01:00,6413.911833,27868.41236,19525.35896,28.11
2017-01-02T03:00+01:00,6411.623021,28578.59601,19369.19606,27.89
2017-01-02T04:00+01:00,6414.345189,29276.43027,18768.47307,27.73
2017-01-02T05:00+01:00,6410.280617,31939.79627,18601.45866,31.18
2017-01-02T06:00+01:00,6414.086172,35241.72708,18775.316,37.99
2017-01-02T07:00+01:00,6412.542033,38977.76937,18744.21119,50.98
2017-01-02T08:00+01:00,6408.965608,42035.43609,18451.82006,53.88
2017-01-02T09:00+01:00,6412.407543,43646.69434,18227.66913,53.94
2017-01-02T10:00+01:00,6412.372676,43873.86589,18739.41505,53.54
2017-01-02T11:00+01:00,6414.90058,44379.19164,19100.64592,54.91
2017-01-02T12:00+01:00,6412.058867,44898.76247,19756.41863,54.08
2017-01-02T13:00+01:00,6406.74155,45254.5379,19360.84667,55.67
2017-01-02T14:00+01:00,6416.72366,45606.90081,18865.23554,55.98
2017-01-02T15:00+01:00,6414.253038,46043.41761,17961.31887,56
2017-01-02T16:00+01:00,6418.27029,46377.23867,17995.74236,57.77
2017-01-02T17:00+01:00,6407.844862,46366.61535,19014.17175,67.66
2017-01-02T18:00+01:00,6400.383185,45845.26528,20408.52045,55.1
2017-01-02T19:00+01:00,6406.791361,45608.29191,20876.04851,53.92
2017-01-02T20:00+01:00,6403.381803,43776.40326,21087.20512,49.07
2017-01-02T21:00+01:00,6410.811103,40902.23487,21346.55883,40.25
2017-01-02T22:00+01:00,6411.994113,37537.70599,21780.84211,45.92
2017-01-02T23:00+01:00,6410.106278,33609.58006,22736.94767,38.88
2017-01-03T00:00+01:00,6409.01791,30562.60448,23518.0976,36.02
2017-01-03T01:00+01:00,6411.872076,29432.83311,23673.48373,34.98
2017-01-03T02:00+01:00,6352.123866,28578.13905,24106.93505,33.64
2017-01-03T03:00+01:00,6148.947574,28282.36365,24992.84787,33.89
2017-01-03T04:00+01:00,6134.651837,28740.18091,25909.07521,33.5
2017-01-03T05:00+01:00,6097.460507,29299.93212,26763.9762,33.91
2017-01-03T06:00+01:00,6148.720934,31433.17829,27655.09922,48.13
2017-01-03T07:00+01:00,6141.553142,34155.81484,28921.81118,54.61
2017-01-03T08:00+01:00,6141.416161,35971.81981,29726.97843,57.93
2017-01-03T09:00+01:00,5968.263408,36185.26337,31405.15671,57.18
2017-01-03T10:00+01:00,5901.835552,36116.32704,33556.68874,52.27
2017-01-03T11:00+01:00,5896.866912,34972.49893,35848.10636,49.94
2017-01-03T12:00+01:00,5887.851133,33814.74718,37433.84192,46.3
2017-01-03T13:00+01:00,5892.035251,32811.82143,38378.47462,41.51
2017-01-03T14:00+01:00,5893.559466,32202.30304,38250.14586,37.08
2017-01-03T15:00+01:00,5892.533361,32070.91343,38715.66098,37.03
2017-01-03T16:00+01:00,5892.139854,31679.20275,39451.00042,39.08
2017-01-03T17:00+01:00,5892.650416,32248.31105,40273.27627,42.14
2017-01-03T18:00+01:00,5888.359205,32252.18436,41031.85524,36.67
2017-01-03T19:00+01:00,5885.345644,31248.47405,41513.80939,36.03
2017-01-03T20:00+01:00,5876.158018,29359.52458,41870.59417,33.55
2017-01-03T21:00+01:00,5887.477551,26742.77709,41901.32325,24.56
2017-01-03T22:00+01:00,5872.335029,25259.32904,41117.70293,17.77
2017-01-03T23:00+01:00,5875.276364,23066.90637,40966.84122,9.49
2017-01-04T00:00+01:00,5876.504204,21070.8701,39376.50734,8.5
2017-01-04T01:00+01:00,5874.464446,20780.5499,38286.42234,-0.05
2017-01-04T02:00+01:00,5872.195558,21097.18661,37419.96764,-6.27
2017-01-04T03:00+01:00,5866.664054,21740.7658,37037.9982,-5.09
2017-01-04T04:00+01:00,5864.995388,22405.80557,37101.89273,0.06
2017-01-04T05:00+01:00,5862.95314,23912.17716,37185.4819,10.55
2017-01-04T06:00+01:00,5860.12886,26816.40161,38025.32569,10.98
2017-01-04T07:00+01:00,5854.144077,28960.21275,38877.82728,31.63
2017-01-04T08:00+01:00,5859.07785,30090.82854,39971.35855,34.94
2017-01-04T09:00+01:00,5858.935889,30508.16149,40262.68744,33.27
2017-01-04T10:00+01:00,5859.491281,30914.79306,40611.43161,33.52
2017-01-04T11:00+01:00,5860.430217,31114.21786,41419.5992,34.81
2017-01-04T12:00+01:00,5855.058108,31372.9721,41824.75545,35.08
2017-01-04T13:00+01:00,5849.671056,31745.25755,40943.66991,35.88
2017-01-04T14:00+01:00,5852.360846,32742.03178,38712.22577,36.03
2017-01-04T15:00+01:00,5846.505571,34449.82844,36518.78482,36.17
2017-01-04T16:00+01:00,5909.033231,35648.09038,34956.71258,36.58
2017-01-04T17:00+01:00,6031.314082,36539.4564,33070.42147,46.95
2017-01-04T18:00+01:00,6043.612401,37386.11261,32448.90903,49.45
2017-01-04T19:00+01:00,6050.608346,36398.87033,32105.72821,48.37
2017-01-04T20:00+01:00,6120.739645,34835.45381,30918.58108,38.02
2017-01-04T21:00+01:00,6149.144327,33073.22456,30147.51081,34.55
2017-01-04T22:00+01:00,6150.439411,32869.7143,28787.249,33.33
2017-01-04T23:00+01:00,6176.620036,32137.69177,27918.75669,32.05
2017-01-05T00:00+01:00,6337.835601,32878.75368,26616.07239,36.07
2017-01-05T01:00+01:00,6348.933476,32420.07821,25127.00571,36.32
2017-01-05T02:00+01:00,6351.518663,32628.85204,24302.59834,30.99
2017-01-05T03:00+01:00,6364.579089,33490.22754,23390.98932,30.97
2017-01-05T04:00+01:00,6372.860156,35452.52515,22701.20844,35.64
2017-01-05T05:00+01:00,6374.215013,39143.11403,21918.10595,35.73
2017-01-05T06:00+01:00,6362.275333,44312.52312,20830.59001,39.03
2017-01-05T07:00+01:00,6353.471251,46674.53892,20495.80741,51.7
2017-01-05T08:00+01:00,6338.861706,49311.21411,20232.36491,57.98
2017-01-05T09:00+01:00,6357.762463,49703.6643,20624.48352,54.11
2017-01-05T10:00+01:00,6349.889846,49028.10678,21786.69989,53.13
2017-01-05T11:00+01:00,6352.046659,49073.95446,23060.45257,50.06
2017-01-05T12:00+01:00,6364.780823,48791.09551,23416.70379,49.97
2017-01-05T13:00+01:00,6352.295713,49081.77013,21687.77978,48.84
2017-01-05T14:00+01:00,6351.854887,49737.74639,19368.99045,50.99
2017-01-05T15:00+01:00,6338.851744,51053.96073,17487.20328,57.48
2017-01-05T16:00+01:00,6330.062605,50608.86096,16045.22927,69.7
2017-01-05T17:00+01:00,6326.829876,51402.69133,15817.46416,73.92
2017-01-05T18:00+01:00,6320.259814,51368.44528,15408.14843,73.76
2017-01-05T19:00+01:00,6321.089166,51586.59711,14548.90757,65.15
2017-01-05T20:00+01:00,6325.509886,51901.38449,13843.3438,64.24
2017-01-05T21:00+01:00,6329.955511,50500.52547,13166.36015,43.09
2017-01-05T22:00+01:00,6336.049879,50211.20737,12406.22956,53.11
2017-01-05T23:00+01:00,6338.37854,47777.14911,11821.25765,37.08
2017-01-06T00:00+01:00,6422.713425,46630.03829,11096.08118,40.84
2017-01-06T01:00+01:00,6576.599311,45566.12151,10713.25389,41.15
2017-01-06T02:00+01:00,6728.425515,45595.30702,10420.11907,43.77
2017-01-06T03:00+01:00,6950.490111,45708.81459,10251.32478,39.97
2017-01-06T04:00+01:00,7040.31167,46018.99332,10320.19005,40.81
2017-01-06T05:00+01:00,7057.678251,46834.43524,10122.58574,43.04
2017-01-06T06:00+01:00,7064.913289,49267.55945,10085.67898,45.37
2017-01-06T07:00+01:00,7065.217135,51206.58277,10358.78845,49.49
2017-01-06T08:00+01:00,7061.750294,51847.99757,10313.16279,59.92
2017-01-06T09:00+01:00,7065.96679,51635.40169,11402.03976,60
2017-01-06T10:00+01:00,7064.335482,51837.23225,13410.60799,60.04
2017-01-06T11:00+01:00,7040.488499,51701.9175,15360.40255,57.7
2017-01-06T12:00+01:00,7108.211439,50981.89631,16715.75283,52.86
2017-01-06T13:00+01:00,7154.229267,49840.43873,16566.26217,50.05
2017-01-06T14:00+01:00,7156.692417,49856.86527,14859.60982,50.94
2017-01-06T15:00+01:00,7125.040062,50502.89362,12554.98783,54.04
2017-01-06T16:00+01:00,7128.367432,50879.72594,11257.31573,57.52
2017-01-06T17:00+01:00,7112.139031,50965.40951,12002.60306,64.91
2017-01-06T18:00+01:00,7108.495361,50680.39456,13218.61333,59.92
2017-01-06T19:00+01:00,7165.992118,50682.93372,14425.30713,57.99
2017-01-06T20:00+01:00,7184.987516,48690.64161,14880.76934,43.68
2017-01-06T21:00+01:00,7197.569756,46030.85498,14984.2547,38.46
2017-01-06T22:00+01:00,7210.859313,44842.78032,15381.60618,40.94
2017-01-06T23:00+01:00,7218.5028,42110.41046,15900.77977,35.89
2017-01-07T00:00+01:00,7234.058753,40223.55099,16307.6042,36.83
2017-01-07T01:00+01:00,7145.993029,39012.01758,16830.39633,34.37
2017-01-07T02:00+01:00,7161.294947,38262.6835,17265.52206,33.84
2017-01-07T03:00+01:00,7470.267163,38170.62613,17489.30992,33.83
2017-01-07T04:00+01:00,7758.933953,37647.40802,17957.43596,33.62
2017-01-07T05:00+01:00,7872.470496,37248.09682,18481.27047,32.96
2017-01-07T06:00+01:00,7883.74769,36160.52599,18880.63112,30.07
2017-01-07T07:00+01:00,7889.39874,37676.31189,19109.10609,33.58
2017-01-07T08:00+01:00,7899.01474,38770.89718,19488.11814,36.02
2017-01-07T09:00+01:00,7915.900645,39627.39119,20082.58618,36.86
2017-01-07T10:00+01:00,7933.55862,40667.12258,20291.26603,36.43
2017-01-07T11:00+01:00,7948.501899,41304.49877,20240.74489,39.01
2017-01-07T12:00+01:00,8067.325871,41789.40998,19491.39298,39.5
2017-01-07T13:00+01:00,8283.316025,41685.44289,18803.9576,39.02
2017-01-07T14:00+01:00,8302.645156,41831.68726,18176.90669,38.6
2017-01-07T15:00+01:00,8380.631638,42207.44911,17760.49407,39.28
2017-01-07T16:00+01:00,8392.543922,42039.34833,17504.87681,46.95
2017-01-07T17:00+01:00,8438.815785,42896.57746,16885.12767,57.01
2017-01-07T18:00+01:00,8465.686291,43391.83959,16151.26672,54.02
2017-01-07T19:00+01:00,8477.008315,43293.64229,15548.69202,46.92
2017-01-07T20:00+01:00,8489.15222,42550.44766,15346.34606,38.12
2017-01-07T21:00+01:00,8504.665834,41232.60961,15381.35867,35.09
2017-01-07T22:00+01:00,8510.635674,41344.96827,14913.56358,38.1
2017-01-07T23:00+01:00,8522.993766,40795.92764,14335.54277,34.53
2017-01-08T00:00+01:00,8565.646865,40383.17135,13383.15613,33.86
2017-01-08T01:00+01:00,8642.709354,40064.15742,12437.68127,34.14
2017-01-08T02:00+01:00,7835.064978,40740.091,11417.33194,33.96
2017-01-08T03:00+01:00,7797.686856,41438.15316,10570.48489,35.01
2017-01-08T04:00+01:00,7768.81146,41705.26088,10012.09349,36.07
2017-01-08T05:00+01:00,7816.014788,41589.37399,9523.442168,36.07
2017-01-08T06:00+01:00,7819.406912,41350.50537,9181.115716,36.01
2017-01-08T07:00+01:00,7827.219757,41728.59733,8786.361516,35.37
2017-01-08T08:00+01:00,7834.701358,42942.32719,8213.165741,37.29
2017-01-08T09:00+01:00,7835.44105,44286.14501,8088.491564,39.15
2017-01-08T10:00+01:00,7849.913616,44827.1017,8155.664185,41.25
2017-01-08T11:00+01:00,7843.562723,45323.17416,8308.215833,51.93
2017-01-08T12:00+01:00,7775.717746,45177.6638,8301.133421,45.37
2017-01-08T13:00+01:00,7750.598094,45128.56173,8081.670482,40.53
2017-01-08T14:00+01:00,7707.250132,45312.49177,7620.059931,39.73
2017-01-08T15:00+01:00,7704.513022,45547.32782,7178.967556,42.75
2017-01-08T16:00+01:00,7693.741408,46094.55033,6937.552341,53.87
2017-01-08T17:00+01:00,7689.318198,46130.60743,7021.245118,60.95
2017-01-08T18:00+01:00,7691.420219,46000.09815,7173.531665,64.93
2017-01-08T19:00+01:00,7695.80109,45984.73998,7375.215327,58.91
2017-01-08T20:00+01:00,7694.219593,46097.81302,7661.813617,50.03
2017-01-08T21:00+01:00,7693.106319,45737.97335,7854.10013,39.06
2017-01-08T22:00+01:00,7695.073851,45153.13362,7878.083746,40.06
2017-01-08T23:00+01:00,7681.281204,43737.16866,8099.596343,37.09
2017-01-09T00:00+01:00,7674.434692,41828.99727,8406.661617,40
2017-01-09T01:00+01:00,7685.983356,41154.6942,8659.525296,39.05
2017-01-09T02:00+01:00,7689.268387,41227.43077,8840.93485,39.21
2017-01-09T03:00+01:00,7687.375571,41712.17196,9160.335051,39.24
2017-01-09T04:00+01:00,7679.824234,42208.32214,9656.77559,40.26
2017-01-09T05:00+01:00,7680.915094,44228.28078,10069.65384,43.84
2017-01-09T06:00+01:00,7683.774241,47627.53696,10391.0293,58.99
2017-01-09T07:00+01:00,7677.014898,50586.02297,11094.23989,74.04
2017-01-09T08:00+01:00,7677.356103,52197.5581,11986.19564,75.49
2017-01-09T09:00+01:00,7675.059819,52220.01574,12626.35491,74.63
2017-01-09T10:00+01:00,7679.251409,52210.12031,13069.48093,73.97
2017-01-09T11:00+01:00,7670.136009,52466.2505,13674.53411,72
2017-01-09T12:00+01:00,7680.16793,52386.98064,14177.46885,72.12
2017-01-09T13:00+01:00,7675.256572,52059.69565,14385.89877,70.09
2017-01-09T14:00+01:00,7679.126881,52023.78805,14208.58564,67.41
2017-01-09T15:00+01:00,7674.658841,52219.24235,14325.46526,65.21
2017-01-09T16:00+01:00,7637.761395,52171.61929,15709.97631,65.09
2017-01-09T17:00+01:00,7636.364198,52815.33078,17320.93294,74.72
2017-01-09T18:00+01:00,7631.734272,52956.22244,18682.35263,59.94
2017-01-09T19:00+01:00,7611.702807,51626.96231,19956.19028,52.2
2017-01-09T20:00+01:00,7364.456295,48119.78803,21024.07402,39.1
2017-01-09T21:00+01:00,7357.007071,44167.56798,21772.16863,36.62
2017-01-09T22:00+01:00,7358.523814,42040.8053,22030.98725,36.08
2017-01-09T23:00+01:00,7356.287303,38909.56859,22614.47234,32.76
2017-01-10T00:00+01:00,7355.607384,37222.79371,23161.731,32.45
2017-01-10T01:00+01:00,7344.820827,36435.66779,23540.2657,31.52
2017-01-10T02:00+01:00,7349.876636,36115.34863,23731.31019,29.08
2017-01-10T03:00+01:00,7351.336096,35844.90365,23964.3026,28.92
2017-01-10T04:00+01:00,7357.089259,36806.29617,23589.93544,31.49
2017-01-10T05:00+01:00,7351.766961,38356.25268,22710.8645,33.06
2017-01-10T06:00+01:00,7352.94748,43475.59038,22437.79754,36.26
2017-01-10T07:00+01:00,7356.374472,47890.09834,21143.00687,46
2017-01-10T08:00+01:00,7357.953478,50915.08824,19298.37144,59.89
2017-01-10T09:00+01:00,7361.076624,51110.66591,19003.42696,59.96
2017-01-10T10:00+01:00,7362.095257,51128.02082,19013.80628,62.69
2017-01-10T11:00+01:00,7362.264614,51140.74765,19001.80712,66.82
2017-01-10T12:00+01:00,7350.608857,51526.8078,18803.09597,71.42
2017-01-10T13:00+01:00,7348.646306,51792.98579,17978.23994,72.33
2017-01-10T14:00+01:00,7342.350205,52581.79227,16533.60068,69.5
2017-01-10T15:00+01:00,7341.764926,52835.46385,15010.45869,70.64
2017-01-10T16:00+01:00,7341.966661,53170.41286,14669.86889,66.96
2017-01-10T17:00+01:00,7345.214333,53853.45595,15540.65181,88.38
2017-01-10T18:00+01:00,7340.151052,53487.38184,16027.74056,98.93
2017-01-10T19:00+01:00,7337.630619,52351.86882,16238.09134,69.65
2017-01-10T20:00+01:00,7335.563466,51030.11032,16578.40119,58.82
2017-01-10T21:00+01:00,7335.742785,48118.50772,16966.63934,47.63
2017-01-10T22:00+01:00,7340.183429,42835.96495,16785.92904,40.08
2017-01-10T23:00+01:00,7329.919887,38221.05217,16993.10119,38.06
2017-01-11T00:00+01:00,7337.025416,36965.20073,17809.59519,38.99
2017-01-11T01:00+01:00,7339.747584,35770.0717,18623.58018,37.2
2017-01-11T02:00+01:00,7337.276962,35053.42431,19877.89447,34.03
2017-01-11T03:00+01:00,7331.807721,35723.07989,21157.00769,34.78
2017-01-11T04:00+01:00,7335.501202,35009.14926,22923.18951,32.7
2017-01-11T05:00+01:00,7257.641738,34807.3074,25209.6172,31.21
2017-01-11T06:00+01:00,7066.250712,36839.00575,28241.69006,37.2
2017-01-11T07:00+01:00,7036.628152,37087.34478,30995.39865,49.97
2017-01-11T08:00+01:00,7026.852757,36941.86525,33527.31313,46.98
2017-01-11T09:00+01:00,6999.673423,37185.44044,35667.52395,44.7
2017-01-11T10:00+01:00,6914.048435,36562.18188,37974.01462,44.41
2017-01-11T11:00+01:00,6925.494987,36357.0124,39470.33026,41.06
2017-01-11T12:00+01:00,6922.349427,36428.54655,39788.04561,36.94
2017-01-11T13:00+01:00,6913.104518,36792.97403,39242.85845,34.09
2017-01-11T14:00+01:00,6909.37617,36870.96054,38372.726,33.68
2017-01-11T15:00+01:00,6921.684451,36578.07482,37961.56376,33.64
2017-01-11T16:00+01:00,6918.840247,36340.25049,37498.47345,33.66
2017-01-11T17:00+01:00,6919.58243,36520.43869,36627.14771,38.53
2017-01-11T18:00+01:00,6914.785637,36897.73564,36855.25982,37.4
2017-01-11T19:00+01:00,6907.525694,35940.6548,37279.69153,37.07
2017-01-11T20:00+01:00,6906.083668,32552.22539,38037.55675,34
2017-01-11T21:00+01:00,6919.164018,29417.24858,38498.62089,31.83
2017-01-11T22:00+01:00,6919.009604,27939.44802,37849.98274,26.27
2017-01-11T23:00+01:00,6913.61508,25900.64718,37978.79743,11.68
2017-01-12T00:00+01:00,6906.905548,25210.89684,38156.04298,12.12
2017-01-12T01:00+01:00,6911.117062,23487.53728,37860.54637,9.83
2017-01-12T02:00+01:00,6907.971502,23729.03922,37468.80908,9.02
2017-01-12T03:00+01:00,6914.357263,23602.82495,37240.64,9.27
2017-01-12T04:00+01:00,6911.064761,24597.51757,36889.47629,9.84
2017-01-12T05:00+01:00,6907.834522,26849.3925,36524.42739,10.55
2017-01-12T06:00+01:00,6900.313071,30646.86819,37346.9644,28.29
2017-01-12T07:00+01:00,6902.305509,32964.1558,36935.26087,40.02
2017-01-12T08:00+01:00,6908.355046,34351.17563,36637.21879,40.07
2017-01-12T09:00+01:00,6907.017622,34759.84543,37222.73963,38.2
2017-01-12T10:00+01:00,6904.517114,34784.20084,38550.80136,38.61
2017-01-12T11:00+01:00,7059.396728,34905.27446,39762.98332,38.43
2017-01-12T12:00+01:00,7294.195488,33705.56604,39849.79543,36.7
2017-01-12T13:00+01:00,7631.866271,34113.69731,38242.2488,39.61
2017-01-12T14:00+01:00,7771.152574,35743.59932,34629.72351,40.05
2017-01-12T15:00+01:00,7803.260699,37554.52921,31540.32275,45.32
2017-01-12T16:00+01:00,8000.422321,39532.1419,28327.09246,46.98
2017-01-12T17:00+01:00,8012.484038,41978.01563,26035.91784,57.09
2017-01-12T18:00+01:00,8062.593833,43127.14629,23570.58217,57.13
2017-01-12T19:00+01:00,8216.606737,43476.74754,22437.18038,57.05
2017-01-12T20:00+01:00,8223.899057,41539.43822,22082.33948,45.01
2017-01-12T21:00+01:00,8229.804143,39471.44468,21644.1882,40.09
2017-01-12T22:00+01:00,8245.404926,39075.747,21508.83903,37.89
2017-01-12T23:00+01:00,8274.021305,35706.72071,21925.52441,33.07
2017-01-13T00:00+01:00,8282.536484,33324.50811,22896.5557,35.19
2017-01-13T01:00+01:00,8240.229571,30919.51327,23773.96749,33.44
2017-01-13T02:00+01:00,8250.821865,30296.72787,24392.21453,32.44
2017-01-13T03:00+01:00,8281.97362,30078.84202,24852.36108,29.8
2017-01-13T04:00+01:00,8303.551715,30794.52676,26660.09934,29.25
2017-01-13T05:00+01:00,8332.098359,32681.9358,27956.14161,30.64
2017-01-13T06:00+01:00,8360.973755,36523.30294,29185.93602,37.27
2017-01-13T07:00+01:00,8370.56983,40345.19441,29968.04629,46.98
2017-01-13T08:00+01:00,8367.352044,41134.24772,30957.09192,45.5
2017-01-13T09:00+01:00,8384.093498,41525.77183,31061.8347,45.48
2017-01-13T10:00+01:00,8398.082897,42481.11693,32227.5458,46.96
2017-01-13T11:00+01:00,8409.138433,41726.85025,32823.6468,46.7
2017-01-13T12:00+01:00,8423.710621,41173.06342,32231.82414,43.07
2017-01-13T13:00+01:00,8426.719201,41322.51133,32206.197,42.06
2017-01-13T14:00+01:00,8461.081271,40604.60569,31364.90613,41.98
2017-01-13T15:00+01:00,8482.410311,40182.25416,29678.25659,43.03
2017-01-13T16:00+01:00,8490.01893,40395.13035,29306.93267,44.87
2017-01-13T17:00+01:00,8519.96028,41043.62967,29421.51306,48.72
2017-01-13T18:00+01:00,8520.398616,39670.58562,29828.341,45.17
2017-01-13T19:00+01:00,8528.545194,37904.97491,29102.445,44.94
2017-01-13T20:00+01:00,8540.758834,35731.33035,28677.63237,39.94
2017-01-13T21:00+01:00,8553.856618,33190.54049,27903.07447,36.7
2017-01-13T22:00+01:00,8268.669121,31437.47442,27213.52807,33.99
2017-01-13T23:00+01:00,7733.654906,30569.90541,27175.56173,30.99
2017-01-14T00:00+01:00,7577.642093,28940.20697,28125.29766,29.82
2017-01-14T01:00+01:00,7099.013851,28267.52754,29352.4456,28.98
2017-01-14T02:00+01:00,7064.078955,27973.67155,29772.43328,28.64
2017-01-14T03:00+01:00,7075.953881,28191.20281,29783.45359,28.5
2017-01-14T04:00+01:00,7088.421557,28165.72354,29328.96168,28.61
2017-01-14T05:00+01:00,7091.494891,29047.98687,28910.89338,28.05
2017-01-14T06:00+01:00,7105.34482,29967.69244,29637.75389,29.49
2017-01-14T07:00+01:00,7202.199682,30511.89844,28942.2882,28.97
2017-01-14T08:00+01:00,7363.890941,31953.49085,27671.84036,33.19
2017-01-14T09:00+01:00,7404.666168,33956.01836,27044.69043,36.78
2017-01-14T10:00+01:00,7455.719881,34223.86703,27345.00775,39.81
2017-01-14T11:00+01:00,7465.263655,34553.53002,28340.712,40.05
2017-01-14T12:00+01:00,7506.776084,33852.9618,29699.92124,36.47
2017-01-14T13:00+01:00,7499.944515,32315.52783,29596.71479,34.76
2017-01-14T14:00+01:00,7516.471781,31704.02969,29132.96947,33.37
2017-01-14T15:00+01:00,7523.552405,31850.00375,27845.46706,34.29
2017-01-14T16:00+01:00,7532.129847,32632.88711,27323.27626,38.54
2017-01-14T17:00+01:00,7535.870648,32635.98179,27564.35486,41.97
2017-01-14T18:00+01:00,7547.394406,32182.26867,28427.69285,39.64
2017-01-14T19:00+01:00,7556.848521,31857.2643,28018.622,37.01
2017-01-14T20:00+01:00,7567.530475,30873.8582,26848.71445,32.52
2017-01-14T21:00+01:00,7580.145093,30424.28792,26255.35171,30.66
2017-01-14T22:00+01:00,7593.658798,30140.51113,25346.71197,30.25
2017-01-14T23:00+01:00,7563.084849,29742.94885,25063.1252,29.55
2017-01-15T00:00+01:00,7578.917253,29264.21591,24877.6339,28.75
2017-01-15T01:00+01:00,7570.023512,28796.81078,24561.05549,28.11
2017-01-15T02:00+01:00,7400.265373,28810.81564,24169.51342,26.03
2017-01-15T03:00+01:00,7406.573927,28429.65069,23884.90538,19.96
2017-01-15T04:00+01:00,7417.021769,28105.77521,23279.41997,22.93
2017-01-15T05:00+01:00,7428.259115,28001.99473,22651.95829,22.8
2017-01-15T06:00+01:00,7434.600047,28547.68755,21616.09844,14.91
2017-01-15T07:00+01:00,7288.529495,30085.39814,20265.37243,20.37
2017-01-15T08:00+01:00,7332.208699,31476.02356,19272.59934,33.28
2017-01-15T09:00+01:00,7413.345723,32994.3626,18594.0999,33.96
2017-01-15T10:00+01:00,7669.296694,35022.76786,18365.72201,35.98
2017-01-15T11:00+01:00,7697.840848,37248.90243,18529.16178,44.65
2017-01-15T12:00+01:00,7717.167488,37151.39957,18592.87017,41.68
2017-01-15T13:00+01:00,7742.872419,36288.08449,17786.44464,36.66
2017-01-15T14:00+01:00,7773.82244,36671.25411,16451.64531,35.72
2017-01-15T15:00+01:00,7794.322128,38193.68776,14293.64696,36.35
2017-01-15T16:00+01:00,7800.839888,40521.10118,12954.06409,38.71
2017-01-15T17:00+01:00,7794.488995,43225.41858,12545.94687,54.35
2017-01-15T18:00+01:00,7797.856213,43807.91283,12411.29183,58.02
2017-01-15T19:00+01:00,7796.481432,43795.6087,12226.80171,55.12
2017-01-15T20:00+01:00,7793.577455,43284.96153,11796.89768,47.91
2017-01-15T21:00+01:00,7789.709636,41400.00078,11319.78435,36.92
2017-01-15T22:00+01:00,7786.870413,41647.61056,10976.84499,43
2017-01-15T23:00+01:00,7783.717381,41617.01389,10681.96042,38.64
2017-01-16T00:00+01:00,7784.128321,43269.75068,10398.22268,45.07
2017-01-16T01:00+01:00,7791.918751,43346.46105,10383.53231,43.25
2017-01-16T02:00+01:00,7798.93462,44156.52179,10384.27332,39.08
2017-01-16T03:00+01:00,7796.513809,44344.07942,10480.21292,37.57
2017-01-16T04:00+01:00,7798.498774,45207.26104,10318.56265,38.24
2017-01-16T05:00+01:00,7796.628374,47864.8396,10129.88355,39.06
2017-01-16T06:00+01:00,7795.280988,52142.46673,9897.869321,64.8
2017-01-16T07:00+01:00,7791.560112,54326.42211,9986.582403,94.43
2017-01-16T08:00+01:00,7791.712035,55513.92808,9824.467664,99.76
2017-01-16T09:00+01:00,7808.41364,55929.57896,10108.16826,100.88
2017-01-16T10:00+01:00,7810.55551,56383.9587,10770.67671,99.97
2017-01-16T11:00+01:00,7801.920785,56706.83893,11459.377,99.56
2017-01-16T12:00+01:00,7787.099543,56560.14379,11844.04807,98.56
2017-01-16T13:00+01:00,7787.90648,56597.54933,11823.93934,98.92
2017-01-16T14:00+01:00,7792.471652,56833.25763,11169.90501,100.26
