Day,Day Ahead Auction (volume weighted) (DE-AT-LU)
24.09.2013,51.7804
25.09.2013,56.3219
26.09.2013,54.8635
27.09.2013,52.9324
28.09.2013,36.8178
29.09.2013,18.5308
30.09.2013,37.3823
01.10.2013,48.6022
02.10.2013,36.8756
03.10.2013,27.2782
04.10.2013,38.9461
05.10.2013,35.895
06.10.2013,33.7578
07.10.2013,55.9519
08.10.2013,52.5508
09.10.2013,53.7246
10.10.2013,54.2995
11.10.2013,41.2609
12.10.2013,35.4041
13.10.2013,31.2068
14.10.2013,44.7374
15.10.2013,49.6855
16.10.2013,51.3204
17.10.2013,31.7588
18.10.2013,37.2976
19.10.2013,28.4676
20.10.2013,24.1798
21.10.2013,44.4997
22.10.2013,38.446
23.10.2013,33.3295
24.10.2013,40.3645
25.10.2013,39.7621
26.10.2013,29.1792
27.10.2013,11.7204
28.10.2013,20.702
29.10.2013,30.854
30.10.2013,38.85
31.10.2013,36.77
01.11.2013,32.9612
02.11.2013,28.4058
03.11.2013,11.5232
04.11.2013,29.1223
05.11.2013,36.8798
06.11.2013,32.2177
07.11.2013,35.5286
08.11.2013,47.2591
09.11.2013,23.5863
10.11.2013,22.165
11.11.2013,41.4832
12.11.2013,47.7759
13.11.2013,48.4429
14.11.2013,49.6587
15.11.2013,48.5448
16.11.2013,35.2826
17.11.2013,36.2623
18.11.2013,45.6825
19.11.2013,53.1653
20.11.2013,50.2653
21.11.2013,55.1557
22.11.2013,49.7905
23.11.2013,43.305
24.11.2013,30.0428
25.11.2013,46.1688
26.11.2013,54.979
27.11.2013,45.4819
28.11.2013,40.2484
29.11.2013,37.9802
30.11.2013,33.1281
01.12.2013,27.9643
02.12.2013,58.6777
03.12.2013,55.5671
04.12.2013,48.6239
05.12.2013,34.9566
06.12.2013,31.6189
07.12.2013,31.2647
08.12.2013,32.0175
09.12.2013,37.5093
10.12.2013,62.8333
11.12.2013,64.2193
12.12.2013,62.0014
13.12.2013,64.1842
14.12.2013,36.9624
15.12.2013,22.8868
16.12.2013,37.1893
17.12.2013,52.7603
18.12.2013,46.9035
19.12.2013,34.8086
20.12.2013,38.0614
21.12.2013,24.5442
22.12.2013,2.4695
23.12.2013,25.2081
24.12.2013,-5.7929
25.12.2013,23.517
26.12.2013,34.7212
27.12.2013,23.9354
28.12.2013,22.0646
29.12.2013,28.0755
30.12.2013,30.7856
31.12.2013,26.8148
