Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (DE-AT-LU)
2015-01-05T05:00+01:00,11094.69583,25079.35731,22460.34419,16.38
2015-01-05T06:00+01:00,11154.84623,28176.53316,23033.52615,26.61
2015-01-05T07:00+01:00,11356.78878,31379.91933,23174.27723,37.63
2015-01-05T08:00+01:00,11533.05932,33850.34392,23086.93643,39.09
2015-01-05T09:00+01:00,11815.45674,34455.9282,23359.28134,41.51
2015-01-05T10:00+01:00,11915.4928,34675.91716,24532.80301,40.46
2015-01-05T11:00+01:00,11927.59759,34372.87577,24972.86575,40.97
2015-01-05T12:00+01:00,11976.82744,35016.26894,24475.33357,40.72
2015-01-05T13:00+01:00,11997.73331,35799.00313,22630.89079,41.92
2015-01-05T14:00+01:00,12041.41547,37294.38081,19106.83562,42
2015-01-05T15:00+01:00,12063.55327,38352.79761,15168.87219,43.1
2015-01-05T16:00+01:00,12066.12842,39807.47095,12725.6926,46.7
2015-01-05T17:00+01:00,12072.71995,39616.58287,12059.48145,56.78
2015-01-05T18:00+01:00,12076.29125,39662.92988,11922.82524,58.84
2015-01-05T19:00+01:00,12081.09184,39554.66344,11516.33275,49.23
2015-01-05T20:00+01:00,12091.84812,39222.38493,10886.21286,44.32
2015-01-05T21:00+01:00,12087.3575,37818.88305,10214.0366,40
2015-01-05T22:00+01:00,12095.67375,37384.66852,9560.893334,35.08
2015-01-05T23:00+01:00,12101.54202,36299.26504,9218.713722,30.03
2015-01-06T00:00+01:00,12106.96255,36349.16619,8861.785848,30.02
2015-01-06T01:00+01:00,12111.54854,35966.45502,8416.627772,30.57
2015-01-06T02:00+01:00,12107.08442,36166.67427,8242.959554,30.25
2015-01-06T03:00+01:00,12100.96446,36133.80287,8175.734152,30.29
2015-01-06T04:00+01:00,12108.31106,36772.57325,8291.966085,30.63
2015-01-06T05:00+01:00,12110.14969,36849.54055,8454.68489,29.64
2015-01-06T06:00+01:00,12047.68378,37832.07641,8758.210995,29.67
2015-01-06T07:00+01:00,12034.41858,40207.55701,9150.290904,38.82
2015-01-06T08:00+01:00,12089.30741,41777.98616,9765.641356,40.76
2015-01-06T09:00+01:00,12089.27297,42037.26711,12184.5325,40.02
2015-01-06T10:00+01:00,12101.17111,41656.33154,15243.85543,33.99
2015-01-06T11:00+01:00,12092.07861,41608.61644,17695.88233,31.22
2015-01-06T12:00+01:00,12090.26382,41716.815,18394.45295,30.06
2015-01-06T13:00+01:00,12085.72022,41332.40785,17679.93734,29.99
2015-01-06T14:00+01:00,12086.04873,41342.38654,15721.51552,30.73
2015-01-06T15:00+01:00,12094.26696,41800.45617,14032.90481,37.38
2015-01-06T16:00+01:00,12051.58625,42231.13249,14066.17779,40.32
2015-01-06T17:00+01:00,12096.49769,42041.10561,15476.05825,45.96
2015-01-06T18:00+01:00,12093.16483,41540.94189,17063.47882,45.71
2015-01-06T19:00+01:00,12092.1104,41551.29778,17394.58591,39.57
2015-01-06T20:00+01:00,12104.55696,40476.67364,17341.13742,32.92
2015-01-06T21:00+01:00,12079.86785,38428.46811,17088.3225,29.15
2015-01-06T22:00+01:00,12051.52531,37891.4172,17283.99438,28.46
2015-01-06T23:00+01:00,12083.53452,36307.36103,17210.71543,26.97
2015-01-07T00:00+01:00,12109.27276,34030.07504,16951.80227,24.97
2015-01-07T01:00+01:00,12113.41102,33197.26991,16438.93002,24.65
2015-01-07T02:00+01:00,12119.34817,33078.54759,15950.94344,24.68
2015-01-07T03:00+01:00,12079.27175,33091.91697,16345.50342,25.06
2015-01-07T04:00+01:00,12080.77127,34263.75986,16695.74061,26.1
2015-01-07T05:00+01:00,12103.71182,36058.61382,16476.54758,26.95
2015-01-07T06:00+01:00,12107.79709,40294.7543,16165.34824,31.43
2015-01-07T07:00+01:00,12103.05214,42737.23376,15908.78561,45.98
2015-01-07T08:00+01:00,12106.80359,44376.19478,15694.2108,47.91
2015-01-07T09:00+01:00,12143.60543,44692.32814,15701.3317,48.91
2015-01-07T10:00+01:00,12141.79859,46026.9072,16771.08174,50
2015-01-07T11:00+01:00,12148.45636,46305.72774,18194.68424,51.22
2015-01-07T12:00+01:00,12150.03271,46584.91907,19035.51451,50.15
2015-01-07T13:00+01:00,12144.58834,46715.51955,19110.84924,51.46
2015-01-07T14:00+01:00,12150.68444,46468.15075,17712.74872,50.88
2015-01-07T15:00+01:00,12152.69794,46115.23745,16022.17802,48
2015-01-07T16:00+01:00,12155.27838,47427.00273,15618.23688,47.14
2015-01-07T17:00+01:00,12153.31788,48322.82348,17055.74813,51.07
2015-01-07T18:00+01:00,12132.05965,47870.30634,18625.6369,47.42
2015-01-07T19:00+01:00,12153.47419,46329.42184,19504.14427,44.83
2015-01-07T20:00+01:00,12128.9149,42501.21748,20789.50588,33.86
2015-01-07T21:00+01:00,12102.05069,39996.28517,21653.02306,27.42
2015-01-07T22:00+01:00,12129.15864,36432.69147,22092.05793,27.02
2015-01-07T23:00+01:00,12122.60949,33736.66955,22332.77286,22.11
2015-01-08T00:00+01:00,12004.85206,32141.67635,22736.02873,21.92
2015-01-08T01:00+01:00,11990.38407,31032.73161,23335.41128,19.35
2015-01-08T02:00+01:00,11996.3848,30357.54889,23848.00212,16.11
2015-01-08T03:00+01:00,11988.0818,30197.73267,24148.66345,14.93
2015-01-08T04:00+01:00,12001.3364,30743.58635,24319.90502,15
2015-01-08T05:00+01:00,11982.89706,32416.3782,24418.80904,19.04
2015-01-08T06:00+01:00,11972.0613,36784.31061,25341.40253,26.17
2015-01-08T07:00+01:00,11997.65118,39343.2814,25558.58728,38.34
2015-01-08T08:00+01:00,12072.36229,40348.77637,25624.53218,37.7
2015-01-08T09:00+01:00,12080.22815,40578.37295,25936.45081,32.99
2015-01-08T10:00+01:00,12077.0675,40138.71058,26874.78556,31.95
2015-01-08T11:00+01:00,12077.24501,39595.04089,27658.25012,33.59
2015-01-08T12:00+01:00,12082.87749,39780.14238,27635.51819,34.37
2015-01-08T13:00+01:00,12090.97119,39655.45069,26816.33618,35.08
2015-01-08T14:00+01:00,12081.39651,40148.25616,26185.12236,34.45
2015-01-08T15:00+01:00,12068.74331,39777.65603,24869.64139,38.12
2015-01-08T16:00+01:00,12083.86833,39815.62508,25376.64214,32.47
2015-01-08T17:00+01:00,12085.64339,40611.35916,25309.87483,36.49
2015-01-08T18:00+01:00,12007.28944,40546.81363,26636.0838,31.82
2015-01-08T19:00+01:00,12019.328,39002.0895,28274.69167,32.93
2015-01-08T20:00+01:00,12006.69599,35717.01322,29410.77264,29.44
2015-01-08T21:00+01:00,11978.44353,31136.83525,30603.0244,28.62
2015-01-08T22:00+01:00,11954.31078,28112.61168,30375.72788,26.71
2015-01-08T23:00+01:00,11672.45118,26369.0663,30739.57353,15.93
2015-01-09T00:00+01:00,11462.20298,24681.91093,30201.84697,11.55
2015-01-09T01:00+01:00,11217.91883,23376.31166,29928.8733,13.47
2015-01-09T02:00+01:00,11143.04876,22858.60386,30573.05234,11.23
2015-01-09T03:00+01:00,11053.55438,22895.60042,31372.90784,9.37
2015-01-09T04:00+01:00,11078.1905,22809.84179,32719.65277,10.33
2015-01-09T05:00+01:00,11207.64738,23074.00271,33677.74246,10.57
2015-01-09T06:00+01:00,11760.83549,26076.92119,34922.28142,20.08
2015-01-09T07:00+01:00,11925.19465,29403.29699,35420.38374,34.24
2015-01-09T08:00+01:00,11814.48973,29873.36754,36265.47795,29.99
2015-01-09T09:00+01:00,11901.54937,30035.09192,36842.09733,28.33
2015-01-09T10:00+01:00,11894.23457,29771.79515,37489.6704,28.51
2015-01-09T11:00+01:00,11963.86692,29178.68249,37641.42996,31.69
2015-01-09T12:00+01:00,11983.79253,29884.48766,37878.82971,31.11
2015-01-09T13:00+01:00,11910.54385,29751.59811,37732.61016,29.95
2015-01-09T14:00+01:00,11903.0118,29265.29603,37579.09682,29.17
2015-01-09T15:00+01:00,11879.98912,28606.45094,37416.90088,29.47
2015-01-09T16:00+01:00,11691.27468,29199.92245,37006.12658,30.09
2015-01-09T17:00+01:00,11780.0087,29762.60152,36789.52571,33.47
2015-01-09T18:00+01:00,11975.22725,29863.78303,35883.98421,32.78
2015-01-09T19:00+01:00,11957.96951,28736.0445,34619.9669,33.47
2015-01-09T20:00+01:00,11945.7508,27050.05324,33328.31364,30.11
2015-01-09T21:00+01:00,11788.08385,25653.47033,31497.11862,26.69
2015-01-09T22:00+01:00,11863.21091,25070.25595,29468.58916,21.64
2015-01-09T23:00+01:00,11767.20183,22794.11689,28558.85206,14.72
2015-01-10T00:00+01:00,11762.49927,19426.4201,27541.48422,17.1
2015-01-10T01:00+01:00,11841.21882,18048.91323,27225.81812,12.93
2015-01-10T02:00+01:00,11706.86863,16493.16024,27617.96262,13.7
2015-01-10T03:00+01:00,11463.78198,15757.86153,29091.96561,11.01
2015-01-10T04:00+01:00,11287.25976,14553.20563,30348.90137,9.08
2015-01-10T05:00+01:00,11352.48097,14701.64373,31477.36493,9.28
2015-01-10T06:00+01:00,11306.72968,13945.26337,33203.05292,7.19
2015-01-10T07:00+01:00,11269.47745,15130.36191,34374.93067,9.31
2015-01-10T08:00+01:00,11559.54203,16212.22427,35308.34087,11.35
2015-01-10T09:00+01:00,11894.98168,17314.51913,36208.6124,15.87
2015-01-10T10:00+01:00,11759.24854,17639.0727,38207.7267,15.84
2015-01-10T11:00+01:00,11756.38462,15646.70316,40498.06188,14.83
2015-01-10T12:00+01:00,11401.51742,14697.16056,41540.28959,15.83
2015-01-10T13:00+01:00,11261.70432,14042.47154,40560.23835,14.85
2015-01-10T14:00+01:00,11313.06688,13735.41308,38464.85488,11.42
2015-01-10T15:00+01:00,11462.17119,14983.16058,36479.7831,11.34
2015-01-10T16:00+01:00,11651.13732,15988.7926,35546.61507,14.15
2015-01-10T17:00+01:00,11765.54865,16966.69002,35303.25456,17.09
2015-01-10T18:00+01:00,11810.13688,17168.9255,34872.64456,18.87
2015-01-10T19:00+01:00,11758.96507,16720.72616,34892.84677,13.44
2015-01-10T20:00+01:00,11646.09035,14672.06394,34365.72634,15.82
2015-01-10T21:00+01:00,11352.78564,13709.85672,33832.58606,11.51
2015-01-10T22:00+01:00,11116.45743,13541.76595,32626.9843,11.81
2015-01-10T23:00+01:00,10833.80833,13725.37487,31937.82585,5.08
2015-01-11T00:00+01:00,10752.48714,13090.55823,31430.03998,0.05
2015-01-11T01:00+01:00,10094.40674,12647.20043,31159.43243,-2.06
2015-01-11T02:00+01:00,10292.00969,12460.29466,30445.64895,-4.11
2015-01-11T03:00+01:00,10511.59943,12535.34371,30205.02809,-5.06
2015-01-11T04:00+01:00,10391.38077,12494.0543,30534.30239,-4.12
2015-01-11T05:00+01:00,10557.05134,12340.0868,31006.951,-0.74
2015-01-11T06:00+01:00,10048.64486,12150.27341,32238.81513,-25.02
2015-01-11T07:00+01:00,10115.45302,12160.64428,33055.96575,-16.94
2015-01-11T08:00+01:00,10327.76505,12870.07653,34026.93491,-6.86
2015-01-11T09:00+01:00,10633.99849,12846.22948,35455.85186,1.53
2015-01-11T10:00+01:00,10918.48358,12190.40752,37485.63956,5.61
2015-01-11T11:00+01:00,11072.78852,12896.58314,38971.61047,9.91
2015-01-11T12:00+01:00,10938.71651,12767.43933,39907.35526,8.71
2015-01-11T13:00+01:00,10584.30235,12575.75445,39800.28641,-0.09
2015-01-11T14:00+01:00,10624.91659,12488.89937,38797.08506,-0.07
2015-01-11T15:00+01:00,10684.29867,12999.60834,37088.31302,-1.8
2015-01-11T16:00+01:00,11176.25282,13773.82155,35617.58905,0.61
2015-01-11T17:00+01:00,11665.34833,15257.39685,35768.59429,13.51
2015-01-11T18:00+01:00,11740.39326,15732.34485,35773.5751,11.44
2015-01-11T19:00+01:00,11735.83906,15838.77418,35719.89443,14.88
2015-01-11T20:00+01:00,11611.40532,15673.44524,35315.62875,9.63
2015-01-11T21:00+01:00,11298.75255,15271.77083,34525.29623,9.29
2015-01-11T22:00+01:00,11113.63854,15475.7575,32862.17843,10.18
2015-01-11T23:00+01:00,10822.87984,16052.53763,32347.05476,-2
2015-01-12T00:00+01:00,10692.6838,15416.27515,32196.33217,9.3
2015-01-12T01:00+01:00,10558.9986,15055.05334,31978.268,2.87
2015-01-12T02:00+01:00,10598.88692,14699.33992,31136.25451,0.09
2015-01-12T03:00+01:00,10472.1615,16080.30244,30502.86192,0.26
2015-01-12T04:00+01:00,10276.67272,17247.4724,30168.54398,2.83
2015-01-12T05:00+01:00,10781.92914,19878.94842,30808.13425,10.4
2015-01-12T06:00+01:00,11444.97439,24043.85405,32421.1878,20.03
2015-01-12T07:00+01:00,11933.93214,26512.44829,33216.90401,44.95
2015-01-12T08:00+01:00,11992.05844,28552.28629,33878.27588,44.92
2015-01-12T09:00+01:00,12004.04666,29670.45336,34724.98868,36.33
2015-01-12T10:00+01:00,12029.9889,30024.78698,36481.59686,30.41
2015-01-12T11:00+01:00,12026.32223,29778.37303,37858.30812,30.07
2015-01-12T12:00+01:00,11955.63015,30255.34567,38557.86771,29.33
2015-01-12T13:00+01:00,11935.05015,30260.01286,38421.86039,29.39
2015-01-12T14:00+01:00,11852.20295,30715.1933,37600.14841,28.98
2015-01-12T15:00+01:00,11884.2201,30574.57849,36828.72352,29.49
2015-01-12T16:00+01:00,11941.76621,31103.41035,35981.65712,28.99
2015-01-12T17:00+01:00,11942.84448,31030.9812,35466.54067,34.41
2015-01-12T18:00+01:00,11917.73413,31090.39645,35220.29349,31.69
2015-01-12T19:00+01:00,11863.91034,30479.03914,35345.91307,29.59
2015-01-12T20:00+01:00,11841.82287,29169.81457,35223.79378,27.61
2015-01-12T21:00+01:00,11764.07562,26778.86604,34715.58755,15.55
2015-01-12T22:00+01:00,11519.34904,24072.80153,33418.07658,14.91
2015-01-12T23:00+01:00,11354.08381,22212.4689,32286.95189,9.1
2015-01-13T00:00+01:00,11532.46852,22336.42953,30837.79915,9.27
2015-01-13T01:00+01:00,11767.40583,22941.42803,29502.86683,10.42
2015-01-13T02:00+01:00,11738.74803,23677.10379,28360.16959,11.16
2015-01-13T03:00+01:00,11764.58165,24073.46889,28176.89057,10.71
2015-01-13T04:00+01:00,11760.16786,24768.38815,28368.06819,11.26
2015-01-13T05:00+01:00,11739.56667,27386.75362,29071.39839,11.69
2015-01-13T06:00+01:00,11908.78734,30697.09038,30896.61864,21.05
2015-01-13T07:00+01:00,12005.39252,33024.98016,31856.84037,32.37
2015-01-13T08:00+01:00,11907.26928,34177.87748,33676.87039,34.21
2015-01-13T09:00+01:00,11742.42,34056.14767,36527.46833,28.47
2015-01-13T10:00+01:00,11553.41148,31055.23736,40313.06634,26.07
2015-01-13T11:00+01:00,11297.70606,30111.03053,42628.28996,23.74
2015-01-13T12:00+01:00,11312.44429,28967.2085,42764.84701,23.73
2015-01-13T13:00+01:00,11807.877,29449.00487,40535.27489,23.76
2015-01-13T14:00+01:00,11877.65771,29835.61325,37067.94955,25.62
2015-01-13T15:00+01:00,11844.79807,33530.87931,33046.44375,28.91
2015-01-13T16:00+01:00,11857.40888,34776.71961,29566.64366,34.13
2015-01-13T17:00+01:00,11959.74721,34581.00823,28408.73731,42.16
2015-01-13T18:00+01:00,11960.65328,34533.34156,28142.12564,41.99
2015-01-13T19:00+01:00,11905.11537,34164.78862,27844.77358,37.91
2015-01-13T20:00+01:00,11967.7164,33842.18757,26565.76357,31.41
2015-01-13T21:00+01:00,11926.3471,32964.87452,26639.59283,29.91
2015-01-13T22:00+01:00,11848.14682,30978.32176,26446.08785,27.02
2015-01-13T23:00+01:00,11774.89284,28530.9347,25444.39195,18.36
2015-01-14T00:00+01:00,11806.99742,27546.04717,24165.26345,13.25
2015-01-14T01:00+01:00,11701.4587,27557.17454,23492.02256,15.02
2015-01-14T02:00+01:00,11677.96709,27381.50419,22908.1761,11.99
2015-01-14T03:00+01:00,11738.98382,28120.9183,22823.20497,13.68
2015-01-14T04:00+01:00,11702.32768,28588.30794,23474.20727,13.91
2015-01-14T05:00+01:00,11838.56949,30006.89892,24893.96648,16.26
2015-01-14T06:00+01:00,11962.06802,34279.81721,26882.90324,27.32
2015-01-14T07:00+01:00,11944.59304,36964.32592,29097.25865,31.62
2015-01-14T08:00+01:00,11994.45344,36171.79623,29935.25449,34.74
2015-01-14T09:00+01:00,12030.79165,36017.30058,31184.15577,32.41
2015-01-14T10:00+01:00,12040.15968,36639.12613,31688.94778,29.71
2015-01-14T11:00+01:00,12024.30344,37488.26144,32331.82266,30.32
2015-01-14T12:00+01:00,11928.46127,37263.3225,31892.93659,29.7
2015-01-14T13:00+01:00,11998.5599,37593.73396,30254.50916,29.28
2015-01-14T14:00+01:00,12028.28539,38892.32273,27414.85891,30.63
2015-01-14T15:00+01:00,12043.02096,39123.1794,24295.82431,35.61
2015-01-14T16:00+01:00,11988.32289,39502.94305,23243.7559,37.8
2015-01-14T17:00+01:00,11973.17137,39816.52801,22953.24584,44.69
2015-01-14T18:00+01:00,12030.55586,39770.7091,23313.15748,43.23
2015-01-14T19:00+01:00,12031.23939,39478.73246,22882.11118,34.51
2015-01-14T20:00+01:00,11904.7948,38869.45772,23713.83892,29.44
2015-01-14T21:00+01:00,11816.49527,37443.34111,23911.75855,27.96
2015-01-14T22:00+01:00,11831.59381,35140.37071,23360.91567,23.73
2015-01-14T23:00+01:00,11809.39772,31694.22163,23146.60021,16.29
2015-01-15T00:00+01:00,11768.01518,29312.26913,22822.60792,24.36
2015-01-15T01:00+01:00,11795.67948,28801.0836,22978.84584,21.59
2015-01-15T02:00+01:00,11752.72324,28468.38295,23414.70725,15.46
2015-01-15T03:00+01:00,11511.08842,27994.15643,24874.34821,15.44
2015-01-15T04:00+01:00,11236.54363,27776.59943,26759.7728,15.43
2015-01-15T05:00+01:00,11467.4884,28473.20179,28661.45334,15.47
2015-01-15T06:00+01:00,11641.70571,30890.70454,30496.05756,27.69
2015-01-15T07:00+01:00,11718.39852,32408.18681,31550.70316,33.89
2015-01-15T08:00+01:00,11797.4042,33540.00279,32679.61862,34.79
2015-01-15T09:00+01:00,11771.6686,34280.55598,33831.00397,30.9
2015-01-15T10:00+01:00,11847.35997,34705.7822,35449.76492,29.97
2015-01-15T11:00+01:00,11682.25371,34849.03839,36519.98522,29.42
2015-01-15T12:00+01:00,11470.17217,34921.40643,36981.94839,27.02
2015-01-15T13:00+01:00,11559.45725,34833.40422,35958.9351,26.18
2015-01-15T14:00+01:00,11375.37913,34748.86885,34932.65778,26.53
2015-01-15T15:00+01:00,11433.80746,34852.28691,33808.35887,28.21
2015-01-15T16:00+01:00,11468.90314,35443.61919,32909.84442,29.37
2015-01-15T17:00+01:00,11570.1155,35777.04247,32658.92371,32.54
2015-01-15T18:00+01:00,11720.83061,35403.73142,33443.85763,32.67
2015-01-15T19:00+01:00,11909.88681,34462.12274,33801.75446,30.49
2015-01-15T20:00+01:00,11833.47748,32196.18224,33500.27099,28.32
2015-01-15T21:00+01:00,11789.67875,30164.40705,32957.62466,22.05
2015-01-15T22:00+01:00,11862.00017,28242.34747,31689.47513,19.01
2015-01-15T23:00+01:00,11847.6355,25998.75165,31067.55577,12.01
2015-01-16T00:00+01:00,11702.59262,23899.77829,29651.67832,9.78
2015-01-16T01:00+01:00,11463.44287,23579.72122,28408.95379,11.64
2015-01-16T02:00+01:00,11154.36935,23026.44559,28100.75404,9.72
2015-01-16T03:00+01:00,11160.94234,23712.34403,27238.25152,10.56
2015-01-16T04:00+01:00,11684.86065,24489.88521,26132.04586,14.11
2015-01-16T05:00+01:00,11747.67097,28688.56324,25370.19609,16.02
2015-01-16T06:00+01:00,11767.52505,33858.61819,24426.90629,24.71
2015-01-16T07:00+01:00,12022.7006,38587.04925,23632.36527,34.04
2015-01-16T08:00+01:00,12055.40128,40012.94959,23008.49914,37.71
2015-01-16T09:00+01:00,12064.59711,40763.72419,22916.88794,36.92
2015-01-16T10:00+01:00,12058.16453,41470.61647,23140.03806,37.99
2015-01-16T11:00+01:00,11985.97028,41893.05819,22974.65432,39.97
2015-01-16T12:00+01:00,11861.49415,42334.09277,21599.91471,39.95
2015-01-16T13:00+01:00,11845.6485,42417.34587,19386.13037,40.02
2015-01-16T14:00+01:00,11873.96984,43193.32663,16554.00882,41.83
2015-01-16T15:00+01:00,11981.30216,43267.18191,13652.00711,44.05
2015-01-16T16:00+01:00,12092.62172,43920.53123,12153.97346,47.1
2015-01-16T17:00+01:00,12106.68967,44433.83993,12445.30649,52.49
2015-01-16T18:00+01:00,12115.16752,44647.71303,12578.2036,53.54
2015-01-16T19:00+01:00,12095.49625,44280.46451,12494.33048,48.02
2015-01-16T20:00+01:00,12044.91523,43363.8067,12362.29838,41.51
2015-01-16T21:00+01:00,12014.55126,42235.66945,12395.87442,37.92
