Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (DE-LU)
2021-01-02T05:00+01:00,8141.056443,22734.92294,10815.36859,39
2021-01-02T06:00+01:00,8130.795483,23515.59223,10718.90768,42.09
2021-01-02T07:00+01:00,8125.73751,24657.8161,10551.0349,44.96
2021-01-02T08:00+01:00,8054.250824,26207.90539,10379.37718,48.45
2021-01-02T09:00+01:00,8143.021627,27555.20026,10871.3905,52
2021-01-02T10:00+01:00,8152.660028,28272.48954,11582.9504,52
2021-01-02T11:00+01:00,8154.010154,28566.99587,12323.59463,52.15
2021-01-02T12:00+01:00,8156.177857,28449.76559,12394.32009,55.95
2021-01-02T13:00+01:00,8156.470385,28469.4903,11490.22317,52
2021-01-02T14:00+01:00,8155.270272,28395.6185,10248.23354,50.69
2021-01-02T15:00+01:00,8154.490199,28298.37438,9327.089431,53.45
2021-01-02T16:00+01:00,8153.180077,28679.07811,9313.571415,59.99
2021-01-02T17:00+01:00,8155.922833,28984.3164,10024.63192,62
2021-01-02T18:00+01:00,8150.96987,29068.26733,11046.00344,63.08
2021-01-02T19:00+01:00,8147.079506,28993.03507,11751.09662,62.17
2021-01-02T20:00+01:00,8146.364439,28750.23921,12155.19737,60.03
2021-01-02T21:00+01:00,8141.311467,28234.3034,12721.51849,55.03
2021-01-02T22:00+01:00,8138.688721,27140.10885,13613.40461,52.25
2021-01-02T23:00+01:00,8117.539243,25197.52523,14965.60255,48.45
2021-01-03T00:00+01:00,7994.342721,22889.51357,16190.28972,46.11
2021-01-03T01:00+01:00,7738.196263,21263.46706,17075.61249,43
2021-01-03T02:00+01:00,7542.417952,20036.77221,18419.23992,39.55
2021-01-03T03:00+01:00,7613.407091,19097.7882,19505.27844,35.18
2021-01-03T04:00+01:00,7620.372743,18069.30488,20602.88613,33.45
2021-01-03T05:00+01:00,7597.99315,17657.15464,22606.13834,32.37
2021-01-03T06:00+01:00,7590.94499,17766.07458,24189.52313,31.7
2021-01-03T07:00+01:00,7630.988736,18450.21468,25365.28262,32.63
2021-01-03T08:00+01:00,7551.726322,19994.84231,26069.33533,36.9
2021-01-03T09:00+01:00,7551.636314,21018.68665,27094.46562,36.96
2021-01-03T10:00+01:00,7569.147952,21734.83622,28456.66425,36.96
2021-01-03T11:00+01:00,7565.757635,22551.84643,29437.89024,43.72
2021-01-03T12:00+01:00,7564.204989,22756.51073,29689.67582,47.71
2021-01-03T13:00+01:00,7568.372879,22355.72958,29309.59741,40.41
2021-01-03T14:00+01:00,7582.639213,21824.25379,29296.00515,39.66
2021-01-03T15:00+01:00,7581.264085,21914.68613,28375.15311,39.57
2021-01-03T16:00+01:00,7581.151574,22301.497,28602.69169,36.11
2021-01-03T17:00+01:00,7590.704968,23074.64037,28550.42788,45.04
2021-01-03T18:00+01:00,7589.107318,23361.90061,28534.75821,52.56
2021-01-03T19:00+01:00,7591.245018,23502.39544,27979.2535,45.84
2021-01-03T20:00+01:00,7586.317057,22907.34526,27352.82936,35.83
2021-01-03T21:00+01:00,7584.749411,22196.2341,26240.62865,33.31
2021-01-03T22:00+01:00,7587.242144,21932.52516,25118.15475,34.98
2021-01-03T23:00+01:00,7588.042219,21127.1887,24709.27574,27.39
2021-01-04T00:00+01:00,7591.897579,21310.46633,24392.51244,29.33
2021-01-04T01:00+01:00,7583.941835,22192.2013,23822.94739,24.82
2021-01-04T02:00+01:00,7530.306819,22832.12687,23636.33812,24.65
2021-01-04T03:00+01:00,7568.232866,23177.72558,23379.62705,24.8
2021-01-04T04:00+01:00,7572.725786,23321.41472,23110.07113,27.71
2021-01-04T05:00+01:00,7576.436133,24578.78904,22791.74543,28.58
2021-01-04T06:00+01:00,7576.926179,29085.5831,22926.39567,37.04
2021-01-04T07:00+01:00,7569.415477,32887.51099,22940.76228,52.03
2021-01-04T08:00+01:00,7586.794602,34209.45103,23775.78631,55.76
2021-01-04T09:00+01:00,7591.312525,34995.8443,23562.4348,57.06
2021-01-04T10:00+01:00,7585.37697,35947.74996,24286.10271,57.18
2021-01-04T11:00+01:00,7566.037661,36536.03287,24649.09778,60
2021-01-04T12:00+01:00,7566.292685,35979.77084,24969.39002,61.27
2021-01-04T13:00+01:00,7564.355003,36194.44937,24327.21057,60.28
2021-01-04T14:00+01:00,7562.754854,36361.35837,24229.91811,60.07
2021-01-04T15:00+01:00,7560.709662,36918.36614,23762.50456,59.46
2021-01-04T16:00+01:00,7559.869584,37571.16883,24013.61566,61.99
2021-01-04T17:00+01:00,7564.21499,37743.89785,24074.92247,66.82
2021-01-04T18:00+01:00,7564.882553,37735.78885,23891.98941,61.97
2021-01-04T19:00+01:00,7566.78273,37519.45573,23599.15533,55.06
2021-01-04T20:00+01:00,7567.030254,37317.75633,23209.28758,47.34
2021-01-04T21:00+01:00,7563.769949,36080.03307,22598.21346,45.64
2021-01-04T22:00+01:00,7564.242493,35131.34369,22167.23922,48.93
2021-01-04T23:00+01:00,7564.3175,34012.02842,22115.69193,44.64
2021-01-05T00:00+01:00,7575.103509,30075.27511,22111.30039,37.54
2021-01-05T01:00+01:00,7650.06302,29463.45542,21862.08187,40.07
2021-01-05T02:00+01:00,7683.388637,28962.10361,21542.62222,39.81
2021-01-05T03:00+01:00,7715.626652,29166.81003,21525.73052,39.65
2021-01-05T04:00+01:00,7758.80069,29574.45424,21472.66956,40.2
2021-01-05T05:00+01:00,7801.02964,31633.49465,21439.44344,44.26
2021-01-05T06:00+01:00,7657.303697,34587.76616,21818.07834,47.06
2021-01-05T07:00+01:00,7784.860627,36921.36575,21624.54161,54.96
2021-01-05T08:00+01:00,7792.47634,38175.64721,21819.40156,63.67
2021-01-05T09:00+01:00,7850.384256,38575.41868,22040.20226,64.73
2021-01-05T10:00+01:00,7855.214708,38579.0491,23145.62327,66.07
2021-01-05T11:00+01:00,7864.468073,38906.47231,23558.14395,65.97
2021-01-05T12:00+01:00,7858.002469,38999.17609,23934.7859,65.46
2021-01-05T13:00+01:00,7856.997375,39084.32906,23982.47248,63.82
2021-01-05T14:00+01:00,7859.842641,39380.0207,24172.97175,63.87
2021-01-05T15:00+01:00,7853.577055,39480.75055,23787.73154,64.05
2021-01-05T16:00+01:00,7854.174611,39453.16048,23749.0404,64.26
2021-01-05T17:00+01:00,7852.284434,39512.85434,23889.21737,67.14
2021-01-05T18:00+01:00,7851.834392,39373.60215,23666.81534,61.61
2021-01-05T19:00+01:00,7856.877363,38544.22795,23461.50763,59.16
2021-01-05T20:00+01:00,7851.614371,37586.51977,23175.55285,59.26
2021-01-05T21:00+01:00,7853.299529,35968.49323,23014.26513,53.62
2021-01-05T22:00+01:00,7854.309623,34685.90143,22417.38301,53.86
2021-01-05T23:00+01:00,7858.142482,32415.89229,22187.08298,47.99
2021-01-06T00:00+01:00,7933.512031,29728.72283,21660.36966,44.41
2021-01-06T01:00+01:00,8041.509632,29183.64224,21205.91284,42.94
2021-01-06T02:00+01:00,8100.037606,29038.36594,21032.9408,42.88
2021-01-06T03:00+01:00,8102.830368,29017.22658,20788.68716,42.15
2021-01-06T04:00+01:00,8026.923268,29638.06389,20051.91631,43.23
2021-01-06T05:00+01:00,8018.047438,30719.41863,19119.52319,44.56
2021-01-06T06:00+01:00,8042.454721,33251.46043,18868.5332,47.4
2021-01-06T07:00+01:00,8122.337192,35360.68798,18252.94732,44.05
2021-01-06T08:00+01:00,8146.074412,37951.19304,18181.56614,53.41
2021-01-06T09:00+01:00,8146.664467,38711.85129,17726.70838,54.8
2021-01-06T10:00+01:00,8148.50964,39536.80274,16746.33538,53.94
2021-01-06T11:00+01:00,8150.089788,40399.06059,16372.35181,58.3
2021-01-06T12:00+01:00,8150.359813,40540.36842,16450.6944,61.43
2021-01-06T13:00+01:00,8157.245457,40669.2361,15955.69817,61.92
2021-01-06T14:00+01:00,8151.667435,40663.80935,15411.83928,57
2021-01-06T15:00+01:00,8154.650214,40912.31294,14732.12276,57.53
2021-01-06T16:00+01:00,8161.13082,40897.3288,14767.76508,61.68
2021-01-06T17:00+01:00,8163.441037,40839.47626,14934.82262,61.84
2021-01-06T18:00+01:00,8163.838574,40692.9916,14766.66765,57.46
2021-01-06T19:00+01:00,8163.286022,40727.62874,14175.34884,58.06
2021-01-06T20:00+01:00,8163.236017,40457.00387,13677.49852,59.97
2021-01-06T21:00+01:00,8160.973306,39722.07043,13567.60141,52.95
2021-01-06T22:00+01:00,8160.070721,38449.45256,13605.19482,52.95
2021-01-06T23:00+01:00,8155.940335,36362.43112,13449.80442,49.53
2021-01-07T00:00+01:00,8150.702345,34562.99247,13073.97678,51.03
2021-01-07T01:00+01:00,8152.314996,33992.9268,12984.76236,50.18
2021-01-07T02:00+01:00,8158.523077,33251.05333,13025.35866,48.97
2021-01-07T03:00+01:00,8157.672997,32737.72215,13253.36461,46.72
2021-01-07T04:00+01:00,8155.13776,33295.08751,13427.55936,46.87
2021-01-07T05:00+01:00,8162.660964,36046.24646,13639.58628,50.08
2021-01-07T06:00+01:00,8164.128601,39922.41411,13656.34706,57.34
2021-01-07T07:00+01:00,8169.581611,41711.17889,13520.79608,67.8
2021-01-07T08:00+01:00,8168.118974,42651.78926,13566.57786,86.51
2021-01-07T09:00+01:00,8160.860795,42687.93264,13669.40636,86.54
2021-01-07T10:00+01:00,8163.871077,42683.93434,14209.62707,85.08
2021-01-07T11:00+01:00,8163.666058,42723.93456,14805.02117,88.74
2021-01-07T12:00+01:00,8163.758566,42687.55278,14968.46805,88.76
2021-01-07T13:00+01:00,8165.83126,42704.0141,14544.84875,84.31
2021-01-07T14:00+01:00,8165.921269,42373.41146,13536.99166,80.4
2021-01-07T15:00+01:00,8168.394,42587.71555,12667.44589,83.57
2021-01-07T16:00+01:00,8170.64171,42554.71513,12873.37046,89.68
2021-01-07T17:00+01:00,8180.032588,42552.28147,13436.90356,100
2021-01-07T18:00+01:00,8174.582079,42189.46633,14178.1249,90.43
2021-01-07T19:00+01:00,8172.644397,41953.55121,14344.09484,80.28
2021-01-07T20:00+01:00,8166.878858,41008.4468,14004.56978,66.8
2021-01-07T21:00+01:00,8161.645869,39783.55842,13727.27526,60.22
2021-01-07T22:00+01:00,8156.215361,39370.47932,13519.02815,59.69
2021-01-07T23:00+01:00,8151.902457,38458.6506,13537.82006,52.25
2021-01-08T00:00+01:00,8144.986811,36662.97351,13483.26254,50.53
2021-01-08T01:00+01:00,8153.85014,35478.68572,13163.87226,48.43
2021-01-08T02:00+01:00,8155.317777,35063.57462,13014.05941,47.24
2021-01-08T03:00+01:00,8145.789386,34945.73119,13030.33211,45.61
2021-01-08T04:00+01:00,8156.000341,35056.5408,13065.46706,46.81
2021-01-08T05:00+01:00,8164.143602,37298.66289,12910.41309,51.57
2021-01-08T06:00+01:00,8150.257303,40515.6794,12819.40316,60.67
2021-01-08T07:00+01:00,8151.39241,41784.18909,13000.62902,79.56
2021-01-08T08:00+01:00,8162.295929,43057.46131,13056.38544,103.54
2021-01-08T09:00+01:00,8163.183512,43506.74221,13002.18126,110.45
2021-01-08T10:00+01:00,8161.578362,43505.19151,13434.38121,109.96
2021-01-08T11:00+01:00,8156.777913,43115.31698,13810.73515,106.82
2021-01-08T12:00+01:00,8154.107664,43118.57867,13805.85741,102.37
2021-01-08T13:00+01:00,8154.225175,42871.40388,13343.1588,97.61
2021-01-08T14:00+01:00,8154.252677,42421.65481,12631.80865,95
2021-01-08T15:00+01:00,8155.025249,42583.25196,12181.32768,95.42
2021-01-08T16:00+01:00,8151.477418,43084.26071,12038.48364,95
2021-01-08T17:00+01:00,8150.369814,43180.73376,12715.93497,110
2021-01-08T18:00+01:00,8151.452415,43289.55691,12729.03602,102.41
2021-01-08T19:00+01:00,8152.054972,43070.78084,12476.09078,88.05
2021-01-08T20:00+01:00,8155.680311,41524.03668,12081.93496,64.24
2021-01-08T21:00+01:00,8160.068221,40277.95077,12015.0101,59.43
2021-01-08T22:00+01:00,8161.838387,39683.47642,11807.38973,57.6
2021-01-08T23:00+01:00,8152.687531,37055.49189,11719.20998,51.75
2021-01-09T00:00+01:00,8136.413509,34496.14963,11508.99123,54.73
2021-01-09T01:00+01:00,8143.439166,33851.33415,11364.16264,52.39
2021-01-09T02:00+01:00,8143.16664,33850.9718,11258.52767,51.67
2021-01-09T03:00+01:00,8139.5338,34000.70343,11176.85129,50.88
2021-01-09T04:00+01:00,8153.017562,34008.09569,11134.31408,50.02
2021-01-09T05:00+01:00,8149.587241,34085.08047,11048.44973,49.1
2021-01-09T06:00+01:00,8147.939587,34658.35483,10861.99108,49.57
2021-01-09T07:00+01:00,8153.305089,36416.01659,10557.12768,53.82
2021-01-09T08:00+01:00,8160.650776,38512.66963,10556.14469,59.8
2021-01-09T09:00+01:00,8153.767632,39017.67062,10851.0373,66.92
2021-01-09T10:00+01:00,8164.211109,39143.67328,11738.69131,67.71
2021-01-09T11:00+01:00,8155.765319,39204.57322,12514.032,68
2021-01-09T12:00+01:00,8154.897738,39305.1032,12677.43155,67.01
2021-01-09T13:00+01:00,8161.048313,39226.7946,12229.3953,62.53
2021-01-09T14:00+01:00,8160.390751,39160.6499,11177.03204,60
2021-01-09T15:00+01:00,8164.641149,39482.00306,9801.878353,60
2021-01-09T16:00+01:00,8169.049061,39583.68259,9086.18573,62.78
2021-01-09T17:00+01:00,8143.16164,39530.83025,9313.993576,69.92
2021-01-09T18:00+01:00,8135.513424,39397.70086,9337.79866,71.99
2021-01-09T19:00+01:00,8133.238212,39624.80155,9184.682634,68.95
2021-01-09T20:00+01:00,8022.417846,39164.71589,9123.250398,62.66
2021-01-09T21:00+01:00,7814.253377,38245.75965,9119.28859,56.54
2021-01-09T22:00+01:00,7672.497618,37256.678,9228.663757,55.81
2021-01-09T23:00+01:00,7572.998312,35661.60224,9451.1411,50.85
2021-01-10T00:00+01:00,7668.727265,33190.46802,9972.031396,54.65
2021-01-10T01:00+01:00,7871.006185,31329.57333,10416.72829,51.79
2021-01-10T02:00+01:00,7927.461465,30453.79848,11178.84741,50.58
2021-01-10T03:00+01:00,7933.001983,30176.79849,11571.6102,47.98
2021-01-10T04:00+01:00,7933.787057,30082.19939,12213.52298,47.6
2021-01-10T05:00+01:00,7925.138748,30218.7423,12618.66615,47.59
2021-01-10T06:00+01:00,7927.94401,29971.63803,13311.45333,42.09
2021-01-10T07:00+01:00,7930.40174,30656.66328,14082.19095,44.56
2021-01-10T08:00+01:00,7925.943823,31482.40749,15132.77847,49.46
2021-01-10T09:00+01:00,7929.12162,32506.24917,17043.14813,54.96
2021-01-10T10:00+01:00,7928.289043,32589.56053,20071.63711,53.63
2021-01-10T11:00+01:00,7927.376457,32576.68209,22645.17643,55.57
2021-01-10T12:00+01:00,7915.817876,32112.79154,24635.47362,54.17
2021-01-10T13:00+01:00,7909.177255,31403.81637,25351.15879,52.62
2021-01-10T14:00+01:00,7913.662674,31212.09117,24005.57535,53.18
2021-01-10T15:00+01:00,7920.328298,31998.95706,21632.89277,54.85
2021-01-10T16:00+01:00,7917.505534,32856.22616,20419.74856,56.52
2021-01-10T17:00+01:00,7925.718802,33447.89752,21855.54457,62.09
2021-01-10T18:00+01:00,8094.269567,33268.73754,22132.45901,63.41
2021-01-10T19:00+01:00,8139.926337,32899.73207,22408.42311,56.39
2021-01-10T20:00+01:00,8140.243867,32539.96791,22242.8212,55.64
2021-01-10T21:00+01:00,8143.934212,31656.1786,21745.78567,53.33
2021-01-10T22:00+01:00,8144.751789,31277.49157,21194.77033,52.05
2021-01-10T23:00+01:00,8024.873076,28779.07658,21879.24856,37.24
2021-01-11T00:00+01:00,7842.84105,27389.96023,22835.63135,44.9
2021-01-11T01:00+01:00,7811.923159,26684.72144,24944.53807,44.74
2021-01-11T02:00+01:00,7815.258471,26054.31925,25970.66019,45.06
2021-01-11T03:00+01:00,7835.46286,25772.06378,26743.38644,44.07
2021-01-11T04:00+01:00,7832.660098,26571.42173,27837.78673,44.53
2021-01-11T05:00+01:00,7842.51102,28265.29902,28823.74752,42.74
2021-01-11T06:00+01:00,7844.481204,31157.78299,30110.23042,54.62
2021-01-11T07:00+01:00,7851.504361,32260.58362,31254.91871,67.11
2021-01-11T08:00+01:00,7855.364722,32981.44665,32724.80528,70.59
2021-01-11T09:00+01:00,7854.934682,33471.68364,34144.3914,58.32
2021-01-11T10:00+01:00,7854.194612,33496.19072,36351.54535,55.89
2021-01-11T11:00+01:00,7763.383619,33855.57345,37754.15892,54.49
2021-01-11T12:00+01:00,7666.899594,33958.6095,38525.85678,53.35
2021-01-11T13:00+01:00,7634.844096,33852.87441,38687.00971,48.39
2021-01-11T14:00+01:00,7632.126342,33766.10501,38281.65764,49.57
2021-01-11T15:00+01:00,7636.344237,33823.27539,37789.76441,50.96
2021-01-11T16:00+01:00,7559.209522,33778.71994,38139.5903,49.12
2021-01-11T17:00+01:00,7525.538873,33786.54113,39375.10433,53.44
2021-01-11T18:00+01:00,7516.270506,32885.52823,40752.77856,47.94
2021-01-11T19:00+01:00,7518.328198,31421.12042,41231.5288,42.16
2021-01-11T20:00+01:00,7460.647803,28625.37774,42340.85436,38.03
2021-01-11T21:00+01:00,7458.847635,24595.56978,43126.94748,34.24
2021-01-11T22:00+01:00,7441.778539,22686.69204,42627.46289,34.01
2021-01-11T23:00+01:00,7394.924156,21277.70203,43463.25323,27.39
2021-01-12T00:00+01:00,7437.888175,18975.61059,44614.65262,18.96
2021-01-12T01:00+01:00,7355.93801,18668.57739,45004.6074,15.82
2021-01-12T02:00+01:00,7473.321489,18710.34114,43385.26713,19
2021-01-12T03:00+01:00,7450.521856,19060.58707,42019.21256,24.14
2021-01-12T04:00+01:00,7336.718712,20197.96805,40249.07912,27
2021-01-12T05:00+01:00,7213.52719,22800.47773,39137.4133,35.94
2021-01-12T06:00+01:00,7340.821596,27289.75233,38022.82945,40.96
2021-01-12T07:00+01:00,7573.183329,30704.85889,36160.92552,54.51
2021-01-12T08:00+01:00,7663.051735,32004.80478,34511.49921,60.64
2021-01-12T09:00+01:00,7736.513606,32248.96927,33659.58478,54.96
2021-01-12T10:00+01:00,7916.262918,32585.6247,33978.16267,56.5
2021-01-12T11:00+01:00,7982.476611,33588.69725,34464.42455,57.88
2021-01-12T12:00+01:00,7968.437798,33602.33622,35780.35605,59.64
2021-01-12T13:00+01:00,7954.538998,33073.49292,36840.88735,54.94
2021-01-12T14:00+01:00,7958.30435,33019.94045,36122.57807,51.55
2021-01-12T15:00+01:00,7960.404546,33892.07702,34866.45787,55.56
2021-01-12T16:00+01:00,7962.789769,34496.11547,34893.37164,63.01
2021-01-12T17:00+01:00,7924.688706,34414.62499,35518.29551,64.6
2021-01-12T18:00+01:00,7701.507831,33282.89218,36551.55982,61.89
2021-01-12T19:00+01:00,7588.16473,32490.04795,37100.86703,54.9
2021-01-12T20:00+01:00,7578.083787,30656.47185,37242.66573,53.25
2021-01-12T21:00+01:00,7537.549996,28979.48899,37319.28741,44.84
2021-01-12T22:00+01:00,7553.811517,27763.68632,36499.0495,38.68
2021-01-12T23:00+01:00,7539.682696,25746.94498,36364.59287,37.24
2021-01-13T00:00+01:00,7556.716789,23545.8395,36460.88047,34.59
2021-01-13T01:00+01:00,7568.125356,22441.68634,35993.47073,33.47
2021-01-13T02:00+01:00,7563.56993,22207.53203,36449.77782,32.36
2021-01-13T03:00+01:00,7572.953308,22354.39869,37094.22882,30.84
2021-01-13T04:00+01:00,7567.980342,23382.20088,37453.69966,31.68
2021-01-13T05:00+01:00,7570.275557,25465.92379,37910.19679,36.81
2021-01-13T06:00+01:00,7627.493409,28345.67566,38625.41441,41.87
2021-01-13T07:00+01:00,7565.3901,29145.74173,39862.29572,46.21
2021-01-13T08:00+01:00,7582.659215,29647.94108,40817.5775,56.14
2021-01-13T09:00+01:00,7563.294904,29722.15123,42452.27331,47.71
2021-01-13T10:00+01:00,7550.538711,29601.74752,45725.47266,46.23
2021-01-13T11:00+01:00,7565.080071,28623.3293,48576.46652,43.82
2021-01-13T12:00+01:00,7552.803923,27847.19282,50170.44037,41.22
2021-01-13T13:00+01:00,7543.618064,27261.09943,50929.68731,40.04
2021-01-13T14:00+01:00,7547.375915,27248.94465,50149.9763,39.47
2021-01-13T15:00+01:00,7549.731136,27511.73125,47738.74903,41.17
2021-01-13T16:00+01:00,7542.222933,28056.03642,46934.70634,45.91
2021-01-13T17:00+01:00,7541.940407,28232.21064,46401.45159,55.49
2021-01-13T18:00+01:00,7547.520929,27342.68016,45195.20926,54.51
2021-01-13T19:00+01:00,7538.862619,27288.77046,44098.74096,49.28
2021-01-13T20:00+01:00,7549.236089,26906.63469,43046.9957,48.65
2021-01-13T21:00+01:00,7546.03329,26455.61113,41615.43646,41.89
2021-01-13T22:00+01:00,7531.144397,26114.35759,40293.19993,41
2021-01-13T23:00+01:00,7518.430708,24960.07752,41216.58131,38.97
2021-01-14T00:00+01:00,7356.605572,22052.26211,41594.81091,37.3
2021-01-14T01:00+01:00,7500.689049,21173.77632,40812.62307,36.91
2021-01-14T02:00+01:00,7795.744145,21203.0862,39064.44997,36.98
2021-01-14T03:00+01:00,7977.863679,22291.63723,37215.07934,39.82
2021-01-14T04:00+01:00,8058.736243,25877.29942,34088.8498,43.2
2021-01-14T05:00+01:00,8137.333595,29979.03394,31202.31437,46.45
2021-01-14T06:00+01:00,8139.408789,34792.44311,28117.36481,60.04
2021-01-14T07:00+01:00,8165.50873,39234.87794,24736.17014,79.9
2021-01-14T08:00+01:00,8164.606146,40256.81556,21519.49117,88.82
2021-01-14T09:00+01:00,8173.229452,41245.04603,19244.68202,89.27
2021-01-14T10:00+01:00,8180.425125,41455.18217,18182.156,89.63
2021-01-14T11:00+01:00,8175.894701,40971.90283,17490.44824,91.05
2021-01-14T12:00+01:00,8172.45938,41189.0134,16704.07939,88.75
2021-01-14T13:00+01:00,8173.674494,41344.62415,15596.85478,87.1
2021-01-14T14:00+01:00,8181.730247,41519.21062,14283.03379,83.98
2021-01-14T15:00+01:00,8188.675897,42096.66249,13242.06676,79.96
2021-01-14T16:00+01:00,8193.186319,42486.69287,13193.09998,83.42
2021-01-14T17:00+01:00,8189.796002,42380.18046,14446.9631,100.67
2021-01-14T18:00+01:00,8186.718214,42247.86768,15017.17031,90.16
2021-01-14T19:00+01:00,8186.365681,41989.17894,14671.1808,87.7
2021-01-14T20:00+01:00,8185.82563,40706.78748,14287.9855,74.58
2021-01-14T21:00+01:00,8181.960269,39078.34003,14402.12827,62.74
2021-01-14T22:00+01:00,8179.292519,37607.67465,14359.62679,59.82
2021-01-14T23:00+01:00,8178.524947,35732.01104,14519.68991,55.6
2021-01-15T00:00+01:00,8174.152038,34410.44007,14941.38739,48.98
2021-01-15T01:00+01:00,8174.539575,34015.22259,15088.91776,48.66
2021-01-15T02:00+01:00,8163.37353,33444.76583,15254.82403,47.7
2021-01-15T03:00+01:00,8164.828666,33455.68504,15544.94374,46.6
2021-01-15T04:00+01:00,8175.627176,33497.25732,15553.12118,48
2021-01-15T05:00+01:00,8164.833667,35948.11556,16487.37997,51.52
2021-01-15T06:00+01:00,8168.944051,39161.51526,16830.65912,62.97
2021-01-15T07:00+01:00,8186.430687,41763.62446,16168.77255,77.94
2021-01-15T08:00+01:00,8191.181131,42817.78606,16286.7699,94.07
2021-01-15T09:00+01:00,8196.1916,43717.49042,16753.96713,97.76
2021-01-15T10:00+01:00,8200.201975,43918.95115,17523.36651,90.69
2021-01-15T11:00+01:00,8202.329674,43471.16961,18566.90706,86.97
2021-01-15T12:00+01:00,8200.296984,43786.90835,18890.32339,79.25
2021-01-15T13:00+01:00,8195.314018,43219.75643,18581.90229,76.64
2021-01-15T14:00+01:00,8192.908793,43280.21116,17596.99714,77.14
2021-01-15T15:00+01:00,8195.116499,43754.88153,15877.72036,76.98
2021-01-15T16:00+01:00,8197.104185,44263.9064,14733.05669,82
2021-01-15T17:00+01:00,8196.549133,44310.72881,14086.50943,99.5
2021-01-15T18:00+01:00,8197.129187,44139.11257,13543.81321,98.02
2021-01-15T19:00+01:00,8199.036866,43781.70933,13035.35101,95.01
2021-01-15T20:00+01:00,8198.994362,43027.31849,12165.33819,77.2
2021-01-15T21:00+01:00,8190.256045,41464.85178,11414.6106,67.18
2021-01-15T22:00+01:00,8184.277985,40188.97355,11149.32153,63.19
2021-01-15T23:00+01:00,8179.227513,37534.68519,10995.17738,55.42
2021-01-16T00:00+01:00,8179.200011,34571.54474,10964.29078,58.41
2021-01-16T01:00+01:00,8177.47985,33960.33138,11087.20582,55.65
2021-01-16T02:00+01:00,8172.326868,33609.71532,10991.74717,52.16
2021-01-16T03:00+01:00,8176.254735,33477.60242,10969.61475,51.18
2021-01-16T04:00+01:00,8180.862666,33307.65881,11154.05744,49.51
2021-01-16T05:00+01:00,8185.453095,33273.88676,11355.42784,48.52
2021-01-16T06:00+01:00,8185.433094,33800.45442,11442.90243,48.74
2021-01-16T07:00+01:00,8176.594767,35177.51735,11591.09347,51.43
2021-01-16T08:00+01:00,8110.386074,36827.01664,12084.36251,61.16
2021-01-16T09:00+01:00,7876.576706,37488.77306,13113.88732,64.75
2021-01-16T10:00+01:00,8076.805433,37596.8108,14748.46483,63.77
2021-01-16T11:00+01:00,8143.756695,37646.9117,16684.47356,62.13
2021-01-16T12:00+01:00,8140.571398,37376.77224,18812.63976,55.01
2021-01-16T13:00+01:00,8138.443699,36931.26929,19400.56233,50.66
2021-01-16T14:00+01:00,8156.675404,36745.89694,18825.47587,49.48
2021-01-16T15:00+01:00,8186.080654,36958.62802,17932.31641,50.65
